,id,gpt-3.5-turbo_A_vote,gpt-3.5-turbo_A_for_lprob,gpt-3.5-turbo_A_against_lprob,gpt-3.5-turbo_H_vote,gpt-3.5-turbo_H_for_lprob,gpt-3.5-turbo_H_against_lprob,gpt-3.5-turbo_Sp_vote,gpt-3.5-turbo_Sp_for_lprob,gpt-3.5-turbo_Sp_against_lprob,gpt-3.5-turbo_FrP_vote,gpt-3.5-turbo_FrP_for_lprob,gpt-3.5-turbo_FrP_against_lprob,gpt-3.5-turbo_KrF_vote,gpt-3.5-turbo_KrF_for_lprob,gpt-3.5-turbo_KrF_against_lprob,gpt-3.5-turbo_MDG_vote,gpt-3.5-turbo_MDG_for_lprob,gpt-3.5-turbo_MDG_against_lprob,gpt-3.5-turbo_SV_vote,gpt-3.5-turbo_SV_for_lprob,gpt-3.5-turbo_SV_against_lprob,gpt-3.5-turbo_V_vote,gpt-3.5-turbo_V_for_lprob,gpt-3.5-turbo_V_against_lprob,gpt-3.5-turbo_R_vote,gpt-3.5-turbo_R_for_lprob,gpt-3.5-turbo_R_against_lprob
9780,226683,for,-0.0046394537,-13.534741,for,-0.0035745304,-16.616827,for,-0.0014160693,-13.759671,for,-0.0012561842,-11.950599,for,-0.002015479,-10.982406,for,-0.0020755522,-12.90922,for,-0.0009887461,-12.688647,for,-0.0017184966,-14.101229,for,-0.004387271,-12.613779
9781,226685,for,-0.0059216893,-8.527024,for,-0.012986214,-11.706843,for,-0.0006909899,-7.967177,for,-0.005483591,-5.9793663,for,-0.004267508,-6.7653856,for,-0.010961157,-4.786752,for,-0.007543569,-5.343855,for,-0.0015868663,-10.423449,for,-0.0018928183,-8.787101
9782,226690,mot,-1.1882792,-0.3812952,mot,-2.0217943,-0.14637078,mot,-2.4098709,-0.099373676,mot,-4.6870155,-0.0106525505,mot,-2.2666292,-0.11741732,mot,-1.2460771,-0.34110877,mot,-1.9118085,-0.16460842,mot,-1.3949006,-0.29363173,mot,-3.1782138,-0.046095498
9783,226712,for,-0.0067224717,-10.621203,for,-0.0145814745,-16.239534,for,-0.00033868066,-13.688794,for,-0.0029656962,-8.306213,for,-0.0037664708,-10.216193,for,-0.00694116,-7.1165566,for,-0.00233129,-8.63527,for,-0.006800987,-13.283423,for,-0.0015648539,-13.322007
9784,226721,for,-0.0033111542,-6.862154,for,-0.00040445544,-10.74474,for,-0.00024120507,-10.908431,for,-0.004523162,-5.753667,for,-0.001419519,-7.0594106,for,-0.0050474373,-5.551644,for,-0.00054540735,-9.759363,for,-0.0014132122,-10.220989,for,-0.00049786706,-8.6706295
9785,226733,for,-0.0039295065,-9.635809,for,-0.018802023,-15.356278,for,-0.0014810555,-15.568946,for,-0.0020672334,-8.436039,for,-0.0009602967,-11.073022,for,-0.0020228548,-8.636371,for,-0.0020597347,-10.125919,for,-0.0033203072,-12.756033,for,-0.009763291,-11.164976
9786,226810,for,-0.0057615764,-6.873302,for,-0.0007293515,-10.965249,for,-0.00054159283,-7.9716873,for,-0.0040071653,-6.237295,for,-0.0042385506,-7.402348,for,-0.0044934964,-7.430271,for,-0.00503961,-5.845778,for,-0.00032986328,-14.458242,for,-0.011478774,-9.014725
9787,226831,for,-0.2286657,-1.627313,for,-0.25221473,-1.52722,for,-0.66379935,-0.7297097,mot,-2.347143,-0.112123266,for,-0.29204553,-1.4071999,mot,-2.4102657,-0.0975807,for,-0.54707867,-0.87268597,for,-0.29191723,-1.4436392,for,-0.44739097,-1.0297618
9788,226832,for,-0.010479851,-5.208974,for,-0.05092515,-8.7660055,for,-0.0021821423,-6.8033447,for,-0.014399598,-4.4206247,for,-0.008636555,-5.6296577,mot,-0.98950994,-0.47427407,for,-0.049972925,-3.0871396,for,-0.0025165621,-8.233987,for,-0.030424045,-3.9275532
9789,226844,mot,-1.2325951,-0.3538834,mot,-0.7907453,-0.608151,mot,-2.6033726,-0.077661574,mot,-2.8309586,-0.065472834,mot,-1.0951958,-0.41281894,mot,-1.2003579,-0.36572117,mot,-2.3777876,-0.09891411,for,-0.26481766,-1.4729972,mot,-0.77716047,-0.62690336
9790,226852,mot,-1.2783612,-0.33513534,for,-0.5812586,-0.82478505,mot,-2.9429207,-0.055438902,mot,-5.2745037,-0.008598501,mot,-2.7077143,-0.07160406,mot,-2.8452613,-0.061409775,mot,-3.6538055,-0.027807979,for,-0.60597837,-0.8262638,mot,-2.6955142,-0.071746424
9791,226853,for,-0.0005560128,-11.678569,for,-0.001425237,-15.291302,for,-6.5994034e-05,-12.311395,for,-0.00029279827,-10.240785,for,-0.00015669702,-10.520845,for,-0.00013548243,-11.262676,for,-0.00012618455,-9.678099,for,-9.972867e-05,-13.162929,for,-0.0003920656,-11.658263
9792,226855,for,-0.0011071136,-13.941058,for,-0.0005461226,-15.982886,for,-5.216641e-05,-14.887536,for,-0.0015411654,-11.39043,for,-0.00024346994,-12.864703,for,-0.00069503917,-12.125157,for,-0.00078973646,-13.738455,for,-0.0005053733,-14.891945,for,-0.0005507679,-15.304794
9793,226871,mot,-1.8299165,-0.18251276,for,-0.17743225,-2.0101235,for,-0.3821356,-1.1563895,mot,-2.1618886,-0.1465725,for,-0.57922226,-0.8344522,mot,-3.8743477,-0.030887691,for,-0.576193,-0.8642751,for,-0.09551497,-2.4898155,mot,-3.2859495,-0.05133212
9794,226890,for,-0.023824645,-4.004257,for,-0.003217761,-5.992016,for,-0.017777262,-4.149474,for,-0.44120517,-1.0491534,for,-0.06607671,-2.7882676,for,-0.2764386,-1.4590482,for,-0.22221932,-1.6324099,for,-0.0059099537,-5.5636206,for,-0.16753955,-1.8866749
9795,226140,for,-0.0001071193,-12.381643,for,-1.9146995e-05,-14.43255,for,-3.6908343e-05,-12.793523,for,-0.00042030588,-8.917344,for,-5.2285613e-05,-11.344968,for,-0.0017624057,-10.118776,for,-7.0285365e-05,-10.670486,for,-4.1914896e-05,-11.801683,for,-0.000318185,-10.43602
9796,226154,for,-0.0028773919,-9.691075,for,-0.01141725,-12.651901,for,-0.00030697984,-11.588352,for,-0.005909242,-5.952315,for,-0.0017107594,-7.604645,for,-0.002257072,-7.180945,for,-0.0020242815,-7.7139516,for,-0.0003458329,-12.089044,for,-0.00047726318,-10.512768
9797,226162,for,-0.015589318,-7.084025,for,-0.033559136,-10.349694,for,-0.0021369366,-8.641406,for,-0.014912593,-4.449521,for,-0.003538298,-6.7488976,for,-0.051806618,-4.0516596,for,-0.0073358957,-5.8585033,for,-0.004280804,-10.72116,for,-0.010802206,-6.436513
9798,226181,for,-0.004143576,-7.970416,for,-0.004002415,-12.308829,for,-0.0010172101,-12.450952,for,-0.0039006502,-6.765955,for,-0.0015205762,-9.414829,for,-0.0051323576,-9.913242,for,-0.0013904736,-9.456638,for,-0.001849032,-13.185313,for,-0.012150872,-10.072635
9799,226183,for,-0.012448436,-6.2520666,for,-0.0013688077,-9.873305,for,-0.0007638839,-8.617887,for,-0.008388681,-5.421732,for,-0.0042794966,-9.432845,for,-0.0029181612,-8.42511,for,-0.0014342782,-8.601238,for,-0.0038935419,-11.4653635,for,-0.0033163845,-9.350129
9800,226201,for,-0.1952923,-1.763972,for,-0.06010862,-2.8727765,for,-0.24794583,-1.5172062,mot,-0.70663726,-0.6832112,for,-0.15387028,-1.9944007,for,-0.2514731,-1.5188261,for,-0.12171654,-2.1773424,for,-0.006184503,-5.373393,for,-0.015271777,-4.3253093
9801,226202,for,-0.23192754,-1.5857826,for,-0.18628123,-1.7742634,for,-0.22149791,-1.6175131,mot,-1.6956141,-0.20460533,for,-0.49506003,-0.94294745,for,-0.22419395,-1.6159366,for,-0.12231588,-2.1721816,for,-0.018056637,-4.133259,for,-0.22163239,-1.6265892
9802,2262110,for,-0.0013150012,-9.776664,for,-0.00011617878,-13.201088,for,-7.7199176e-05,-10.6633215,for,-0.00051800517,-10.112723,for,-0.0011418844,-11.21923,for,-0.00070874026,-9.0440645,for,-0.00046308164,-10.668068,for,-0.00032283025,-14.198344,for,-0.0007089786,-11.64491
9803,2262111,for,-0.0029781794,-6.5813684,for,-0.00022141727,-8.714174,for,-0.002911385,-5.9247694,for,-0.02745498,-3.6972587,for,-0.00843207,-6.1305614,for,-0.00593804,-5.285565,for,-0.008117699,-4.881922,for,-0.0006086752,-8.240313,for,-0.00329214,-6.365591
9804,2262112,for,-0.017944822,-6.3931355,for,-0.01680832,-9.658881,for,-0.0016013872,-6.7117853,for,-0.013637649,-4.5645695,for,-0.007058592,-6.700151,for,-0.0046419497,-6.6529803,for,-0.0029041355,-6.934613,for,-0.0031953047,-8.952254,for,-0.002132537,-8.539576
9805,226229,for,-0.01881442,-4.1404595,for,-0.004865719,-5.639351,for,-0.0070423787,-5.1642613,for,-0.17106427,-1.8621043,for,-0.015299603,-4.3165865,for,-0.034633722,-3.572424,for,-0.010051537,-4.778862,for,-0.0010718696,-7.6590405,for,-0.010798905,-4.6953406
9806,2262313,for,-0.0029670072,-9.321942,for,-0.00054397696,-13.661758,for,-8.876193e-05,-11.509042,for,-0.0016154385,-7.626087,for,-0.00063368597,-10.005674,for,-0.00016861738,-10.824712,for,-0.0022169882,-6.4332337,for,-0.0007019456,-12.543148,for,-0.0026779182,-9.596262
9807,2262314,for,-0.00096874917,-9.055592,for,-0.005642328,-12.424419,for,-0.0004941755,-12.096298,for,-0.0039910157,-8.670796,for,-0.0011310477,-9.707354,for,-0.00014740281,-13.125598,for,-0.0012532078,-9.931595,for,-0.0016360241,-12.936694,for,-0.009961949,-10.849787
9808,2262315,for,-0.0009230117,-12.87022,for,-0.00019626896,-14.828768,for,-0.00016897499,-14.744502,for,-0.0011866572,-11.752306,for,-0.0020543816,-11.6749935,for,-0.0003426144,-11.9012,for,-0.0008769238,-12.610672,for,-0.00022296692,-15.06739,for,-0.0010927118,-14.330919
9809,226243,for,-0.02019065,-7.315288,for,-0.00058436865,-8.709113,for,-0.0021779775,-8.088686,for,-0.026952898,-4.1711197,for,-0.009061579,-5.453636,for,-0.0065820278,-5.676611,for,-0.00677505,-5.7505836,for,-0.008806962,-9.973813,for,-0.009676054,-5.4144135
9810,226247,for,-0.07407529,-3.3978248,for,-0.03337929,-3.6070678,for,-0.015547768,-4.334157,for,-0.20599851,-1.6873637,for,-0.030666508,-3.7298224,for,-0.029076116,-3.7223878,for,-0.009985324,-4.893746,for,-0.016420947,-4.846764,for,-0.009904,-5.041671
9811,226254,for,-0.0041606724,-7.4803553,for,-0.0022711048,-11.853368,for,-0.0013028571,-10.873819,for,-0.008090145,-5.2434626,for,-0.0010897354,-8.909825,for,-0.00457965,-6.1656914,for,-0.0032682612,-8.888673,for,-0.0003460713,-12.724111,for,-0.008852339,-8.99358
9812,226255,for,-0.00080450665,-10.865778,for,-0.000274683,-14.597776,for,-0.00042233232,-11.722419,for,-0.00075602374,-8.555593,for,-0.000646195,-10.720991,for,-0.001471411,-8.538987,for,-0.0015938884,-9.784907,for,-0.0013030954,-13.687149,for,-0.0027492421,-10.766446
9813,226256,for,-0.004643842,-5.8164134,for,-0.0016541174,-8.383167,for,-0.0011475988,-7.0892005,for,-0.026137494,-3.7233288,for,-0.006414678,-6.240725,for,-0.0064226096,-5.5362954,for,-0.006510137,-5.2880635,for,-0.0010550802,-8.995415,for,-0.0033593897,-7.365044
9814,226258,for,-0.0014426151,-10.219775,for,-0.00016182278,-14.337057,for,-0.00015133653,-9.283971,for,-0.00073744263,-9.171998,for,-0.0002162915,-10.884076,for,-0.00014227704,-11.100278,for,-0.0018336803,-7.502824,for,-0.0006791924,-12.034544,for,-0.0005037044,-10.892725
9815,226261,for,-0.015167173,-4.7619743,for,-0.00048811073,-9.6688,for,-0.0018434441,-7.145755,for,-0.015938526,-4.2813177,for,-0.0027654136,-6.701238,for,-0.01878236,-4.24927,for,-0.011956297,-4.645543,for,-0.0014613081,-7.469456,for,-0.035623886,-5.563235
9816,226272,for,-0.023262952,-6.1895,for,-0.009529172,-9.300058,for,-0.0047693765,-10.007195,for,-0.011290781,-5.394553,for,-0.026146427,-8.304343,for,-0.0059049735,-5.9416695,for,-0.004369829,-6.974983,for,-0.0044404436,-11.096224,for,-0.0037062543,-8.191244
9817,226352,for,-0.14045791,-2.155957,for,-0.026000677,-4.5311675,for,-0.050299462,-3.0314662,for,-0.23215733,-1.6014544,for,-0.22025628,-1.6884913,for,-0.12607336,-2.1661315,for,-0.09107729,-2.4706893,for,-0.0054869065,-5.7226233,for,-0.05088277,-3.1869798
9818,226361,for,-0.29997507,-1.3982798,for,-0.25403288,-1.5148971,for,-0.47586578,-0.9737639,mot,-0.74787,-0.6610666,for,-0.39041173,-1.1372226,for,-0.4779557,-0.97789466,for,-0.17683072,-1.8563981,for,-0.0380657,-3.3360755,for,-0.32141834,-1.315042
9819,2269013,for,-0.019624343,-4.7831264,for,-0.0036823787,-8.400836,for,-0.0034597756,-6.2177086,for,-0.04374834,-3.3130946,for,-0.0119234305,-5.169665,for,-0.0098707145,-6.2543545,for,-0.004569085,-6.8203745,for,-0.0026511669,-8.760052,for,-0.021438176,-4.9816546
9820,2269114,for,-0.0038506705,-7.669908,for,-0.0017631209,-11.262088,for,-0.00043090762,-8.025385,for,-0.000371447,-9.320712,for,-0.0042349854,-6.633179,for,-0.00058758346,-8.94066,for,-0.015537204,-4.3933334,for,-0.0034341193,-10.912242,for,-0.00027992795,-9.836098
9821,2269115,for,-0.0028181933,-9.959659,for,-0.0029183996,-12.550085,for,-9.4960524e-05,-12.73418,for,-0.0025301182,-8.536986,for,-0.0016254296,-9.935347,for,-7.684157e-05,-12.322333,for,-0.0005751936,-10.619428,for,-0.0027255865,-12.897129,for,-0.004555681,-10.250579
9822,2269121,for,-0.013308928,-4.568235,for,-0.005925951,-5.38945,for,-0.0035387748,-5.9386544,for,-0.014281853,-4.544975,for,-0.009852652,-5.6182933,for,-0.009618555,-5.0422096,for,-0.039140183,-3.3188949,for,-0.0058006863,-7.3795953,for,-0.0058586355,-5.8284426
9823,2269216,for,-0.018792426,-4.435222,for,-0.00649462,-5.860235,for,-0.008721644,-4.7819304,for,-0.24470884,-1.5411031,for,-0.03031258,-3.6602278,for,-0.0055879257,-5.7793174,for,-0.051279675,-3.022662,for,-0.0072298627,-5.53741,for,-0.006820628,-5.2203617
9824,2269217,mot,-4.4825416,-0.014661483,mot,-7.741659,-0.0015525942,mot,-3.9604793,-0.019622358,mot,-9.68796,-0.0008848958,mot,-6.4021444,-0.0023468726,mot,-7.0416236,-0.0011074712,mot,-8.915905,-0.00042698128,mot,-4.315286,-0.014642092,mot,-6.586202,-0.0021126703
9825,2269512,for,-0.14157408,-2.0458252,for,-0.2473661,-1.5255033,for,-0.09330194,-2.4228957,mot,-1.8719604,-0.16913298,for,-0.113074765,-2.297214,for,-0.24438463,-1.5320128,for,-0.61821306,-0.77744234,for,-0.2824878,-1.4342632,for,-0.4868935,-0.9607552
9826,2269611,for,-0.12964575,-2.341226,for,-0.07516557,-4.1058416,for,-0.047206048,-3.3573983,for,-0.32950586,-1.3473015,for,-0.08072909,-3.050406,for,-0.08764014,-2.6437867,for,-0.06391046,-4.730836,for,-0.12164223,-5.40977,for,-0.011737181,-5.336284
9827,2269710,for,-0.0335415,-5.3936357,for,-0.095530674,-6.0032263,for,-0.07091603,-2.7297866,for,-0.07195311,-2.7908518,for,-0.017089251,-4.941339,for,-0.016955767,-4.5355144,for,-0.016562361,-4.546914,for,-0.09025507,-6.6021113,for,-0.02219704,-7.8607802
9828,226986,for,-0.014941249,-4.586425,for,-0.014274101,-4.2927623,for,-0.008706044,-4.8012094,for,-0.3850169,-1.1475711,for,-0.019587401,-4.0375795,for,-0.003729534,-5.869723,for,-0.028407428,-3.6023018,for,-0.008547791,-5.2571154,for,-0.008979711,-4.8172474
9829,226987,mot,-1.3453051,-0.31729758,mot,-0.74288356,-0.65359676,mot,-0.9204265,-0.5122272,mot,-3.4828186,-0.038141213,mot,-1.0567033,-0.4337213,mot,-0.9603977,-0.49300957,for,-0.68637335,-0.7061869,for,-0.48621547,-1.0022296,mot,-1.0301418,-0.44666484
9830,226988,for,-0.17048633,-1.8719329,for,-0.010025688,-4.8515534,for,-0.011856642,-4.6016164,mot,-1.0085142,-0.45761845,for,-0.21501662,-1.6617863,for,-0.06846986,-2.909601,for,-0.05270349,-3.0262065,for,-0.017580613,-5.1877103,for,-0.12877238,-2.1272712
9831,226989,mot,-0.98030114,-0.4752352,for,-0.60826576,-0.83181846,for,-0.48561153,-0.9588934,mot,-3.3589969,-0.03715468,mot,-0.9449705,-0.5023588,mot,-0.9525374,-0.49441138,mot,-0.91318166,-0.515694,for,-0.23109774,-1.6046329,mot,-1.992502,-0.14896941
9832,226995,for,-0.024860347,-7.738678,for,-0.030223995,-10.363235,for,-0.0015910347,-8.115534,for,-0.013901024,-5.972502,for,-0.027400471,-6.882238,for,-0.008713611,-7.2601633,for,-0.0092549445,-7.7791543,for,-0.034631647,-9.900803,for,-0.012181252,-7.5918684
9833,227001,for,-0.0027655328,-7.668621,for,-0.035511717,-10.577802,for,-0.00086238835,-8.145151,for,-0.008104336,-5.0970554,for,-0.0053849453,-7.1717706,for,-0.0015976991,-8.6993265,for,-0.0012426133,-8.297011,for,-0.0013853551,-9.907205,for,-0.0029060391,-9.411565
9834,227002,mot,-1.148169,-0.41173407,for,-0.25764945,-1.6016817,for,-0.23480347,-1.5739377,mot,-2.1014183,-0.14431845,for,-0.66277236,-0.7496483,mot,-0.74464744,-0.66369575,for,-0.51008785,-0.92087734,for,-0.21269451,-1.707848,for,-0.5151452,-0.91926277
9835,227003,for,-0.007858704,-5.5100923,for,-0.019297233,-8.585881,for,-0.0005430233,-8.187736,for,-0.0061536967,-5.684521,for,-0.0050922725,-7.2130046,for,-0.0013794022,-7.5371537,for,-0.008937173,-5.259151,for,-0.0073151886,-8.799314,for,-0.009086742,-6.357456
9836,227004,for,-0.0015089125,-7.8336105,for,-0.0012591606,-11.733625,for,-0.00021998682,-10.650437,for,-0.001333098,-7.224926,for,-0.0020158365,-6.917061,for,-0.0005811501,-9.375762,for,-0.0017934665,-6.8879,for,-0.0010019667,-11.818442,for,-0.0022872838,-8.458847
9837,227301,mot,-1.3218796,-0.3246071,mot,-1.0981625,-0.45434463,mot,-1.616927,-0.22222029,mot,-3.7603734,-0.024876742,mot,-1.7801088,-0.18915503,mot,-2.172527,-0.12560812,mot,-1.0446727,-0.43895227,mot,-1.130656,-0.39428586,mot,-1.9458277,-0.1588557
9838,227310,for,-0.00089657406,-8.277988,for,-0.00010831134,-12.16082,for,-0.0001243965,-10.675779,for,-0.0019695542,-6.492215,for,-0.0028485057,-9.4383135,for,-0.0011918949,-8.908094,for,-0.0004900033,-9.913372,for,-0.0007004033,-12.97028,for,-0.00041982904,-12.538155
9839,227311,for,-0.000110576206,-14.848543,for,-0.00031043674,-16.134506,for,-3.3213026e-05,-14.211942,for,-0.0003122248,-11.295098,for,-0.00015514737,-12.435079,for,-0.00027134892,-12.605603,for,-0.00019674578,-12.24785,for,-9.627177e-05,-16.136011,for,-0.0002451278,-13.416806
9840,227312,for,-0.0002634815,-14.608488,for,-6.46828e-05,-17.791348,for,-1.0445127e-05,-17.092506,for,-0.00032306867,-12.650014,for,-9.019238e-05,-13.870038,for,-0.0002576442,-12.365719,for,-0.000115582756,-13.16422,for,-2.7252845e-05,-16.794212,for,-0.000107715314,-15.374227
9841,2273250,for,-0.008930559,-5.30798,for,-0.0017898977,-10.705121,for,-0.0014210686,-7.0814285,for,-0.012686697,-4.6268835,for,-0.0056213466,-6.338654,for,-0.0077597043,-6.175341,for,-0.003473317,-6.7066917,for,-0.005742137,-9.871352,for,-0.002367086,-8.862551
9842,2273346,for,-0.008096295,-10.307293,for,-0.06817359,-12.803134,for,-0.0012717815,-11.633251,for,-0.01031622,-4.9700503,for,-0.006292195,-7.951338,for,-0.0032715877,-9.231992,for,-0.003582134,-7.626667,for,-0.0031040423,-13.103026,for,-0.0072841924,-9.636963
9843,2273348,for,-0.052863266,-8.498748,for,-0.046878044,-7.361146,for,-0.012891953,-8.962448,for,-0.0066745207,-6.7003007,for,-0.005252968,-5.728878,for,-0.010551575,-9.120941,for,-0.0062828334,-10.314505,for,-0.0081651155,-10.037399,for,-0.01155643,-11.455791
9844,2273349,for,-4.0722858e-05,-14.036614,for,-5.080963e-06,-15.44764,for,-2.4584822e-06,-15.158895,for,-4.7159858e-05,-11.70552,for,-3.8696395e-05,-11.541591,for,-2.7729659e-05,-12.56228,for,-5.3239244e-05,-10.864492,for,-4.723352e-06,-16.09681,for,-1.8789384e-05,-14.549046
9845,2273444,for,-0.069146685,-3.4041152,for,-0.027001508,-5.993024,for,-0.019559933,-4.094925,for,-0.028527921,-4.034658,for,-0.045739263,-4.3216257,for,-0.12133143,-3.894994,for,-0.071795575,-2.7840033,for,-0.06967974,-4.410317,for,-0.05986838,-3.0111337
9846,2273445,for,-0.0037007967,-10.305591,for,-0.003922026,-12.081643,for,-0.00023095356,-12.225317,for,-0.0015087933,-8.496256,for,-0.004161026,-9.705712,for,-0.0009099139,-9.901119,for,-0.0024900455,-10.958707,for,-0.0005533903,-14.299023,for,-0.006182372,-9.94523
9847,2273447,for,-0.0046647303,-11.674754,for,-0.017549455,-10.067379,for,-0.0012651171,-9.439744,for,-0.0019003171,-10.657083,for,-0.0025190616,-9.299901,for,-0.0033929024,-9.884813,for,-0.0022919215,-9.928153,for,-0.0034193892,-12.134366,for,-0.0003892047,-13.618637
9848,2273540,for,-0.0022105624,-12.19779,for,-0.018110612,-14.904776,for,-0.0002749214,-12.108088,for,-0.000616174,-11.10149,for,-0.00018625586,-12.200742,for,-0.0010424556,-11.262641,for,-0.0007206533,-9.83639,for,-0.0010597254,-13.767385,for,-0.002264567,-10.841393
9849,2273541,for,-0.006761079,-8.2486515,for,-0.10088141,-6.9924355,for,-0.0031160377,-6.667482,for,-0.032221057,-3.52751,for,-0.034784105,-5.225273,for,-0.005064872,-5.946477,for,-0.012753197,-4.976378,for,-0.0033952754,-9.361641,for,-0.013858231,-4.9908767
9850,2273542,for,-0.32248148,-1.3111213,for,-0.159584,-1.9328041,for,-0.21759818,-1.6345141,mot,-1.4840248,-0.26500398,for,-0.14777572,-2.076147,for,-0.29073447,-1.3992856,for,-0.19606775,-1.7440414,for,-0.02805373,-3.9966054,for,-0.16837853,-1.8800676
9851,2273543,for,-0.078686625,-2.666852,for,-0.039516445,-3.7112732,for,-0.054708716,-2.9457686,for,-0.46833345,-0.99196935,for,-0.043452084,-3.2323291,for,-0.23320048,-1.5772861,for,-0.11849514,-2.228801,for,-0.017823162,-4.420356,for,-0.07061448,-2.761542
9852,2273614,for,-0.0044131475,-5.5409617,for,-0.00076150714,-7.2576604,for,-0.00038491338,-7.961414,for,-0.014818988,-4.2378054,for,-0.0041074925,-5.5242777,for,-0.007264544,-5.0088344,for,-0.0035453052,-5.6962886,for,-0.00014263466,-9.122637,for,-0.0012582069,-6.8319316
9853,2273626,for,-0.027391195,-4.9180737,for,-0.014380092,-6.7474065,for,-0.0015330706,-6.873384,for,-0.075551964,-2.7595787,for,-0.019242734,-4.331758,for,-0.022505725,-4.033885,for,-0.007627569,-5.7030773,for,-0.047509383,-7.1402025,for,-0.008648726,-8.460885
9854,2273627,for,-0.09647612,-2.6390252,for,-0.074431315,-2.6991453,for,-0.036416765,-3.360769,mot,-0.9143668,-0.5318976,for,-0.09827249,-2.5004485,for,-0.18126859,-1.8904132,for,-0.12716296,-2.1780396,for,-0.029223628,-4.61913,for,-0.053888086,-3.091173
9855,2273629,for,-0.002609429,-7.4317627,for,-0.005665564,-10.973416,for,-0.0002813584,-8.64388,for,-0.0054800296,-5.388241,for,-0.0022290023,-8.885686,for,-0.0016824402,-7.3539886,for,-0.0024078847,-6.7595987,for,-0.006516418,-9.733497,for,-0.006598137,-8.554387
9856,2273821,for,-0.024907911,-7.255785,for,-0.0069904113,-12.241756,for,-0.0012404677,-9.231824,for,-0.040457256,-5.1301312,for,-0.008049939,-7.4191446,for,-0.00632891,-7.3897786,for,-0.0062204017,-7.6405454,for,-0.0011596236,-10.867083,for,-0.009705926,-10.416621
9857,2273822,for,-0.23581974,-1.6801518,for,-0.28213346,-1.4866489,for,-0.24811468,-1.5202628,mot,-2.1796756,-0.1271301,for,-0.516175,-0.9190566,for,-0.1751984,-1.8620118,for,-0.36062425,-1.2119656,for,-0.10210878,-2.4172428,for,-0.5847781,-0.8238833
9858,2273830,for,-0.07813377,-9.149928,for,-0.04040242,-10.5700655,for,-0.006614004,-9.792684,for,-0.005007348,-6.6364408,for,-0.0069212727,-8.066876,for,-0.007229158,-7.0219407,for,-0.0059539257,-7.736333,for,-0.014520976,-10.314846,for,-0.011166549,-10.959212
9859,2273936,for,-0.0012263007,-11.1938,for,-0.0037808318,-13.209625,for,-0.00016206119,-11.476477,for,-0.00063988456,-10.286675,for,-0.0004934602,-8.470975,for,-0.01127782,-4.633762,for,-0.00083547767,-8.196693,for,-0.0018912687,-12.655875,for,-0.000717554,-10.983765
9860,2274138,for,-0.003488058,-9.534284,for,-0.00053694757,-13.309911,for,-0.00052038557,-8.121872,for,-0.0050169555,-6.2712445,for,-0.0008603655,-9.051899,for,-0.001360713,-8.069573,for,-0.002151927,-6.766312,for,-0.0012071383,-12.449873,for,-0.0016649466,-9.915852
9861,2274139,for,-0.00082142255,-16.288214,for,-0.00022344373,-15.167629,for,-4.1557283e-05,-16.070984,for,-0.00036394817,-11.577171,for,-0.0015349778,-12.439449,for,-0.00025394888,-11.93045,for,-0.0011375967,-11.007533,for,-0.00038765505,-15.332432,for,-0.0011422419,-13.632412
9862,227429,for,-0.0076238997,-5.6394844,for,-0.0042390237,-10.339547,for,-0.0012061846,-7.1296873,for,-0.0042102938,-6.2844553,for,-0.003973086,-5.982094,for,-0.009129856,-6.539003,for,-0.0018966291,-7.883008,for,-0.0071840533,-10.128806,for,-0.0025341639,-8.510304
9863,227438,for,-0.037159618,-6.989201,for,-0.0010874706,-11.185942,for,-0.0019939432,-7.332696,for,-0.01479902,-7.7536907,for,-0.00480628,-8.737534,for,-0.011750609,-5.876714,for,-0.007867336,-5.411119,for,-0.0060382923,-10.091042,for,-0.006791983,-7.5282
9864,2274310,for,-0.0012376104,-9.892683,for,-0.01085268,-12.12896,for,-0.00057078677,-8.619531,for,-0.0046971226,-6.9966216,for,-0.0015360507,-7.5321927,for,-0.010166129,-5.9248466,for,-0.0054447046,-5.9750547,for,-0.0022554104,-12.47733,for,-0.0032926132,-7.3592954
9865,227443,for,-0.13113888,-2.2334795,for,-0.026855888,-6.4999795,for,-0.038247123,-3.3276567,for,-0.10232543,-2.3831444,for,-0.031072369,-3.6083524,mot,-1.6693183,-0.21063146,for,-0.28605348,-1.3975952,for,-0.017089838,-4.467417,mot,-1.0661047,-0.42492655
9866,227452,for,-0.0018042957,-7.5764484,for,-0.014235316,-9.57179,for,-0.0001136755,-10.636703,for,-0.0028230622,-8.0648365,for,-0.0013834515,-9.297265,for,-0.002030946,-7.7767043,for,-0.0030248873,-6.2483883,for,-0.0014474988,-12.054783,for,-0.00053170626,-9.288893
9867,227454,for,-0.032781426,-9.380409,for,-0.004600773,-11.770487,for,-0.0005568436,-10.9884205,for,-0.0111597115,-6.7498283,for,-0.0052092094,-8.407751,for,-0.0039216685,-6.4500027,for,-0.0074273692,-6.864582,for,-0.0044867317,-12.745408,for,-0.014689782,-7.811176
9868,227455,for,-0.005698158,-6.6168337,for,-0.0040843356,-8.222932,for,-0.0011874917,-7.2585516,for,-0.049664427,-3.1225443,for,-0.011302335,-5.1203055,for,-0.0070556267,-5.2797685,for,-0.008535501,-5.220598,for,-0.0018856844,-9.209174,for,-0.016893882,-4.826857
