,id,gpt-3.5-turbo_vote,gpt-3.5-turbo_for_lprob,gpt-3.5-turbo_against_lprob
7715,203544,mot,-5.721412,-0.0037816663
7716,203545,for,-0.0022244835,-7.8262296
7717,203553,for,-0.00078842515,-9.692578
7718,203562,for,-0.002606095,-8.061942
7719,203590,for,-5.9795446e-05,-10.761796
7720,204194,for,-0.00031627773,-11.744669
7721,204203,for,-0.113925055,-2.2484274
7722,204211,for,-0.0069254157,-6.984087
7723,204212,for,-0.28157368,-1.4420923
7724,204232,for,-0.19848706,-1.7233722
7725,204251,for,-0.004086593,-8.87326
7726,204253,mot,-1.3613901,-0.2969293
7727,204270,for,-0.0004867995,-12.046375
7728,204287,mot,-1.0163168,-0.45078787
7729,204301,for,-5.5265704e-05,-13.862171
7730,204302,for,-5.1331983e-05,-16.674747
7731,204303,for,-2.5226382e-05,-13.940527
7732,204304,for,-2.2842309e-05,-14.264029
7733,204305,for,-4.036525e-05,-13.681452
7734,204306,for,-0.0002634815,-9.030487
7735,204312,for,-0.00014132341,-12.686733
7736,204330,for,-0.00046427367,-8.017367
7737,203970,for,-0.00025311444,-12.846404
7738,203980,for,-0.008331233,-5.844183
7739,203990,for,-0.08584834,-2.6590047
7740,204012,for,-0.03373767,-3.9477315
7741,204022,for,-3.297462e-05,-15.317164
7742,204023,mot,-1.139591,-0.3902929
7743,204024,for,-0.00012296606,-10.735539
7744,204025,for,-0.1435122,-2.0336833
7745,204041,for,-0.017749038,-4.158059
7746,204060,mot,-1.4228886,-0.28013888
7747,204075,for,-0.008979473,-5.724279
7748,204086,for,-0.0003185426,-10.410482
7749,204094,for,-0.0032915443,-9.296847
7750,204102,for,-0.5514914,-0.8617903
7751,204111,for,-0.0017201616,-8.278431
7752,204113,for,-4.6206227e-05,-15.845058
7753,204120,for,-2.58224e-05,-13.855353
7754,204121,for,-0.00024370835,-9.80113
7755,204122,for,-2.5583993e-05,-15.312352
7756,204140,for,-8.45898e-05,-17.369719
7757,204151,for,-0.00014191943,-10.945872
7758,204162,for,-0.018838868,-4.0572166
7759,204173,for,-0.00029160624,-12.06341
7760,204180,for,-3.650519e-06,0.0
7761,204181,for,-0.0019351852,-13.3733
7762,204780,for,-0.051452372,-3.1240575
7763,204800,for,-0.6081897,-0.79066193
7764,204370,for,-0.0001406082,-14.540305
7765,204380,for,-0.0015583087,-7.03397
7766,204402,for,-9.317247e-05,-14.940899
7767,204421,for,-1.4855664e-05,-15.880907
7768,204422,for,-8.89548e-06,-15.7042265
7769,204432,for,-0.006969571,-6.0496655
7770,204450,for,-0.0032986742,-6.28222
7771,204463,for,-0.13132088,-2.2413635
7772,204471,for,-8.9357956e-05,-15.977589
7773,204500,for,-0.00012868783,-11.640843
7774,204516,for,-0.00064702943,-13.780678
7775,204531,for,-0.00019793781,-13.49045
7776,204532,for,-0.00063773885,-7.7274995
7777,204533,for,-0.0063392143,-8.052861
7778,204534,for,-4.823269e-05,-18.046902
7779,204535,for,-1.247159e-05,-15.1683855
7780,204537,for,-0.00016134596,-13.019183
7781,204543,for,-0.15466985,-1.9678794
7782,204544,mot,-1.4755033,-0.26048413
7783,204552,for,-0.00025251842,-9.591573
7784,204561,for,-0.00020616286,-10.9279995
7785,204605,for,-0.69095397,-0.696821
7786,204613,for,-0.12302164,-2.1796203
7787,204614,for,-0.2632405,-1.4694668
7788,204631,for,-0.0009810051,-7.052136
7789,204632,for,-0.0002702761,-12.575141
7790,204650,for,-0.0010079195,-7.3316298
7791,204665,for,-3.7981175e-05,-17.024376
7792,204674,for,-0.00089311716,-12.125512
7793,204681,for,-0.00019924906,-10.654286
7794,204692,for,-0.0036014977,-5.8790364
7795,204703,for,-7.278864e-05,-17.933355
7796,204710,for,-5.6576944e-05,-13.033559
7797,204724,for,-0.0398683,-3.2895193
7798,204735,for,-4.7994283e-05,-11.937769
7799,204742,for,-0.00093230215,-10.51874
7800,204743,for,-0.0029477512,-12.30371
7801,204751,for,-0.0022186534,-7.842892
7802,2048313,for,-0.0015652116,-10.487361
7803,2048414,for,-0.0008410728,-8.493259
7804,2048415,for,-0.00012594614,-13.905907
7805,204854,for,-0.0001136755,-15.95823
7806,204858,for,-1.9862217e-05,-18.251171
7807,204859,for,-0.0011665338,-17.994856
7808,204863,for,-7.171581e-05,-14.616813
7809,204865,for,-2.0696643e-05,-18.693213
7810,204866,for,-2.868329e-05,-16.943954
7811,204867,for,-3.6908343e-05,-17.566662
7812,2048610,for,-8.75699e-05,-15.526108
7813,2048611,for,-5.371606e-05,-16.697119
7814,2048612,for,-0.00011188744,-13.711665
7815,204871,for,-0.0005065653,-12.961429
7816,204872,for,-5.5577775e-06,-17.140469
7817,204880,for,-3.2736214e-05,-18.078836
7818,204881,for,-0.000110337794,-14.768213
7819,204882,for,-0.14435878,-2.0117714
7820,204900,for,-3.750436e-05,-15.494134
7821,204922,for,-0.18867864,-1.8090323
7822,204941,for,-0.00020425562,-12.261509
7823,204962,for,-0.00032795602,-14.972401
7824,204980,for,-0.0012623754,-8.278687
7825,205232,for,-0.12161627,-2.1705399
7826,205241,mot,-2.630491,-0.07568525
7827,205271,for,-3.7027545e-05,-16.481295
7828,205272,for,-0.00012356207,-13.22847
7829,2052914,mot,-6.980494,-0.0015283134
7830,205309,mot,-8.912174,-0.002569118
7831,2053010,mot,-9.807913,-0.0012298732
7832,2053011,mot,-1.126384,-0.39526683
7833,2053012,mot,-0.9818367,-0.47814402
7834,2053013,for,-0.43518618,-1.0453317
7835,205314,for,-0.003070522,-6.428907
7836,205315,for,-0.001106875,-13.547957
7837,205316,for,-0.34330115,-1.2569097
7838,205317,for,-0.037300546,-3.4149537
7839,205318,for,-0.007865563,-5.8084407
7840,205323,for,-0.00019328887,-15.966804
7841,205332,for,-7.111979e-05,-14.984502
7842,2053415,for,-0.6233822,-0.77567255
7843,205375,for,-0.00094278844,-9.673209
7844,205391,mot,-4.493334,-0.014616249
7845,205392,mot,-2.2164307,-0.11934654
7846,205393,mot,-4.109971,-0.017003115
7847,205004,for,-0.0039962423,-7.415465
7848,205013,for,-0.00032318785,-14.974944
7849,205022,for,-0.014855637,-4.728189
7850,205031,for,-2.5107178e-05,-19.349651
7851,205052,for,-0.0017268223,-8.318349
7852,205061,for,-0.00015622021,-13.247318
7853,205080,for,-0.0011240258,-8.735074
7854,205105,for,-0.00044365876,-9.678254
7855,205116,for,-0.00019853383,-11.327997
7856,205127,mot,-4.1266217,-0.01742237
7857,205133,for,-0.00012368128,-14.078543
7858,205141,for,-0.0007040913,-12.428476
7859,205142,for,-0.00032533353,-10.331948
7860,205144,for,-0.0006127171,-11.099159
7861,205150,for,-1.247159e-05,-15.062793
7862,205151,for,-0.00043996712,-15.643306
7863,205170,for,-1.378283e-05,-17.048605
7864,205180,for,-7.684157e-05,-16.88886
7865,205192,for,-0.00021450345,-14.597787
7866,205193,for,-0.00023107276,-11.16379
7867,205201,for,-0.0023831418,-6.282048
7868,205210,for,-0.0010375719,-11.668226
7869,205465,for,-4.0842064e-05,-14.655452
7870,205472,for,-0.018772302,-4.0066032
7871,205473,for,-2.1650272e-05,-18.361624
7872,205484,for,-0.0068412307,-11.205751
7873,205491,for,-0.0007541202,-12.167701
7874,2055121,for,-0.0014653427,-7.1506886
7875,2055310,for,-8.418666e-06,-16.901514
7876,2055311,for,-2.3438328e-05,-15.9279585
7877,205548,for,-7.445749e-05,-12.696495
7878,205559,for,-2.6299214e-05,-17.325289
7879,205567,for,-0.00011331789,-15.49793
7880,205573,for,-1.27099975e-05,-14.966325
7881,205574,for,-5.5146502e-05,-13.803535
7882,205575,for,-0.0002485847,-13.601163
7883,205576,for,-0.00064036134,-13.442796
7884,205582,for,-1.7478143e-05,0.0
7885,205591,for,-0.0037764544,-5.8857517
7886,205613,for,-0.0006185544,-11.848998
7887,205622,for,-1.3186812e-05,-18.106949
7888,205631,for,-8.363618e-05,-18.728258
7889,205653,for,-0.00023119197,-14.7645855
7890,205661,for,-0.00030102333,-15.403898
7891,205662,for,-6.3609965e-05,-18.450296
7892,205801,for,-0.022203214,-4.088112
7893,205802,for,-0.0014668923,-9.5294285
7894,205813,for,-0.0006465526,-11.648977
7895,205840,for,-0.0014743911,-8.755753
7896,205841,mot,-1.1750476,-0.37177917
7897,205850,for,-0.0007222029,-13.36769
7898,205880,for,-0.0010728232,-8.448302
7899,205900,for,-0.00015812746,-12.205053
7900,205714,for,-2.0100624e-05,-18.68644
7901,205715,for,-0.0016079396,-7.593254
7902,205716,for,-0.00035083943,-9.909767
7903,205717,for,-0.0001409658,-13.122387
7904,205718,for,-6.9570146e-05,-12.515643
7905,205719,for,-0.00029410952,-9.361492
7906,2057110,for,-3.488188e-05,-19.267126
7907,2057111,for,-3.106736e-05,-17.512138
7908,205722,for,-9.372295e-06,-17.68456
7909,205723,for,-0.00033701185,-13.234431
7910,205731,for,-2.8921695e-05,-16.724573
7911,205753,for,-0.0087669,-4.903981
7912,205754,for,-0.0005390932,-13.615426
7913,205761,for,-1.0683535e-05,-16.843338
7914,205762,for,-3.333223e-05,-15.485812
7915,205770,for,-6.8854926e-05,-13.931286
7916,205790,for,-0.015654098,-10.593522
7917,205930,for,-0.00062320335,-14.711381
7918,205942,for,-3.6073914e-05,-14.088409
7919,205943,for,-0.00028874903,-15.675614
7920,205951,for,-7.004696e-05,-12.276889
7921,205975,for,-4.3464544e-05,-15.911417
7922,205992,for,-0.0007244678,-10.922853
7923,205993,for,-6.921253e-05,-15.104167
7924,206001,for,-3.888926e-06,-15.996588
7925,206084,for,-0.00026526954,-11.525633
7926,206101,for,-0.00031127117,-10.939014
7927,206102,for,-0.001223682,-12.879952
7928,206103,for,-7.004696e-05,-14.273889
7929,2061439,for,-0.44986126,-1.027067
7930,2061540,for,-0.0009051494,-11.500539
7931,2061541,for,-0.0076804464,-5.1548
7932,2061542,mot,-13.700577,-0.000112125854
7933,2061634,for,-0.007258389,-5.399335
7934,2061736,for,-0.001626264,-6.8300147
7935,2061832,for,-5.407367e-05,-17.045584
7936,2061833,for,-0.0018718787,-6.664342
7937,2061835,for,-0.020065285,-3.9507065
7938,2061837,for,-0.00048940734,-10.596881
7939,2061838,for,-0.0027094153,-8.024295
7940,2061923,for,-0.26505116,-1.5014632
7941,2062115,for,-0.00092885265,-7.547102
7942,2062116,for,-0.011046768,-5.1456676
7943,2062117,for,-0.017690828,-4.6854076
7944,2062118,for,-0.0008398808,-7.683266
7945,2062119,for,-0.0010530537,-7.9992332
7946,2062120,for,-0.00041994822,-14.952198
7947,2062213,for,-0.0016180499,-6.9144464
7948,2062214,for,-0.00032259183,-14.5983925
7949,2062312,for,-2.0935051e-05,-16.730042
7950,206247,for,-0.0010382871,-11.698533
7951,2062410,for,-0.0012257047,-12.118653
7952,2062411,for,-4.3226137e-05,-16.713974
7953,206258,for,-0.00014811802,-14.823991
7954,206259,for,-9.543734e-05,-15.427263
7955,206266,for,-0.0014294054,-13.090718
7956,206271,for,-0.0007702016,-11.663918
7957,206272,for,-0.00018542144,-14.107355
7958,206274,for,-0.00011915887,-16.266832
7959,206283,for,-8.029847e-05,-16.174078
7960,206285,for,-0.0002540681,-17.881865
7961,206290,for,-0.00030781425,-10.909745
7962,206310,for,-0.0031138994,-12.577174
7963,206430,for,-0.00015598179,-16.330467
7964,206440,for,-2.6656826e-05,-14.052946
7965,206450,for,-4.823269e-05,-17.344873
7966,206461,for,-6.706687e-05,-13.695843
7967,206462,for,-0.5387979,-0.877688
7968,206483,mot,-1.5488582,-0.24183601
7969,206484,for,-0.0008089099,-9.40316
7970,2064910,for,-1.8908588e-05,-16.819944
7971,206508,for,-0.00011594037,-16.359358
7972,206509,for,-9.2576454e-05,-14.339875
7973,206513,for,-4.3822154e-05,-17.67204
7974,206516,for,-7.886803e-05,-13.957139
7975,206531,for,-0.0025689988,-11.077759
7976,206532,for,-9.627177e-05,-15.949634
7977,206534,for,-1.998142e-05,0.0
7978,206535,for,-6.0391463e-05,-15.249108
7979,206537,for,-1.7835755e-05,-17.035618
7980,206551,for,-0.0025913503,-6.5733156
7981,206560,for,-0.020408398,-3.9376638
7982,206331,for,-0.017632859,-4.1547084
7983,206332,for,-0.00075626216,-7.6639395
7984,206333,for,-0.0004895265,-9.563628
7985,206340,for,-1.8789384e-05,-14.52174
7986,206356,for,-0.00097387494,-9.374679
7987,206357,for,-0.011984449,-4.8160653
7988,206358,for,-0.003590803,-8.099458
7989,206359,mot,-1.3221369,-0.31490415
7990,2063510,for,-0.01718324,-4.3723354
7991,206365,for,-0.00017839209,-13.149468
7992,206374,for,-0.001984783,-7.8677588
7993,206383,for,-0.00010759611,-14.016816
7994,206392,for,-0.015292803,-4.2666163
7995,206401,for,-0.00027099132,-12.738516
7996,206672,for,-0.0017728773,-10.588954
7997,206683,for,-4.1557283e-05,-16.448927
7998,206684,for,-1.7239736e-05,-15.883606
7999,206691,for,-6.0033854e-05,-16.814318
8000,206723,for,-3.8577193e-05,-16.603127
8001,206731,mot,-3.3974369,-0.034384392
8002,206734,for,-0.0032780063,-7.9827776
8003,206735,for,-0.057574585,-2.9207413
8004,206742,for,-0.004044564,-6.919482
8005,206712,for,-0.0006720439,-10.714206
8006,206761,for,-0.00015717384,-12.509313
8007,206782,mot,-1.5721136,-0.23353258
8008,206853,for,-4.9424725e-05,-17.583027
8009,206862,for,-6.206032e-05,-16.381441
8010,206871,for,-2.1769476e-05,-18.026947
8011,206900,mot,-0.80178213,-0.5954833
8012,206940,for,-5.0497558e-05,-13.955255
8013,208080,for,-0.37283137,-1.1794949
8014,207070,mot,-1.5674826,-0.23509657
8015,207090,for,-0.000121662146,-16.979942
8016,207101,for,-5.538491e-05,-15.874901
8017,207103,for,-0.000573644,-14.107546
8018,207104,for,-0.0042754654,-8.320607
8019,207122,for,-0.0011318822,-8.583652
8020,207271,mot,-1.6604033,-0.21951583
8021,207272,for,-0.00043138445,-10.820534
8022,207273,for,-0.015611618,-5.730814
8023,207291,for,-0.00016074994,-11.628549
8024,207292,for,-5.5623317e-05,-13.866327
8025,207360,for,-1.3544423e-05,0.0
8026,207376,mot,-6.0064936,-0.0042620576
8027,207377,mot,-11.140685,-0.0007810382
8028,207383,for,-4.2272506e-05,-16.556053
8029,207384,for,-4.0961266e-05,-15.527804
8030,207385,for,-1.473646e-05,-19.011242
8031,207392,for,-0.00029410952,-14.982796
8032,207401,for,-5.7768983e-05,-18.530087
8033,207668,for,-0.0012969006,-11.438395
8034,207669,for,-1.2233183e-05,-18.737972
8035,207677,for,-8.804671e-05,-11.885679
8036,207682,for,-0.0004589095,-13.670495
8037,207683,for,-0.00035953766,-14.589335
8038,207684,for,-0.00025621374,-14.572509
8039,207685,for,-9.186123e-05,-13.568729
8040,207686,for,-5.967624e-05,-11.358415
8041,207701,for,-0.00014120422,-14.614742
8042,2077111,for,-1.9504607e-05,-15.27062
8043,2077210,for,-4.572941e-05,-16.079092
8044,207739,for,-0.51870316,-0.9064633
8045,207747,for,-0.00035274302,-9.153389
8046,207748,for,-0.0004124384,-10.841122
8047,207756,for,-0.00026169344,-13.686577
8048,207763,for,-0.00013440961,-19.177515
8049,207764,for,-0.0006719247,-14.679694
8050,207765,for,-3.3093824e-05,-15.245606
8051,207771,for,-0.00012833021,-12.21119
8052,207772,for,-0.007872898,-5.4054236
8053,207780,for,-0.0009708949,-13.75515
8054,207781,for,-4.7040652e-05,-16.003881
8055,207793,for,-0.0007198188,-10.503381
8056,207804,for,-0.02241096,-3.9114394
8057,207811,for,-0.0006035494,-8.227962
8058,207812,for,-0.0016110316,-6.721727
8059,207860,for,-0.0004956059,-9.611355
8060,207880,for,-0.00087715854,-8.112833
8061,207900,for,-0.0003609681,-8.353827
8062,207913,for,-0.0039498135,-6.960134
8063,207914,for,-0.000108907356,-13.670746
8064,207931,for,-0.00021664912,-15.405856
8065,207932,for,-5.288163e-05,-15.267896
8066,207992,for,-0.00085702783,-7.419106
8067,208011,for,-0.0004654657,-9.393705
8068,208023,mot,-2.1607933,-0.12519084
8069,208041,mot,-1.6059078,-0.22867621
8070,208042,for,-0.4036394,-1.1151758
8071,208061,for,-0.0022105624,-15.478683
8072,207436,for,-6.511407e-06,-15.934436
8073,207437,for,-0.00028731857,-9.285361
8074,207438,for,-0.65213686,-0.73999697
8075,207439,for,-5.4669687e-05,-15.94357
8076,2074310,for,-8.268255e-05,-15.397384
8077,207442,for,-0.000106284875,-14.385684
8078,207443,for,-1.998142e-05,-15.99796
8079,207444,for,-1.11603495e-05,-17.52826
8080,207445,for,-5.0974373e-05,-16.279575
8081,207451,for,-1.60477e-05,-15.341199
8082,207460,for,-0.00020044109,-14.05485
8083,207480,for,-0.53653437,-0.8859034
8084,207512,for,-0.0010318574,-8.708927
8085,207531,for,-0.001000417,-9.1176405
8086,207543,for,-0.3214112,-1.3218002
8087,207552,mot,-2.3053234,-0.10658152
8088,207561,mot,-1.9160538,-0.16579816
8089,207598,for,-0.055237334,-2.9634976
8090,207607,for,-0.00086072314,-11.989772
8091,207614,for,-0.0014657003,-8.376651
8092,207615,for,-0.0003121056,-15.722379
8093,207616,for,-0.0002390594,-13.08792
8094,207621,for,-2.6656826e-05,-19.548948
8095,207622,for,-3.6669935e-05,-13.537859
8096,207623,for,-0.0002755174,-18.16951
8097,2084816,mot,-1.0543481,-0.43110672
8098,2084915,for,-0.000121662146,-15.109119
8099,208500,for,-0.00018006093,-16.604582
8100,208550,for,-0.003160134,-9.482506
8101,208564,for,-0.07146667,-2.6920912
8102,208571,for,-0.0001563394,-10.280403
8103,208583,for,-0.0029273033,-7.5062137
8104,208592,for,-0.0005622077,-7.7834716
8105,208600,for,-3.059055e-05,-13.577747
8106,208182,mot,-1.465747,-0.26610863
8107,208191,for,-0.009504256,-11.033777
8108,2082110,mot,-0.7445832,-0.6458588
8109,208229,for,-0.0013400046,-14.428237
8110,208238,mot,-3.0776458,-0.048699893
8111,208247,mot,-0.79291624,-0.60448164
8112,208256,for,-0.011505644,-4.8659997
8113,208265,mot,-4.3214693,-0.013775821
8114,208273,for,-7.922564e-05,-14.944873
8115,208282,for,-0.0012623754,-8.196306
8116,208291,for,-0.00017660404,-15.322547
8117,208333,for,-0.0006838413,-8.6191435
8118,208344,for,-8.530503e-05,-17.958672
8119,208352,for,-0.00024620062,-16.925812
8120,208361,for,-0.0017537148,-11.358386
8121,208382,for,-0.1286421,-2.138999
8122,208391,for,-6.086828e-05,-14.68894
8123,208640,mot,-12.078054,-0.00025323365
8124,208730,for,-0.00023703295,-14.927484
8125,208740,for,-5.109358e-05,-16.371445
8126,208760,for,-0.0023563833,-6.7933817
8127,208780,for,-4.6206227e-05,-14.82719
8128,208801,for,-8.959636e-05,-13.176765
8129,208802,mot,-2.5951586,-0.07862569
8130,208803,for,-9.968313e-06,-16.609127
8131,208804,for,-6.659005e-05,-12.70595
8132,208805,for,-0.0016939846,-6.7451825
8133,208806,for,-0.000104377614,-10.652431
8134,208821,for,-0.023823248,-4.442612
8135,208822,for,-0.0039391257,-5.877503
8136,208823,for,-2.0696643e-05,-15.573462
8137,208824,for,-0.00016742534,-9.719908
8138,209035,for,-0.05050168,-3.0753162
8139,209036,for,-0.31813967,-1.3095566
8140,209037,for,-0.0025298798,-7.8080626
8141,209043,for,-0.00022058284,-15.12918
8142,209052,for,-0.0032401013,-6.5839515
8143,209119,for,-0.00901822,-7.753615
8144,209284,for,-0.01882846,-4.079198
8145,209293,for,-0.0003119864,-16.189325
8146,209302,for,-7.0285365e-05,-17.007355
8147,209330,for,-0.000281716,-15.271646
8148,209343,for,-0.003407755,-10.114427
8149,209361,for,-4.3941356e-05,-15.041817
8150,209362,for,-2.868329e-05,-15.9229965
8151,209373,for,-4.7040652e-05,-16.13934
8152,209374,for,-0.019455072,-4.0119896
8153,209391,for,-0.023357403,-5.173437
8154,209392,for,-0.011606633,-4.5796666
8155,209410,for,-0.002388495,-11.95745
8156,209455,mot,-2.6546953,-0.07463999
8157,209461,for,-5.0616763e-05,-16.120834
8158,209482,for,-0.0019707426,-6.867024
8159,209483,for,-0.002585647,-6.4203367
8160,209484,for,-7.7318386e-05,-11.373069
8161,209500,for,-0.0006727591,-8.268279
8162,209517,for,-3.2140193e-05,-16.658375
8163,209528,for,-0.15481384,-1.9909383
8164,209529,for,-0.0020299924,-9.916818
8165,209536,for,-0.00012225083,-13.468073
8166,209545,for,-7.58424e-06,-18.604519
8167,209554,for,-1.6166903e-05,-17.46228
8168,209563,for,-7.226629e-06,-17.389902
8169,209572,for,-0.00058138854,-10.012497
8170,209581,for,-0.00074447197,-11.758164
8171,209231,for,-1.247159e-05,-17.828255
8172,209232,for,-7.231183e-05,-15.541689
8173,209233,for,-9.019238e-05,-13.595866
8174,209240,for,-0.00010342398,-15.130987
8175,209241,for,-0.0011929676,-7.3252745
8176,209242,for,-0.00044330113,-12.302924
8177,209243,for,-9.400689e-05,-17.223385
8178,2102973,for,-0.33865407,-1.2531133
8179,2102974,for,-0.023227654,-5.08729
8180,2103072,for,-0.064899765,-3.566542
8181,2103171,for,-0.0002509688,-18.380224
8182,2103270,mot,-6.185432,-0.0028034598
8183,2103369,mot,-4.996595,-0.009278926
8184,2103468,for,-7.755679e-05,-12.691169
8185,2103555,for,-0.000989938,-13.340397
8186,2103556,for,-0.002260879,-9.548017
8187,2103557,mot,-11.537244,-0.0006098672
8188,2103558,for,-0.003378165,-6.453627
8189,2103559,for,-0.028150631,-3.936781
8190,2103560,for,-0.015458437,-4.4753604
8191,2103563,for,-0.0035620616,-6.2918844
8192,2103661,for,-1.6286107e-05,-18.745533
8193,2103662,mot,-9.306883,-0.00030173853
8194,2103753,for,-0.00043281488,-8.266552
8195,2103754,for,-0.012078556,-4.4534926
8196,2103844,for,-9.436451e-05,-14.359294
8197,2103846,for,-0.0006436917,-11.528193
8198,2103847,for,-0.0001441843,-15.14305
8199,2103849,for,-0.027663033,-4.005473
8200,2103851,for,-0.00053897407,-8.210395
8201,2103852,for,-0.0017824026,-10.131394
8202,2103945,for,-0.00034464084,-15.932874
8203,2103948,for,-0.005317124,-5.6660724
8204,2103950,for,-0.1679625,-1.9056487
8205,2104023,mot,-2.1499186,-0.12578675
8206,2104124,for,-0.0016119851,-11.624899
8207,2104125,for,-0.00019376569,-14.040278
8208,2104126,for,-0.0020390337,-9.836897
8209,2104127,for,-0.0003958801,-13.155543
8210,2104210,for,-0.00053849723,-10.635694
8211,2107775,for,-0.00016396845,-13.300573
8212,210830,for,-0.0025020558,-9.962458
8213,210831,for,-0.00010127832,-14.365313
8214,210840,for,-0.0019120999,-9.774293
8215,210841,for,-0.004055129,-5.8616486
8216,210842,for,-0.006214355,-6.051344
8217,210280,for,-0.00037609597,-13.556877
8218,210856,for,-0.00011331789,-13.585439
8219,210863,for,-0.00062856387,-12.857888
8220,210864,for,-5.955704e-05,-15.941193
8221,210865,for,-0.012940206,-4.6761675
8222,210872,for,-0.00024572382,-12.91066
8223,210881,for,-0.0042460314,-6.7622113
8224,2096048,for,-7.3742274e-05,-14.707322
8225,2096147,for,-2.7729659e-05,-18.45566
8226,2096243,mot,-10.287541,-0.00039039674
8227,2096344,mot,-0.7849586,-0.6145866
8228,2096445,for,-1.0921943e-05,-19.329107
8229,2096446,for,-4.00813e-06,-19.977982
8230,2096542,for,-4.3583746e-05,-16.545183
8231,2096641,for,-0.001166057,-13.573991
8232,2096740,for,-1.6166903e-05,-17.014729
8233,2096837,for,-9.133887e-06,-18.688152
8234,2096838,for,-0.00015741224,-11.746259
8235,2096839,for,-1.7478143e-05,-19.013916
8236,2096928,for,-0.0003459521,-17.21427
8237,2096929,for,-0.00036537863,-17.736609
8238,2096933,for,-0.00014478032,-10.648563
8239,2096934,for,-0.0029199459,-6.2958717
8240,2096935,for,-0.0031184182,-8.645308
8241,2096936,for,-4.823269e-05,-17.239946
8242,2097027,for,-0.00013500563,0.0
8243,2097030,for,-0.00035000502,-10.48792
8244,2097031,for,-9.133887e-06,-18.221935
8245,2097032,for,-0.00073756184,-12.826407
8246,2097125,for,-3.750436e-05,-16.159071
8247,2097126,for,-0.00011498674,-16.156584
8248,2097224,for,-1.3544423e-05,-17.499367
8249,2097323,for,-3.650519e-06,0.0
8250,2097422,for,-2.2365493e-05,-18.441439
8251,2097521,for,-1.0087517e-05,-18.45975
8252,2097619,for,-1.0683535e-05,-18.191296
8253,2097720,for,-4.9663133e-05,-15.935307
8254,2097816,for,-2.057744e-05,-18.775898
8255,2097915,for,-5.085517e-05,-12.935792
8256,2097917,for,-4.4894987e-05,-15.847087
8257,2097918,for,-2.5226382e-05,-19.006247
8258,2098012,for,-0.00026896485,-10.54063
8259,2098110,mot,-5.572373,-0.004013461
8260,2098111,for,-0.00045760558,-11.969767
8261,2098213,for,-3.3093824e-05,0.0
8262,2098214,for,-3.9054008e-05,-18.606266
8263,209838,for,-2.7372049e-05,-19.136198
8264,209839,for,-5.50273e-05,-17.029964
8265,209847,for,-0.00039909125,-17.671867
8266,209855,for,-6.392203e-06,-18.876326
8267,209856,for,-0.0001004439,-15.559634
8268,209864,for,-0.0003463097,-14.329389
8269,209873,mot,-3.4657984,-0.032391533
8270,209881,for,-7.529192e-05,-16.329859
8271,209882,for,-0.00015800826,-17.11899
8272,209890,for,-0.00018315656,-13.252878
8273,209891,for,-0.00011343709,-10.947864
8274,209900,for,-3.488188e-05,-17.68363
8275,209910,for,-0.0004721411,-10.403472
8276,209920,mot,-0.9245413,-0.5190504
8277,209930,for,-0.0006043838,-13.997206
8278,209940,for,-1.0921943e-05,0.0
8279,210002,for,-0.0010057775,-7.28114
8280,210011,for,-4.978234e-05,-12.425644
8281,2100823,for,-0.01594885,-4.697576
8282,2100922,for,-0.20270982,-1.702931
8283,2101021,for,-0.00036537863,-10.941186
8284,2101120,for,-0.0002634815,-15.927595
8285,2101219,for,-0.0055520013,-6.316047
8286,2101315,for,-4.406056e-05,-16.132132
8287,2101316,for,-0.00015443214,-13.833315
8288,2101317,for,-2.6060809e-05,-14.351047
8289,2101318,for,-3.8577193e-05,-16.367071
8290,210143,for,-0.0020496245,-9.477265
8291,210166,for,-3.6789137e-05,-11.1983
8292,2101610,for,-0.00017255111,-17.160076
8293,210171,for,-5.407367e-05,-17.18573
8294,210172,for,-1.0325924e-05,-17.702898
8295,210212,mot,-6.1683292,-0.003957767
8296,210213,for,-0.032110475,-3.5849268
8297,210214,mot,-11.631532,-6.7901296e-05
8298,210230,for,-9.2457245e-05,-14.056287
8299,210242,for,-0.00026109742,-13.816021
8300,210251,for,-0.00028576894,-10.700132
8301,210260,for,-3.2855416e-05,-18.289303
8302,211220,for,-0.00021105022,-13.890275
8303,210945,for,-0.0003520278,-13.031222
8304,210952,for,-5.0974373e-05,-17.420391
8305,210953,for,-0.0016751834,-12.204589
8306,210954,for,-0.0002966128,-15.900836
8307,210961,for,-5.550411e-05,-15.511982
8308,210993,for,-0.00016778296,-14.188728
8309,210994,for,-9.7821416e-05,-13.780782
8310,211002,for,-3.202099e-05,-16.015696
8311,211011,for,-0.00070016494,-14.259787
8312,2110317,for,-0.0012620179,-11.85962
8313,2110318,for,-0.0007482792,-15.5032625
8314,2110319,for,-0.11850435,-2.2218826
8315,2110412,for,-0.0015938884,-9.878802
8316,2110413,for,-0.0008385769,-13.802392
8317,2110414,for,-0.0012182132,-9.911586
8318,2110415,for,-0.008463633,-7.392541
8319,2110416,for,-0.001408686,-6.9042673
8320,2110511,for,-0.00010914576,-16.397049
8321,211066,for,-0.00015598179,-14.190426
8322,211067,for,-0.00023143037,-11.753772
8323,211068,for,-0.1605059,-1.9291025
8324,211069,for,-0.001457378,-8.323841
8325,2110610,for,-0.0005207432,-11.241022
8326,211073,for,-3.7623562e-05,0.0
8327,211074,for,-2.3795938e-05,-18.426329
