,id,gpt-4o-mini_left_vote,gpt-4o-mini_left_for_lprob,gpt-4o-mini_left_against_lprob,gpt-4o-mini_right_vote,gpt-4o-mini_right_for_lprob,gpt-4o-mini_right_against_lprob,gpt-4o-mini_center_vote,gpt-4o-mini_center_for_lprob,gpt-4o-mini_center_against_lprob
10213,232152,mot,-2.3504016399383545,-0.1004016250371933,for,-6.873571692267433e-05,-10.87506866455078,for,-0.00030841029365547,-11.2503080368042
10214,232161,for,-0.0002141458389814,-17.375213623046875,for,-0.004772818647325,-5.379772663116455,for,-0.0002319071936653927,-17.000232696533203
10215,232170,for,-0.0001190396651509,0.0,for,-0.0488999336957931,-3.0488998889923096,for,-0.00016146517009474337,-18.75016212463379
10216,232194,for,-0.0001971033925656,-18.12519645690918,mot,-3.0488829612731934,-0.0488829091191291,for,-0.00017910730093717575,-17.750179290771484
10217,232195,for,-0.000218556378968,-17.250219345092773,mot,-3.773492574691773,-0.0234926082193851,for,-0.00019948746194131672,-17.125200271606445
10218,232196,for,-0.0001570546301081,-19.00015640258789,mot,-5.87811803817749,-0.0031181797385215,for,-0.00017350474081467837,-18.250173568725586
10219,232197,for,-0.0001997258659685,0.0,mot,-4.759018421173096,-0.0090184584259986,for,-0.0002120038407156244,0.0
10220,232198,for,-0.0002345296670682,-18.37523460388184,mot,-0.8263225555419922,-0.5763225555419922,for,-0.0005972352810204029,-16.00059700012207
10221,232199,for,-0.000140965799801,-18.125141143798828,mot,-10.750142097473145,-0.0001421578490408,for,-0.00013560164370574057,-16.25013542175293
10222,2321910,for,-0.0003259295481257,-18.37532615661621,mot,-11.375226020812988,-0.0002263046189909,for,-0.00020711649267468601,-17.500207901000977
10223,2321911,for,-0.0002052092313533,-17.750205993652344,mot,-3.0490915775299072,-0.0490916520357131,for,-0.0002120038407156244,-16.875211715698242
10224,232211,for,-6.194110756041482e-05,-18.25006103515625,for,-0.1604442745447158,-1.910444259643555,for,-0.00017982252757064998,-17.000179290771484
10225,232212,for,-0.0001555049821035,0.0,mot,-4.758865833282471,-0.0088660456240177,for,-0.0003954033018089831,-13.500395774841309
10226,232213,for,-0.0001502636878285,-18.750150680541992,mot,-3.049184083938598,-0.049184039235115,for,-0.0002668192028068006,-16.500267028808594
10227,232230,for,-0.0002357217017561,-16.75023651123047,mot,-9.500208854675291,-0.0002085469459416,for,-0.0006508402875624597,-9.000650405883789
10228,2322413,for,-0.0001451379357604,-17.875144958496094,mot,-6.002758026123047,-0.0027578065637499,for,-0.0004702338483184576,-17.250471115112305
10229,2322514,for,-0.000210454192711,-14.625210762023926,mot,-1.1371948719024658,-0.3871948421001434,for,-0.00022010602697264403,-12.87522029876709
10230,2322612,for,-0.0001335751730948,-17.625133514404297,mot,-13.12531566619873,-0.0003156817110721,for,-0.0007821110193617642,-8.250782012939453
10231,2322710,for,-0.0001415618316968,-17.750141143798828,mot,-13.250253677368164,-0.0002538296685088,for,-0.00029244067263789475,-12.250292778015137
10232,2322711,for,-0.0001128410731325,-14.875112533569336,mot,-16.37505531311035,-5.44312788406387e-05,mot,-3.2886247634887695,-0.03862464427947998
10233,232286,for,-0.0001603923301445,-18.12516021728516,mot,-2.3507864475250244,-0.1007864698767662,for,-0.00027099132421426475,-16.87527084350586
10234,232287,for,-0.000167663762113,-17.875167846679688,mot,-12.875133514404297,-0.0001334559783572,for,-0.0001698094274615869,-15.25016975402832
10235,232288,for,-0.0002460814430378,-13.250246047973633,mot,-2.1272497177124023,-0.1272497773170471,for,-0.0003864630125463009,-12.250386238098145
10236,232289,for,-0.0002905334113165,-18.250289916992188,mot,-11.375184059143066,-0.000184110191185,for,-0.0002441741817165166,-18.125244140625
10237,232292,for,-0.0002590746153146,-17.500259399414062,mot,-8.625420570373535,-0.0004203058779239,for,-9.531813702778891e-05,-16.50009536743164
10238,232293,for,-0.0001698094274615,0.0,mot,-2.350586414337158,-0.1005864143371582,for,-0.00018530222587287426,-17.750185012817383
10239,232294,for,-0.0002902949927374,-17.250289916992188,mot,-3.0488979816436768,-0.0488980077207088,for,-0.00024429336190223694,-14.500244140625
10240,232295,for,-0.0001278534036828,-18.0001277923584,mot,-9.87527561187744,-0.0002757558249868,for,-0.0005333751323632896,-14.625533103942871
10241,232301,for,-0.0001639684487599,-18.375164031982425,mot,-1.7020199298858645,-0.2020199596881866,for,-0.00021366903092712164,-16.750213623046875
10242,232310,for,-0.000214265048271,-17.750213623046875,for,-0.0010604370618239,-7.376060485839844,for,-0.0001733855315251276,-18.125173568725586
10243,2318736,for,-0.0002686072548385,-17.875268936157227,mot,-0.8263658881187439,-0.5763658881187439,for,-0.00026538874953985214,-16.87526512145996
10244,2318835,for,-8.482821431243792e-05,0.0,mot,-5.007200241088867,-0.0072000357322394,for,-9.77022064034827e-05,-16.375097274780273
10245,2319020,for,-0.0001463299704482,-18.125146865844727,mot,-5.878082752227783,-0.0030827636364847,for,-0.00016790216614026576,-16.000167846679688
10246,2319025,for,-0.0001917392219183,-17.375192642211914,mot,-7.500859260559082,-0.0008590542711317,for,-0.0003368926409166306,-16.250337600708008
10247,2319029,for,-0.0001991298486245,-17.750198364257812,mot,-11.875163078308104,-0.0001626572047825,for,-0.00020497082732617855,-15.375205039978027
10248,2319030,for,-9.472211968386546e-05,-18.00009536743164,mot,-7.251038074493408,-0.001038048765622,for,-0.00022213248303160071,-10.375222206115723
10249,2319031,for,-0.0001102185924537,-16.625110626220703,mot,-6.252228260040283,-0.0022284060250967,for,-0.00030412263004109263,-12.125304222106934
10250,2319032,for,-0.0001463299704482,-17.625146865844727,mot,-4.883209705352783,-0.0082099270075559,for,-0.0002387018030276522,-11.125238418579102
10251,2319033,for,-0.0001801801408873,-18.250179290771484,mot,-6.751781463623047,-0.0017814489547163,for,-0.00030316898482851684,-16.625303268432617
10252,231919,mot,-18.500099182128903,-9.877503907773644e-05,for,-0.0001440650958102,-9.250144004821776,mot,-7.750828266143799,-0.0008282098569907248
10253,2319111,for,-0.0234370548278093,-3.773437023162842,for,-0.0001041392097249,-12.375103950500488,for,-0.00017267030489165336,-14.25017261505127
10254,2319213,mot,-15.7500581741333,-5.788818452856504e-05,for,-8.232493564719334e-05,-15.625082015991213,for,-0.0012261815136298537,-6.87622594833374
10255,2319314,for,-0.0001310719089815,-12.125130653381348,for,-7.40998875699006e-05,-12.37507438659668,for,-0.000146687583765015,-11.750146865844727
10256,2319415,for,-0.0001247541076736,-18.125123977661133,mot,-6.501738548278809,-0.0017386015970259,for,-0.00015836587408557534,-16.000158309936523
10257,2319418,for,-0.0001255885290447,-17.375125885009766,mot,-18.625072479248047,-7.314625690924004e-05,for,-0.00020616286201402545,-10.500205993652344
10258,2319510,for,-0.000196984183276,-17.62519645690918,mot,-2.5793142318725586,-0.0793142765760421,for,-0.0002980432182084769,-15.875298500061035
10259,2319512,for,-0.0002087853499688,0.0,for,-0.0486862696707248,-3.0486862659454346,for,-0.0002358409110456705,-15.500235557556152
10260,2319516,for,-0.0001199932958115,-18.250120162963867,for,-0.0299413967877626,-3.5299413204193115,for,-0.0002036595979006961,-16.62520408630371
10261,2319517,for,-0.0001650412741582,-18.87516593933105,mot,-2.3506710529327397,-0.1006711423397064,for,-0.00011117222311440855,0.0
10262,231968,for,-9.00731756701134e-05,0.0,mot,-4.635524272918701,-0.0105240903794765,for,-0.0003087678924202919,-18.375308990478516
10263,231973,mot,-4.51115083694458,-0.0111506320536136,for,-9.603335638530552e-05,-13.875096321105955,for,-0.000630947935860604,-7.625630855560303
10264,231982,mot,-9.625188827514648,-0.0001885207311715,for,-0.0001383433263981,-11.25013828277588,for,-0.003073260188102722,-5.878073215484619
10265,231994,for,-0.0001471643918193,-16.875146865844727,for,-0.0022634943015873,-6.12726354598999,for,-0.0003704933915287256,-17.000370025634766
10266,232007,for,-0.0002030635660048,-17.875202178955078,mot,-2.5791330337524414,-0.0791330114006996,for,-0.00018625585653353482,-16.875186920166016
10267,232015,for,-0.0001595579087734,-18.12516021728516,for,-0.0012744003906846,-6.751274585723877,for,-0.00026979928952641785,-16.125268936157227
10268,232016,for,-0.0001551473687868,-18.25015449523925,for,-0.0019238754175603,-6.37692403793335,for,-0.00013047587708570063,-17.50012969970703
10269,232021,for,-0.0002920830447692,-17.00029182434082,for,-0.1003287360072135,-2.3503286838531494,for,-0.0002314303710591048,-15.500231742858887
10270,232044,for,-0.0002444125711917,-17.625244140625,mot,-11.500164031982422,-0.0001642068527871,for,-0.00016742534353397787,-16.625167846679688
10271,232053,for,-0.0001832757698139,-17.37518310546875,for,-0.1004107892513275,-2.3504106998443604,for,-0.0004176833899691701,-16.250417709350586
10272,232062,for,-0.0002131958899553,-16.625213623046875,for,-0.0041653029620647,-5.504165172576904,for,-0.00017755765293259174,-17.00017738342285
10273,232071,for,-0.0002000834792852,-17.625200271606445,mot,-3.048942804336548,-0.0489427298307418,for,-0.00017267030489165336,-16.500173568725586
10274,232080,for,-0.0001283302117371,-18.3751277923584,mot,-12.000228881835938,-0.0002284502843394,for,-0.00020771251001860946,-17.750207901000977
10275,2324024,for,-0.0003045994380954,-12.750304222106934,for,-0.0001201124978251,-9.875120162963867,for,-0.00041029640124179423,-13.625410079956055
10276,2324025,mot,-1.910690426826477,-0.1606904715299606,for,-8.709308167453855e-05,-18.62508773803711,for,-0.0001468067930545658,-17.625146865844727
10277,2324123,for,-0.0002423971163807,-15.125242233276367,mot,-1.910721063613892,-0.160721018910408,for,-0.0005887754959985614,-13.000588417053223
10278,2324222,mot,-15.500069618225098,-6.968934758333489e-05,for,-0.0041220923885703,-5.504122257232666,mot,-7.875849723815918,-0.0008497710223309696
10279,2324317,mot,-0.8263760209083557,-0.5763760209083557,for,-0.0009789824252948,-7.000978946685791,for,-0.00047714399988763034,-12.375476837158203
10280,2324318,for,-0.0002328608097741,-15.750232696533203,mot,-7.750648975372314,-0.0006490522064268,for,-0.00037228144356049597,-14.375371932983398
10281,2324319,for,-0.0002656271681189,-18.12526512145996,for,-0.0005436192732304,-7.750543594360352,for,-0.0002096197713399306,-17.37520980834961
10282,2324320,for,-0.0001748159702401,-14.125174522399902,mot,-17.375072479248047,-7.20734242349863e-05,mot,-5.878639221191406,-0.003639272879809141
10283,2324321,for,-9.722539834911004e-05,-17.375097274780273,mot,-17.500062942504883,-6.229872087715194e-05,for,-0.0010981805389747024,-7.126098155975342
10284,232452,for,-0.0001785112835932,-10.125178337097168,for,-0.0029024742543697,-5.877902507781982,for,-0.00044044392416253686,-8.75044059753418
10285,232461,for,-0.0001363168703392,-16.50013542175293,mot,-12.375455856323242,-0.0004558175278361,for,-0.0006645413814112544,-8.125664710998535
10286,2324815,for,-0.0001222508290084,-13.1251220703125,for,-0.1603695452213287,-1.9103695154190063,for,-0.0005327790859155357,-8.000533103942871
10287,2324914,for,-0.0002680112374946,-14.00026798248291,mot,-8.125529289245605,-0.0005295606097206,for,-0.0008280907059088349,-7.625828266143799
10288,232508,for,-0.0001128410731325,-17.875112533569336,mot,-9.875165939331056,-0.0001661141141084,for,-0.0001872094871941954,-11.500186920166016
10289,232509,for,-0.0001376280997646,-16.500137329101562,mot,-13.625591278076172,-0.0005910403560847,for,-0.0009089602972380817,-7.125908851623535
10290,2325010,for,-0.0001299990690313,-18.12512969970703,mot,-3.773937225341797,-0.0239373203366994,for,-0.0001049736310960725,-18.750104904174805
10291,2325011,for,-0.0002578825806267,-17.25025749206543,mot,-5.131505966186523,-0.0065059936605393,for,-0.0003645442193374038,-17.125364303588867
10292,2325012,for,-0.0002588362258393,-15.750258445739746,mot,-16.12506675720215,-6.742448022123426e-05,for,-0.0004869186959695071,-8.375487327575684
10293,2325013,for,-0.0005753128207288,-8.625575065612793,mot,-18.37510108947754,-0.0001012783177429,mot,-17.25017738342285,-0.0001766040368238464
10294,232517,for,-0.0001128410731325,-18.250112533569336,mot,-12.125280380249023,-0.0002805239637382,for,-0.0001673061487963423,-14.000166893005371
10295,232521,for,-0.00012809180771,-18.2501277923584,mot,-11.25014591217041,-0.0001454955490771,for,-0.00018863992590922862,-15.000188827514648
10296,232522,for,-0.0002122422592947,-17.250211715698242,mot,-8.500524520874023,-0.0005240809405222,for,-0.00032879042555578053,-16.125328063964844
10297,232523,for,-0.0001326215569861,-17.250133514404297,mot,-13.375422477722168,-0.0004229283367749,for,-0.007184768561273813,-5.007184982299805
10298,232524,for,-0.0002224900963483,-14.250222206115724,mot,-12.250162124633787,-0.0001620611874386,for,-0.0007813957636244595,-8.250781059265137
10299,232525,for,-0.0001117682404583,-16.625112533569336,mot,-16.000064849853516,-6.504040356958285e-05,for,-0.030073735862970352,-3.530073642730713
10300,232526,for,-0.0002308343537151,-15.87523078918457,mot,-15.37506103515625,-6.12258882028982e-05,for,-0.0004891689168289304,-7.875489234924316
10301,232550,for,-0.0001642068527871,-15.750164031982422,mot,-17.12506103515625,-6.051066520740278e-05,mot,-11.250182151794434,-0.00018208740220870823
10302,232570,for,-0.0001584850688232,-18.125158309936523,mot,-13.000388145446776,-0.0003881318552885,for,-0.00022761584841646254,-16.125226974487305
10303,232601,for,-0.0002610974188428,-14.125261306762695,mot,-7.62624454498291,-0.0012447552289813,for,-0.0002870801545213908,-10.500287055969238
10304,232602,for,-0.0002688456443138,-11.250268936157228,mot,-10.875123977661133,-0.0001239196863025,for,-0.10065873712301254,-2.350658655166626
10305,232620,for,-0.0487876571714878,-3.0487875938415527,for,-0.0053005195222795,-5.255300521850586,mot,-5.629382133483887,-0.004382297862321138
10306,232683,for,-0.0005674490821547,-7.625567436218262,mot,-3.2885282039642334,-0.0385282970964908,for,-0.00028159678913652897,-13.25028133392334
10307,232692,for,-0.0001431114797014,-16.00014305114746,mot,-4.264637470245361,-0.0146376295015215,for,-0.00018422940047457814,-14.000184059143066
10308,232701,for,-0.0003420183784328,-15.75034236907959,for,-0.0001061656730598,-9.62510585784912,for,-0.0007485175738111138,-16.875747680664062
10309,232726,for,-0.0001304758770857,-17.12512969970703,mot,-16.75007438659668,-7.433829159708694e-05,mot,-3.409595251083374,-0.03459514304995537
10310,232735,for,-0.0001705246395431,-16.50016975402832,mot,-11.375555038452148,-0.0005551783833652,for,-0.00034416402922943234,-8.875344276428223
10311,232744,for,-0.0005379011854529,-8.125537872314453,mot,-17.37507438659668,-7.469590491382405e-05,mot,-11.00085735321045,-0.0008577430271543562
10312,232752,for,-0.0001929312566062,-13.125192642211914,mot,-12.750332832336426,-0.000332962576067,mot,-0.9746458530426025,-0.47464582324028015
10313,232753,for,-0.0002060436672763,-12.875205993652344,mot,-0.8264046907424927,-0.5764046907424927,for,-0.0003192578151356429,-11.000319480895996
10314,232761,for,-0.0001522901584394,-14.625152587890623,mot,-15.750350952148438,-0.0003509550006128,for,-0.10040970146656036,-2.350409746170044
10315,2329139,for,-0.0001916200271807,0.0,mot,-4.511599540710449,-0.0115993255749344,for,-0.00037323508877307177,-16.75037384033203
10316,2329235,for,-0.0002602629829198,-13.25026035308838,for,-0.6934337615966797,-0.6934337615966797,for,-0.0004156568902544677,-11.750415802001953
10317,2329237,for,-0.0003414223610889,-17.250341415405273,mot,-13.125179290771484,-0.0001793457195162,for,-0.000759957532864064,-12.875760078430176
10318,2329238,for,-0.0792791545391082,-2.5792791843414307,for,-0.0006073639378882,-7.500607490539551,for,-0.0004273315134923905,-11.50042724609375
10319,2329336,for,-7.159660890465602e-05,-12.25007152557373,mot,-2.1273984909057617,-0.12739859521389,for,-0.0016723261214792728,-6.501672267913818
10320,2329433,for,-0.0002315495803486,-17.00023078918457,mot,-13.500450134277344,-0.0004497381451074,for,-0.0002273774443892762,-12.875226974487305
10321,2329534,for,-0.0003814564552158,-16.125381469726562,mot,-10.875151634216309,-0.0001516941410955,for,-0.0003391574718989432,-16.00033950805664
10322,2329629,mot,-8.125468254089355,-0.0004678497789427,for,-0.0001080729271052,-11.125107765197754,mot,-0.97453773021698,-0.47453776001930237
10323,2329630,for,-0.0001937656925292,-17.750194549560547,mot,-3.288844347000122,-0.0388443730771541,for,-0.0005290837725624442,-16.50052833557129
10324,2329631,mot,-6.252157211303711,-0.0021570415701717,for,-7.064297824399546e-05,-17.500070571899414,for,-0.00020771251001860946,-14.875207901000977
10325,2329732,for,-0.0003317705122753,-13.25033187866211,mot,-1.910583734512329,-0.1605836749076843,for,-0.0003256911295466125,-13.250326156616211
10326,2329825,for,-0.0001814913848647,-12.750181198120115,for,-0.693415641784668,-0.693415641784668,for,-0.0005405236734077334,-8.000540733337402
10327,2329924,for,-0.0001415618316968,-16.625141143798828,mot,-11.375149726867676,-0.0001493100571678,for,-0.0003413031517993659,-11.750341415405273
10328,2329927,for,-0.0001360784517601,-18.00013542175293,mot,-9.500242233276367,-0.000242039503064,for,-0.00016754455282352865,-15.750167846679688
10329,2329928,for,-0.0001962689566425,-16.62519645690918,mot,-1.1372017860412598,-0.3872018158435821,for,-0.00018089536752086133,-16.125181198120117
10330,2330026,for,-0.000162537995493,-17.50016212463379,mot,-3.530433654785156,-0.0304336473345756,for,-0.0002966127940453589,-16.25029754638672
10331,2330119,for,-0.000188401521882,-14.750188827514648,mot,-8.875358581542969,-0.000358345627319,for,-0.0004038593906443566,-8.12540340423584
10332,2330121,for,-0.0002311919670319,-14.37523078918457,for,-0.0182701628655195,-4.018270015716553,for,-0.00041756415157578886,-12.875417709350586
10333,2330222,for,-0.0001485948450863,-15.62514877319336,mot,-9.500263214111328,-0.000263600697508,for,-0.00022189407900441438,-14.875222206115723
10334,2330320,for,-0.0002394170151092,-15.500239372253418,mot,-9.50024127960205,-0.00024144348572,for,-0.0005435001221485436,-11.125543594360352
10335,2330423,for,-0.00020270596724,-16.125202178955078,mot,-6.501803398132324,-0.0018035804387181,for,-0.00024953833781182766,-16.1252498626709
10336,2330518,mot,-5.753323078155518,-0.0033232688438147,for,-0.1003086790442466,-2.350308656692505,mot,-2.5791563987731934,-0.07915635406970978
10337,2330611,for,-0.0002762326330412,-15.250276565551758,mot,-1.5021965503692627,-0.2521965503692627,for,-0.0003370118502061814,-13.750336647033691
10338,2330617,for,-0.0001773192489054,-10.250177383422852,mot,-3.530224084854126,-0.0302240941673517,for,-0.201895073056221,-1.7018951177597046
10339,233079,for,-0.0001431114797014,0.0,for,-0.0012129719834774,-6.876213073730469,for,-0.000297685619443655,-18.00029754638672
10340,2330715,mot,-13.500073432922363,-7.338466093642637e-05,for,-0.6933647990226746,-0.6933647990226746,mot,-3.5300984382629395,-0.03009837120771408
10341,2330716,for,-0.0002004410926019,-15.750200271606444,mot,-2.3506710529327397,-0.1006711423397064,for,-0.00036204091156832874,-15.875362396240234
10342,2330810,for,-0.0002640775055624,-16.000263214111328,mot,-0.9744136929512024,-0.4744136929512024,for,-0.000297685619443655,-16.00029754638672
10343,2330812,for,-0.000257763400441,-14.00025749206543,for,-0.0032626767642796,-5.753262519836426,for,-0.00021152703266125172,-13.875211715698242
10344,233098,for,-0.0002321455976925,-11.125231742858888,for,-0.0012455896940082,-6.751245498657227,for,-0.00022475497098639607,-11.500225067138672
10345,2330913,for,-0.0001988914445973,-18.25019836425781,for,-0.6933955550193787,-0.6933955550193787,for,-0.00020580526324920356,-17.625205993652344
10346,2330914,for,-0.0009174126898869,-7.250917434692383,mot,-0.826276421546936,-0.576276421546936,for,-0.000774846994318068,-8.375774383544922
10347,233104,for,-0.0001073577077477,-11.750107765197754,for,-0.0009576742304489,-7.000957489013672,for,-0.00013560164370574057,-11.37513542175293
10348,233117,for,-0.0002183179749408,-15.875218391418455,mot,-13.125103950500488,-0.0001039007984218,for,-0.0004237627435941249,-11.875423431396484
10349,233125,for,-0.0037092196289449,-5.628709316253662,mot,-6.003020286560059,-0.003020137315616,for,-0.00029518234077841043,-10.000295639038086
10350,233136,for,-0.0001034239830914,-14.500102996826172,for,-0.0002475118672009,-8.625247955322266,for,-0.00029601677670143545,-16.250295639038086
10351,233141,for,-0.0003241414960939,-14.625324249267578,mot,-3.0489017963409424,-0.0489018708467483,for,-0.0003349890175741166,-13.750334739685059
10352,233142,for,-0.0002644351334311,-17.62526512145996,mot,-13.25026512145996,-0.0002655079588294,for,-0.0003687053394969553,-16.250368118286133
10353,233143,for,-0.0002888682356569,-17.875288009643555,mot,-4.018563747406006,-0.0185639206320047,for,-0.00025192240718752146,-18.00025177001953
10354,233150,for,-0.0003092447004746,-9.125308990478516,for,-0.0001210661284858,-10.750121116638184,for,-0.0003787184541579336,-10.375378608703613
10355,233151,for,-0.0002668192028068,-10.625267028808594,for,-0.0003491705865599,-8.125349044799805,for,-0.00026062061078846455,-14.500260353088379
10356,233152,for,-0.0003735926875378,-10.000373840332031,mot,-1.910674333572388,-0.1606743335723877,for,-0.002428694162517786,-6.1274285316467285
10357,233161,for,-0.0003015001420862,-11.875301361083984,for,-0.0620992146432399,-2.8120992183685303,for,-0.00023965541913639754,-13.125239372253418
10358,233162,for,-0.0002682496269699,-15.62526798248291,mot,-4.8829026222229,-0.0079027069732546,for,-0.0003729966701939702,-14.250372886657715
10359,232781,for,-0.474488228559494,-0.9744882583618164,for,-0.0001261845463886,-10.750125885009766,for,-0.0018753247568383813,-6.376875400543213
10360,232782,for,-0.0003042418102268,-14.125304222106934,mot,-1.1371394395828247,-0.3871394693851471,for,-0.0002398938377154991,-13.125240325927734
10361,232784,mot,-13.625336647033691,-0.0003368926409166,for,-0.0142528247088193,-4.264252662658691,mot,-7.500950813293457,-0.0009508833172731102
10362,232793,for,-0.0001514557225164,-10.250151634216309,for,-0.1270397156476974,-2.127039670944214,for,-0.0007899748161435127,-7.500790119171143
10363,232833,mot,-19.12507057189941,-7.147740689106286e-05,for,-8.017927029868588e-05,-13.750080108642578,mot,-1.1371325254440308,-0.38713252544403076
10364,232841,mot,-18.37505531311035,-5.6100132496794686e-05,for,-0.0002110502246068,-8.750210762023926,mot,-4.7589335441589355,-0.00893374439328909
10365,232862,for,-0.0001925736432895,-14.250192642211914,mot,-9.50043487548828,-0.0004350797680672,for,-0.0013699998380616307,-6.876369953155518
10366,23344177,for,-0.5766823291778564,-0.8266823291778564,for,-0.0004527182609308,-7.875452518463135,for,-0.00039825684507377446,-9.125398635864258
10367,23345189,for,-0.000138939343742,-15.375139236450195,for,-0.0041401418857276,-5.504140377044678,for,-0.00019948746194131672,-15.625199317932129
10368,23345193,mot,-1.9104902744293213,-0.1604902744293213,for,-9.90134503808804e-05,-11.750099182128906,for,-0.0002602629829198122,-9.500260353088379
10369,23346190,for,-0.0383714810013771,-3.288371562957764,for,-0.0028777492698282,-5.877877712249756,for,-0.00024156268045771867,-13.12524127960205
10370,23347192,for,-0.0001148675364675,-17.12511444091797,for,-0.0143073508515954,-4.264307498931885,for,-0.00018375257786829025,-17.50018310546875
10371,23348191,for,-0.0004393710987642,-15.750439643859863,for,-0.252127081155777,-1.5021270513534546,for,-0.0004272123333066702,-15.62542724609375
10372,23349156,for,-0.0001391777477692,-16.375139236450195,mot,-5.504650115966797,-0.0046500149182975,for,-0.00036299455678090453,-14.75036334991455
10373,23349165,for,-0.0001677829568507,-16.750167846679688,mot,-16.625057220458984,-5.705375951947645e-05,for,-0.0016136503545567393,-6.501613616943359
10374,23349166,for,-0.0299415159970521,-3.52994155883789,mot,-16.75007438659668,-7.52919222577475e-05,mot,-12.875907897949219,-0.0009080066229216754
10375,23349167,for,-0.0002215364656876,-13.000221252441406,mot,-3.5300354957580566,-0.0300354454666376,for,-0.0007557853823527694,-7.375755786895752
10376,23349168,for,-0.1604286432266235,-1.9104286432266235,mot,-16.25008201599121,-8.149051427608356e-05,mot,-12.625393867492676,-0.00039349604048766196
10377,23349169,for,-0.0002059244579868,-15.250205993652344,for,-0.0298437420278787,-3.529843807220459,for,-0.0002619318547658622,-14.500262260437012
10378,23349194,for,-0.0001566970167914,-15.87515640258789,mot,-16.750043869018555,-4.3226136767771095e-05,for,-0.0006116442382335663,-8.500611305236816
10379,23350159,for,-0.0001377473090542,-13.625137329101562,for,-0.0067834551446139,-5.006783485412598,for,-0.00012035090912831947,-14.000120162963867
10380,23351161,for,-0.0001792265102267,-16.750179290771484,mot,-0.8262686133384705,-0.5762686133384705,for,-0.0002957783581223339,-13.625295639038086
10381,23351173,for,-0.0002804047544486,-13.625280380249023,mot,-2.812269449234009,-0.0622693747282028,for,-0.00023894020705483854,-13.875239372253418
10382,23352171,for,-0.0001879247138276,-16.62518882751465,mot,-5.131196975708008,-0.0061970613896846,for,-0.00021045419271104038,-16.50020980834961
10383,23352174,for,-0.0001569354208186,-15.500157356262209,for,-0.0002025867579504,-8.875202178955078,for,-0.000273136975010857,-16.250272750854492
10384,23353158,for,-0.0001073577077477,-19.00010681152344,for,-0.100369393825531,-2.350369453430176,for,-0.0002251125843031332,-17.125225067138672
10385,23353170,for,-0.0002023483539232,-16.250202178955078,mot,-8.250576972961426,-0.0005767432739958,for,-0.0002570481738075614,-16.00025749206543
10386,23354175,for,-0.0001892359432531,-18.00018882751465,for,-0.07916010171175,-2.579160213470459,for,-0.00012654215970542282,-17.250125885009766
10387,23355163,for,-0.0001077153137885,-18.62510681152344,mot,-15.625077247619627,-7.707997428951785e-05,for,-0.00016587569552939385,-14.375165939331055
10388,23356176,for,-7.147740689106286e-05,-15.50007152557373,mot,-4.264372825622559,-0.0143726933747529,for,-6.217951886355877e-05,-15.625061988830566
10389,23357157,for,-0.0012924972688779,-6.751292705535889,mot,-16.250083923339844,-8.482821431243792e-05,mot,-12.000456809997559,-0.00045712877181358635
10390,23358164,for,-0.0001301182783208,-18.62512969970703,mot,-15.37505054473877,-5.061676347395405e-05,for,-0.00021521867893170565,-15.375215530395508
10391,23359160,for,-0.0001062848750734,-17.500106811523438,mot,-5.131278038024902,-0.0062782168388366,for,-0.00029744720086455345,-14.250297546386719
10392,23359172,for,-0.0001772000541677,-17.12517738342285,mot,-3.530418872833252,-0.0304188467562198,for,-0.0005921131814830005,-14.250592231750488
10393,23360182,for,-0.0001664717128733,-16.625165939331055,mot,-15.125288009643556,-0.0002880337997339,for,-0.006921627093106508,-5.006921768188477
10394,23361184,for,-0.0001322639436693,-18.375131607055664,for,-0.1271551996469497,-2.127155303955078,for,-0.00020425561524461955,-17.75020408630371
10395,23361185,for,-0.0001072385057341,-18.87510681152344,for,-0.0004249547782819,-7.875424861907959,for,-0.00011427151912357658,-17.87511444091797
10396,23361187,for,-0.0001627763995202,-16.12516212463379,mot,-18.25006675720215,-6.670925358776003e-05,mot,-6.501880645751953,-0.0018808044260367751
10397,23362179,for,-0.000256332947174,-16.000255584716797,mot,-2.127207040786743,-0.1272069364786148,for,-0.00017421995289623737,-14.500174522399902
10398,23362181,for,-0.0001104570037568,-16.125110626220703,for,-0.0025841009337455,-6.002583980560303,for,-0.00029506313148885965,-16.500295639038086
10399,23362183,for,-0.0002005603018915,-16.500200271606445,mot,-0.9744969606399536,-0.474496990442276,for,-0.00029947367147542536,-15.500299453735352
10400,23362186,for,-0.000111291425128,-19.375110626220703,mot,-3.288733720779419,-0.0387338250875473,for,-0.0001170132018160075,-18.6251163482666
10401,23362188,for,-0.0002745674282778,-17.125274658203125,mot,-17.125102996826172,-0.00010211274639,for,-0.0003623985394369811,-10.625362396240234
10402,23363178,for,-0.0002269006363349,-17.125226974487305,for,-0.0003137744497507,-8.500313758850098,for,-0.0003878934367094189,-17.00038719177246
10403,23363180,for,-0.0001830410328693,-18.37518310546875,for,-0.0006348780007101,-7.750634670257568,for,-0.0001773192489054054,-17.50017738342285
10404,23364196,for,-0.0001994874619413,-17.375200271606445,mot,-14.375580787658691,-0.0005810309085063,for,-0.000714935187716037,-7.3757147789001465
10405,23365199,for,-0.0001905471872305,-13.25019073486328,for,-0.1604120880365371,-1.910412073135376,for,-0.0003291480534244329,-10.75032901763916
