,id,Falcon3-instruct_vote,Falcon3-instruct_for_prob,Falcon3-instruct_against_prob
9184,2205041,for,0.5900387656874955,0.3936067223548889
9185,2205135,mot,0.48095758992712945,0.5109300017356873
9186,2205234,mot,0.42931632697582245,0.5470311045646667
9187,2205422,mot,0.46465979563072324,0.5284637493896298
9188,2205521,mot,0.38518982380628586,0.6031577726826072
9189,2205615,for,0.539064880926162,0.44618698954582214
9190,2205616,mot,0.4640099252574146,0.43717890977859497
9191,2205617,for,0.7596790669485927,0.2238018810749054
9192,2205618,for,0.585647102445364,0.3856660723686218
9193,2205619,mot,0.4566671773791313,0.5221855044364929
9194,2205620,for,0.7187124975025654,0.26726582646369934
9195,2205711,for,0.5833563446067274,0.39726388454437256
9196,2205712,for,0.5539230853319168,0.40706053376197815
9197,2205713,for,0.6831436613574624,0.30594512820243835
9198,2205810,for,0.6392938289791346,0.348824143409729
9199,220599,for,0.5876045462209731,0.38530105352401733
9200,220608,mot,0.36256055533885956,0.6141776442527771
9201,220616,for,0.5400218293070793,0.4141872823238373
9202,220617,for,0.7489787265658379,0.2251078486442566
9203,220625,for,0.7567835273221135,0.21132546663284302
9204,220634,for,0.5757555596064776,0.3894648551940918
9205,220642,mot,0.45480871945619583,0.5342409610748291
9206,220643,for,0.586261099204421,0.39202460646629333
9207,220651,for,0.6297862101346254,0.356166273355484
9208,220670,mot,0.29345838725566864,0.6809679865837097
9209,220683,mot,0.44843977224081755,0.5403773784637451
9210,220692,mot,0.28879588772542775,0.6919783353805542
9211,220701,mot,0.17630378529429436,0.8089571595191956
9212,220750,mot,0.40830365801230073,0.5636397004127502
9213,220760,for,0.5727236534003168,0.41551217436790466
9214,220776,for,0.565511753084138,0.42241692543029785
9215,220777,mot,0.40062287892214954,0.5889338850975037
9216,220784,mot,0.46674103708937764,0.5176740288734436
9217,220785,mot,0.3886026553809643,0.5863069891929626
9218,220791,mot,0.3911078320816159,0.5890042781829834
9219,220792,mot,0.4598559879232198,0.5259280204772949
9220,220793,for,0.5327740461798385,0.45444658398628235
9221,220980,mot,0.42674163612537086,0.5618653297424316
9222,220990,for,0.6021556509658694,0.3886532485485077
9223,221000,mot,0.4644956301199272,0.5173989534378052
9224,221112,for,0.8191825784742832,0.1689857393503189
9225,221113,for,0.5601758523844182,0.4091131389141083
9226,221120,for,0.7641712543554604,0.21672336757183075
9227,221142,for,0.8080611261539161,0.1778600513935089
9228,221143,for,0.6512508140876889,0.3342289924621582
9229,221144,mot,0.30927434749901295,0.6787185668945312
9230,221145,mot,0.46791839227080345,0.5219598412513733
9231,221150,mot,0.3134111315011978,0.6594618558883667
9232,221151,mot,0.34861472668126225,0.6390268206596375
9233,221152,for,0.7106763920746744,0.27404165267944336
9234,221177,mot,0.28555748506914824,0.6968451738357544
9235,221178,mot,0.3425041879527271,0.6384033560752869
9236,221179,mot,0.32461121841333807,0.5602924823760986
9237,2211810,for,0.5879683806560934,0.4013627767562866
9238,221195,mot,0.19366125261876732,0.7934122681617737
9239,221196,mot,0.510292737511918,0.4633811414241791
9240,221204,mot,0.3997851978056133,0.5905266404151917
9241,221213,mot,0.28648671496193856,0.7054763436317444
9242,221222,mot,0.47000738116912544,0.5198041796684265
9243,221231,mot,0.22046678513288498,0.7372763156890869
9244,221240,mot,0.2626548415282741,0.7278836965560913
9245,221353,mot,0.23001166433095932,0.7515224814414978
9246,221362,mot,0.34407229721546173,0.6252304911613464
9247,221371,mot,0.42471129284240305,0.5637449622154236
9248,221396,mot,0.24904069781769067,0.7425726652145386
9249,221397,for,0.6803525574505329,0.2911513149738312
9250,221398,for,0.6405697586014867,0.3381522297859192
9251,221399,mot,0.535675791092217,0.4508576989173889
9252,2214010,for,0.5882248403504491,0.40120840072631836
9253,221414,for,0.6895999745465815,0.298953115940094
9254,221415,for,0.6733547300100327,0.26687294244766235
9255,221421,for,0.866264243144542,0.12120964378118515
9256,221422,mot,0.4707957827486098,0.5174139142036438
9257,221423,mot,0.45193612575531006,0.518025279045105
9258,221430,mot,0.3080557808279991,0.6738212704658508
9259,221431,for,0.5386352390050888,0.4378877878189087
9260,221432,for,0.5364501858130097,0.45151734352111816
9261,221440,mot,0.3967818319797516,0.5886087417602539
9262,221450,mot,0.4732448384165764,0.5017684698104858
9263,221481,mot,0.476543590426445,0.49180933833122253
9264,221482,for,0.5453231642022729,0.4241107106208801
9265,221483,for,0.7549229073338211,0.22356687486171722
9266,221251,for,0.8584580677561462,0.12512344121932983
9267,221262,for,0.5991267806384712,0.3869278132915497
9268,221264,for,0.5815551355481148,0.39452993869781494
9269,221265,mot,0.4626476401463151,0.5175217986106873
9270,221273,for,0.6188384504057467,0.3685420751571655
9271,221293,for,0.7351362810004503,0.2513502538204193
9272,221304,for,0.6971928104758263,0.26531723141670227
9273,221315,mot,0.5437546903267503,0.4408646929077804
9274,221321,for,0.7024734427686781,0.2856021225452423
9275,221332,for,0.7073903885902837,0.28180497884750366
9276,221501,mot,0.39076507836580276,0.586354672908783
9277,221502,mot,0.5290454551577568,0.45393621921539307
9278,221512,mot,0.3632088187150657,0.6136552095413208
9279,221531,mot,0.3201000124681741,0.6680452823638916
9280,221580,for,0.8755071852356195,0.10679236054420471
9281,221592,mot,0.3830285014118999,0.6030642986297607
9282,221605,mot,0.2552630379796028,0.7258540391921997
9283,221620,mot,0.5284441472031176,0.455777108669281
9284,221634,mot,0.4367493544705212,0.5409308075904846
9285,221651,mot,0.40130819380283356,0.5803894996643066
9286,221652,mot,0.43909939378499985,0.5485212206840515
9287,221653,for,0.6849918514490128,0.2803165316581726
9288,2220325,for,0.5720185290556401,0.41634008288383484
9289,2220326,mot,0.3552119880914688,0.6024567484855652
9290,2220420,mot,0.3026532456278801,0.6887712478637695
9291,2220528,mot,0.5159657299518585,0.4643891155719757
9292,2220529,mot,0.18725188076496124,0.791526198387146
9293,2220530,for,0.5543980449438095,0.43299153447151184
9294,2220621,mot,0.18031788617372513,0.7963853478431702
9295,2220724,mot,0.20928578992607072,0.7802035808563232
9296,2220822,mot,0.2648250088095665,0.7149189710617065
9297,2220823,mot,0.3682894706726074,0.6023641228675842
9298,2220927,mot,0.1826181784272194,0.7982912659645081
9299,2221019,mot,0.10611826367676258,0.8852587342262268
9300,222131,mot,0.30421195179224014,0.673747718334198
9301,222132,mot,0.16782015562057495,0.8146435022354126
9302,222133,for,0.7031203410588205,0.2811751961708069
9303,222134,for,0.6382609501015395,0.3487556576728821
9304,222135,mot,0.11559438332915306,0.8581761121749878
9305,222136,mot,0.18631909787654877,0.7799168825149536
9306,222137,mot,0.4786821337766014,0.5091359615325928
9307,2217115,mot,0.4181196172721684,0.5691043734550476
9308,2217214,mot,0.4570228923112154,0.5189522504806519
9309,221771,for,0.6308182454667985,0.3457642197608948
9310,221990,mot,0.30954191787168384,0.6678578853607178
9311,222002,for,0.8186551183462143,0.16938121616840363
9312,222003,for,0.7642933339811862,0.21573685109615326
9313,222011,mot,0.49555349512957036,0.4920477867126465
9314,222020,for,0.6420283152256161,0.3342256247997284
9315,222200,for,0.6555134397931397,0.3168414533138275
9316,222212,mot,0.6464571240358055,0.3398450016975403
9317,222221,mot,0.44493909180164337,0.5235067009925842
9318,222253,mot,0.40683871507644653,0.5645944476127625
9319,222254,mot,0.3088003247976303,0.6721173524856567
9320,222280,mot,0.27610456943511963,0.7042596340179443
9321,222305,mot,0.22784312814474106,0.7528221011161804
9322,222313,for,0.778181592002511,0.21440434455871582
9323,222322,mot,0.4144461825489998,0.5538052916526794
9324,222341,mot,0.5081295603886247,0.4743608236312866
9325,222353,mot,0.42546481639146805,0.5538418889045715
9326,222361,for,0.552653506398201,0.4281754195690155
9327,222362,for,0.6800142480060458,0.30450764298439026
9328,222389,for,0.6457999291596934,0.3472921550273895
9329,2223810,mot,0.402301755733788,0.5795039534568787
9330,222393,mot,0.24729425460100174,0.7337371110916138
9331,222394,for,0.8176888022571802,0.1706767976284027
9332,222395,for,0.5310318325646222,0.4467706084251404
9333,222396,mot,0.35686391592025757,0.6158833503723145
9334,222397,for,0.6345344260334969,0.3435591161251068
9335,222398,for,0.833214532583952,0.15152986347675323
9336,222411,for,0.8119240612722933,0.1768437922000885
9337,222412,for,0.7106446330435574,0.2673848271369934
9338,222424,mot,0.4800729304552078,0.5038928389549255
9339,222433,mot,0.4273876026272774,0.554463267326355
9340,222441,mot,0.2954873824492097,0.6690486669540405
9341,222442,mot,0.46322185499593616,0.5183433294296265
9342,222463,mot,0.5811618701554835,0.4045509396819398
9343,222471,mot,0.45417442242614925,0.5267423987388611
9344,222472,mot,0.5567241844255477,0.4343932569026947
9345,222501,mot,0.2622849717736244,0.711309015750885
9346,222502,mot,0.278691106592305,0.7064765691757202
9347,222515,mot,0.24823665618896484,0.7093752026557922
9348,222531,for,0.6395457261241972,0.3487667441368103
9349,222532,for,0.582772949244827,0.3924597203731537
9350,222533,mot,0.21968644112348557,0.7656835638917983
9351,222534,mot,0.4731944401282817,0.5094075798988342
9352,2225411,for,0.686374856159091,0.3051351308822632
9353,2225512,for,0.7184101499151438,0.2726583182811737
9354,222565,for,0.6286257524043322,0.3618810474872589
9355,222574,mot,0.4375824658200145,0.5374009609222412
9356,222576,mot,0.4859233424067497,0.4831785559654236
9357,222577,for,0.7913922178559005,0.20100313425064087
9358,222581,for,0.7165827709250152,0.2602024972438812
9359,222582,mot,0.4521751457359642,0.5240209698677063
9360,222583,mot,0.34370435145683587,0.6422441005706787
9361,222588,mot,0.21335240080952644,0.7727723717689514
9362,222589,mot,0.1324496604502201,0.8544062972068787
9363,2225910,mot,0.3147576942574233,0.6627601981163025
9364,222688,mot,0.2853134796023369,0.6815366744995117
9365,222697,mot,0.3928092382848263,0.574428379535675
9366,222706,for,0.812827829271555,0.173630028963089
9367,222715,mot,0.45649696979671717,0.5280135273933411
9368,222724,for,0.6431461032480001,0.334603875875473
9369,222732,mot,0.4830600693821907,0.4971964359283447
9370,222733,for,0.5786103466525674,0.40909305214881897
9371,222741,mot,0.4082358826417476,0.5797610878944397
9372,222862,mot,0.4169338676147163,0.5734354853630066
9373,222871,mot,0.32591182738542557,0.6506487131118774
9374,222880,mot,0.4163044032175094,0.5623632669448853
9375,223024,mot,0.22258147469256073,0.7632889151573181
9376,223035,mot,0.32579019432887435,0.6541634798049927
9377,223043,mot,0.17590341332834214,0.812073290348053
9378,223052,for,0.7259614907670766,0.2520091235637665
9379,223061,for,0.856762730050832,0.12445712834596634
9380,223080,mot,0.3660370260477066,0.6083358526229858
9381,2231410,mot,0.28865297324955463,0.7018575668334961
9382,223159,for,0.6722005729097873,0.31794673204421997
9383,223168,mot,0.22829854488372803,0.7493011951446533
9384,223177,for,0.6687444448471069,0.29855093359947205
9385,223186,for,0.6749322456307709,0.29380887746810913
9386,223195,for,0.7107689003460109,0.2587921917438507
9387,223201,for,0.6673849523067474,0.29847705364227295
9388,223202,mot,0.31843797117471695,0.668509304523468
9389,223203,for,0.7196665047667921,0.259424090385437
9390,223204,for,0.5583444582298398,0.4325072467327118
9391,223252,mot,0.3805999291362241,0.5894042253494263
9392,223253,mot,0.45935625850688666,0.5119574666023254
9393,223254,mot,0.5396701544523239,0.4409031271934509
9394,223261,mot,0.32814864814281464,0.6337950825691223
9395,223270,mot,0.525600959546864,0.4540484547615051
9396,223103,for,0.5404540151357651,0.4359370768070221
9397,223112,mot,0.5445680618286133,0.44328784942626953
9398,223121,mot,0.43910717661492527,0.5392066240310669
9399,223311,for,0.7187319695949554,0.2534024119377136
9400,223312,for,0.7250809017568827,0.26546576619148254
9401,223313,for,0.5429729116149247,0.43093809485435486
9402,223314,for,0.5376427248120308,0.44497495889663696
9403,223326,for,0.5609625396318734,0.4106319844722748
9404,223335,mot,0.44450380839407444,0.5397205948829651
9405,223351,for,0.7480679233558476,0.24125657975673676
9406,223352,mot,0.436298668384552,0.5376930832862854
9407,223353,mot,0.5039611905813217,0.4536871314048767
9408,223354,for,0.6951931333169341,0.2903982698917389
9409,223357,mot,0.4191406648606062,0.5558626055717468
9410,223622,for,0.6600038064643741,0.33225905895233154
9411,223631,mot,0.2720566720236093,0.712505578994751
9412,223656,for,0.6601727064698935,0.3259962797164917
9413,223662,mot,0.15308814868330956,0.8288341164588928
9414,223663,mot,0.07204810529947281,0.915250837802887
9415,223674,mot,0.12303094752132893,0.856269121170044
9416,223675,for,0.6067845874931663,0.38244643807411194
9417,223681,for,0.5256755091249943,0.45821884274482727
9418,223690,mot,0.44510877481661737,0.540813684463501
9419,2237010,mot,0.5049426183104515,0.47110801935195923
9420,223718,for,0.8906514532864094,0.09083899110555649
9421,223725,for,0.8073634020984173,0.18566879630088806
9422,223726,for,0.926092826994136,0.06942795217037201
9423,223727,mot,0.024695551954209805,0.9710810780525208
9424,223729,for,0.7638239273801446,0.2265247404575348
9425,223734,mot,0.3093848046846688,0.6702593564987183
9426,223743,for,0.6666421443223953,0.30709272623062134
9427,223752,for,0.6895586401224136,0.291714072227478
9428,223761,mot,0.3391627275850624,0.6342411637306213
9429,223786,mot,0.4802723587490618,0.5064033269882202
9430,223801,mot,0.32669130829162896,0.6632875204086304
9431,223802,mot,0.4389908534940332,0.5462144613265991
9432,223803,mot,0.3403292971197516,0.6489336371887475
9433,223804,mot,0.5136821512132883,0.47450050711631775
9434,223805,mot,0.4829891484696418,0.5026921629905701
9435,2238116,for,0.5619201073423028,0.42420750856399536
9436,2238119,for,0.6294609277974814,0.35167378187179565
9437,2238215,mot,0.5211540595628321,0.43587157130241394
9438,2238217,for,0.5403867047280073,0.44919654726982117
9439,2238218,for,0.7309917313978076,0.2506119906902313
9440,2238310,for,0.5903003930579871,0.38371461629867554
9441,223849,for,0.6737864380702376,0.31371569633483887
9442,2238411,mot,0.1447608359158039,0.8431931138038635
9443,2238412,mot,0.4329383969306946,0.5441721677780151
9444,2238413,for,0.6349216187372804,0.34203842282295227
9445,2238414,for,0.6546393826138228,0.3258569538593292
9446,223858,for,0.7633690591901541,0.21655896306037903
9447,223861,for,0.8634902387857437,0.11106956750154495
9448,223862,for,0.6911086104810238,0.2859302759170532
9449,223863,mot,0.4303276687860489,0.45972153544425964
9450,223864,for,0.6478833851870149,0.34280526638031006
9451,223865,mot,0.3953566700220108,0.5694386959075928
9452,223866,mot,0.42736175656318665,0.5334206819534302
9453,223867,for,0.7469776649959385,0.2222539186477661
9454,223882,for,0.8289497708901763,0.15247441828250885
9455,223883,for,0.7333748934324831,0.25644320249557495
9456,223884,for,0.80235226592049,0.187842458486557
9457,223895,for,0.857562935911119,0.13366222381591797
9458,223896,for,0.6018460066989064,0.389209508895874
9459,223901,for,0.49893974512815475,0.419723242521286
9460,223910,for,0.6321069756522775,0.35767751932144165
9461,223925,mot,0.36343495862092823,0.6273366808891296
9462,223936,mot,0.273944040061906,0.7061748504638672
9463,223944,for,0.812408497557044,0.16033531725406647
9464,223951,for,0.7092478796839714,0.28168101934716105
9465,223962,mot,0.4408719865605235,0.5469087362289429
9466,223983,for,0.6446428094059229,0.3282940685749054
9467,223377,for,0.5229291962459683,0.4420468211174011
9468,223378,mot,0.5369171025231481,0.4471938908100128
9469,223379,mot,0.4612563808914274,0.5193381309509277
9470,2233710,mot,0.17022498906590044,0.809653103351593
9471,223386,for,0.6219806969165802,0.34302812814712524
9472,223394,mot,0.46065569669008255,0.5018398761749268
9473,223395,for,0.5558196203783154,0.4250697195529938
9474,223403,for,0.7141461288556457,0.27553871273994446
9475,223412,for,0.5427237963303924,0.44420674443244934
9476,223421,mot,0.36880145338363945,0.6122153997421265
9477,223430,mot,0.4261297509074211,0.5451122522354126
9478,223480,mot,0.46534402994439006,0.5172653794288635
9479,223502,mot,0.3453267632285133,0.6403854489326477
9480,223513,for,0.5718796999426559,0.40768367052078247
9481,223521,for,0.6387908218894154,0.3396601974964142
9482,224185,for,0.719337010756135,0.2683146297931671
9483,224194,for,0.6231339003425092,0.36046117544174194
9484,224201,mot,0.3340996752958745,0.6533088684082031
9485,224202,for,0.777036163257435,0.21559657156467438
9486,224203,for,0.6227954449132085,0.3628634214401245
9487,224222,mot,0.3546751164831221,0.621258020401001
9488,224231,mot,0.16677752882242203,0.7976311445236206
9489,224253,mot,0.3459004554897547,0.6386359333992004
9490,224254,mot,0.36670794943347573,0.6176311373710632
9491,224255,mot,0.31056836643256247,0.6740493178367615
9492,224256,mot,0.3435833449475467,0.6407900452613831
9493,224262,for,0.5293592127272859,0.45819979906082153
9494,224281,mot,0.39638757705688477,0.5411630272865295
9495,224003,mot,0.56029478891287,0.42912405729293823
9496,224004,mot,0.5483367788838223,0.4403497576713562
9497,224009,for,0.7399690833408386,0.24906612932682037
9498,224016,for,0.7491076046135277,0.23919077217578888
9499,224017,mot,0.49000319303013384,0.4995657503604889
9500,224018,for,0.8186057966668159,0.17319977283477783
9501,2240110,for,0.6743285945849493,0.31609559059143066
9502,224022,for,0.8249311856925488,0.16717638075351715
9503,224031,for,0.5612967228516936,0.4239040017127991
9504,224170,for,0.5430161207914352,0.4127538204193115
9505,2242922,mot,0.2253018164774403,0.7647379040718079
9506,2243016,for,0.5741577434819192,0.4029185175895691
9507,2243017,for,0.6542769027873874,0.3348662555217743
9508,2243018,for,0.6385467019863427,0.35163024067878723
9509,2243020,for,0.7684696752112359,0.22059041261672974
9510,2243121,mot,0.5409852624870837,0.43874111771583557
9511,2243219,mot,0.42215571249835193,0.564878523349762
9512,2243315,mot,0.2943179823923856,0.6910015344619751
9513,2243410,for,0.8104532114230096,0.18024764955043793
9514,2243412,for,0.5587974558584392,0.4294169843196869
9515,2243414,for,0.7682445396203548,0.2210894525051117
9516,2243511,for,0.8920649334322661,0.09822884947061539
9517,2243513,for,0.6600997187197208,0.3145383596420288
9518,224369,mot,0.5028583618113771,0.4851192235946655
9519,224377,mot,0.4953849986195564,0.478159099817276
9520,224388,for,0.6159774155821651,0.3733593225479126
9521,224396,mot,0.4404136538505554,0.5105202198028564
9522,224405,for,0.5253950576297939,0.4660952091217041
9523,224414,for,0.5806620256043971,0.4019698202610016
9524,224423,for,0.6697156690061092,0.3157544434070587
9525,224432,mot,0.32034526765346527,0.6580284237861633
9526,224441,for,0.678942009806633,0.29152318835258484
9527,224471,mot,0.049832893535494804,0.9392133951187134
9528,224472,mot,0.12282146513462067,0.864578127861023
9529,224561,for,0.7256314065307379,0.26564013957977295
9530,224562,mot,0.3365638963878155,0.6516984701156616
9531,224581,mot,0.515694688539952,0.46598464250564575
9532,224582,for,0.8711866354569793,0.11843165755271912
9533,224583,mot,0.4168223366141319,0.5333250761032104
9534,224584,for,0.6064017878379673,0.378761887550354
9535,224590,for,0.54105643928051,0.4184955358505249
9536,224611,for,0.5486163320019841,0.4372802972793579
9537,224612,for,0.5415874239988625,0.4465000629425049
9538,224623,mot,0.46261051669716835,0.5248339176177979
9539,224640,for,0.7855932712554932,0.19650115072727203
9540,224690,mot,0.36885254085063934,0.5871685743331909
9541,224710,mot,0.5688248947262764,0.4145525395870209
9542,224754,mot,0.1706167869269848,0.8208568096160889
9543,224755,mot,0.4664801300968975,0.5168132185935974
9544,224756,mot,0.23884861101396382,0.7526927292346954
9545,224763,mot,0.1489003747701645,0.8295256495475769
9546,224772,mot,0.471930876839906,0.5038827061653137
9547,224781,for,0.7638945635408163,0.22774618864059448
9548,224811,for,0.6087392247281969,0.37860459089279175
9549,224812,mot,0.4482403991278261,0.5382642149925232
9550,224844,for,0.608031737850979,0.38475722074508667
9551,224847,mot,0.43769537284970284,0.5401583313941956
9552,224856,mot,0.4812106490135193,0.49627161026000977
9553,224863,mot,0.47870965651236475,0.5114985108375549
9554,224865,mot,0.40372709184885025,0.5735642313957214
9555,224872,mot,0.44706260319799185,0.5370383858680725
9556,224881,for,0.675162173807621,0.3021349608898163
9557,224910,for,0.6253002723678946,0.3511790931224823
9558,2249328,mot,0.4940078533254564,0.48946690559387207
9559,2249330,mot,0.3682845786679536,0.6197181940078735
9560,2249429,for,0.586407944560051,0.36796480417251587
9561,2249527,mot,0.34359809721354395,0.6438382267951965
9562,2249620,mot,0.32434333860874176,0.6595558524131775
9563,2249621,mot,0.3682067724876106,0.6050086617469788
9564,2249715,mot,0.4546870493795723,0.5284793972969055
9565,2249716,mot,0.3089848440140486,0.6765310168266296
9566,2249717,mot,0.38862050720490515,0.6041384339332581
9567,2249718,for,0.6291967462748289,0.36080577969551086
9568,2249719,mot,0.4132032170891762,0.5667256712913513
9569,2249722,for,0.7152078027720563,0.27739328145980835
9570,2249723,mot,0.3067116839811206,0.6832422693260014
9571,2249825,mot,0.5272786854766309,0.4599432647228241
9572,2249924,mot,0.1399099648115225,0.851055383682251
9573,2250013,mot,0.4596986323595047,0.5069725513458252
9574,2250014,mot,0.459783174097538,0.5211764574050903
9575,2250110,for,0.619951066095382,0.36618614196777344
9576,2250111,for,0.7420834857039154,0.24497656524181366
9577,2250112,mot,0.4676674082875252,0.5126746892929077
9578,225029,mot,0.1924920678138733,0.7850443124771118
9579,225037,mot,0.21248095482587814,0.769389271736145
9580,225038,mot,0.4047316978685558,0.5780206322669983
9581,225046,mot,0.2714997320435941,0.7120586633682251
9582,225053,mot,0.5807417237665504,0.40970298647880554
9583,225054,for,0.7049030289053917,0.26536795496940613
9584,225055,for,0.5979740358889103,0.38625019788742065
9585,225061,mot,0.5411543566733599,0.4446485936641693
9586,225070,mot,0.477782279253006,0.5140041102422401
9587,225080,for,0.5531985766720027,0.4357849061489105
9588,225081,mot,0.4789889380335808,0.4811703860759735
9589,225082,mot,0.5018971883691847,0.48459574580192566
9590,225083,mot,0.5142082653474063,0.467727929353714
9591,225090,for,0.5671166107058525,0.41944780945777893
9592,225100,for,0.6727194869890809,0.31372663378715515
9593,225101,mot,0.35020901914685965,0.619740903377533
9594,225110,mot,0.3132051923312247,0.6692135334014893
9595,225120,mot,0.293304446619004,0.6951081156730652
9596,2251331,for,0.6393480929546058,0.32701629400253296
9597,225140,mot,0.5243002201896161,0.4629731774330139
9598,225141,mot,0.26376375555992126,0.708395779132843
9599,2251611,for,0.6788319334154949,0.31168389320373535
9600,2251710,for,0.5371173843741417,0.44037896394729614
9601,225189,for,0.5442774116527289,0.439706027507782
9602,225198,for,0.5936185508035123,0.3971993625164032
9603,225207,for,0.6208933950401843,0.3657037913799286
9604,225216,mot,0.19781983643770218,0.7513251304626465
9605,225225,mot,0.33283116994425654,0.6382606625556946
9606,225233,mot,0.5222808283288032,0.4632967710494995
9607,225234,for,0.8764702007174492,0.09671590477228165
9608,225242,for,0.6646692305803299,0.21860577166080475
9609,225251,for,0.6364690369227901,0.35444146394729614
9610,225296,for,0.819622385664843,0.1734565943479538
9611,225304,mot,0.515432616812177,0.47219401597976685
9612,225305,for,0.6324086799286306,0.3594239354133606
9613,225313,for,0.7586751133203506,0.22363708913326263
9614,225322,for,0.7830263962969184,0.20585601031780243
9615,225331,mot,0.38741470198147,0.586211621761322
9616,225340,mot,0.45926137268543243,0.5027539730072021
9617,225350,for,0.7443224976304919,0.24529969692230225
9618,225371,mot,0.43195263179950416,0.5474095940589905
9619,225393,for,0.6337175820954144,0.32709038257598877
9620,225404,mot,0.45612999075092375,0.5357844345271587
9621,225430,for,0.555011399788782,0.42872706055641174
9622,2255820,for,0.5473588542081416,0.4407985508441925
9623,2255917,for,0.7828831486403942,0.18913207948207855
9624,2255918,for,0.802459922619164,0.1681210696697235
9625,2255919,mot,0.35908737778663635,0.6143633127212524
9626,2256016,for,0.7269727704115212,0.2590191066265106
9627,2256115,mot,0.21781401126645505,0.7721144154202193
9628,225631,for,0.6173354925122112,0.3730705976486206
9629,225632,for,0.7762999355327338,0.21436308324337006
9630,225633,mot,0.40705328434705734,0.5726993083953857
9631,225640,mot,0.4692565246950835,0.5161076188087463
9632,225641,mot,0.3557272844482213,0.6302806735038757
9633,225642,for,0.635079100029543,0.3403581380844116
9634,225643,mot,0.4343006338458508,0.5520040988922119
9635,225650,mot,0.3887844756245613,0.5935702919960022
9636,225651,mot,0.518704772926867,0.46301716566085815
9637,225652,mot,0.46636550361290574,0.5154569745063782
9638,225653,mot,0.42933502374216914,0.5529844164848328
9639,225654,mot,0.48584312945604324,0.49248337745666504
9640,225660,for,0.6141016408801079,0.3753774166107178
9641,225661,for,0.5596993698272854,0.43326544761657715
9642,225670,for,0.7606828268617392,0.2312033474445343
9643,225671,mot,0.49688994884490967,0.479565292596817
9644,225680,mot,0.4884043149650097,0.4863998293876648
9645,225690,for,0.5933246044442058,0.39838540891651064
9646,225692,mot,0.4041142910718918,0.5637925863265991
9647,225717,for,0.8936300396453589,0.10070222616195679
9648,225718,mot,0.48476459830999374,0.49686819314956665
9649,225725,mot,0.44704335602000356,0.5381865501403809
9650,225726,for,0.8392948359251022,0.15464355051517487
9651,225732,mot,0.459319906309247,0.5116044878959656
9652,225733,for,0.799913196824491,0.19267919659614563
9653,225734,for,0.750163153745234,0.24141956865787506
9654,225741,for,0.7800599238835275,0.21240344643592834
9655,225750,mot,0.5280103697441518,0.4577430784702301
9656,225760,for,0.7396700689569116,0.24784992635250092
9657,225774,for,0.6503279376775026,0.34139323234558105
9658,225791,mot,0.36323815444484353,0.6252913475036621
9659,225792,mot,0.26502513512969017,0.7228401899337769
9660,225793,mot,0.20125475898385048,0.7818112373352051
9661,225452,mot,0.3789452239871025,0.6047378182411194
9662,225461,for,0.8764627461787313,0.11772751063108444
9663,225483,for,0.6810475401580334,0.28678369522094727
9664,225497,mot,0.3708802663022652,0.6151859164237976
9665,225498,mot,0.4708418241934851,0.5199496150016785
9666,225499,for,0.7414615033194423,0.24971818923950195
9667,2254910,mot,0.6184196299873292,0.3716965317726135
9668,225501,mot,0.4271431937813759,0.5478285551071167
9669,225522,mot,0.4379772755783051,0.5493213534355164
9670,225523,mot,0.3186269775032997,0.6458732485771179
9671,225524,mot,0.4835287039168179,0.5003827810287476
9672,225525,mot,0.2799481302499771,0.7061982154846191
9673,225526,for,0.5429794483352453,0.44416868686676025
9674,2258017,mot,0.4810367673635483,0.4711235761642456
9675,2258114,mot,0.5061604403890669,0.4663064181804657
9676,2258115,for,0.6229706555604935,0.36753150820732117
9677,2258118,mot,0.34873412549495697,0.5882679224014282
9678,2258119,for,0.7400352582335472,0.2322665899991989
9679,225828,for,0.7995659038424492,0.17169871926307678
9680,225829,for,0.7697108667343855,0.2066616266965866
9681,225837,for,0.6666119408328086,0.31436461210250854
9682,2258310,for,0.7534635961055756,0.2223423570394516
9683,2258311,for,0.7471285834908485,0.2369040846824646
9684,225845,mot,0.4359506517648697,0.5371589064598083
9685,225846,for,0.7133004772476852,0.2725890278816223
9686,2258412,for,0.8690958535298705,0.10834382474422455
9687,2258413,mot,0.2806238904595375,0.699524998664856
9688,225854,for,0.7966317217797041,0.19523511826992035
9689,225862,for,0.8437682799994946,0.1495870053768158
9690,225863,mot,0.5062585696578026,0.465767502784729
9691,225871,mot,0.4783934244187549,0.5095815062522888
9692,2258820,mot,0.42898277938365936,0.5502742528915405
9693,2258921,mot,0.47743973159231246,0.5097069144248962
9694,2258922,mot,0.46088743954896927,0.5098811388015747
9695,225900,mot,0.4283470883965492,0.5471361875534058
9696,225910,for,0.7504488006234169,0.20847384631633759
9697,225920,mot,0.41344744502566755,0.556003987789154
9698,225921,mot,0.42894331365823746,0.5469868183135986
9699,225922,for,0.7056852001696825,0.27302926778793335
9700,225923,mot,0.26864439784549177,0.7202954888343811
9701,225937,for,0.5773194571956992,0.406690776348114
9702,225942,for,0.6012092344462872,0.38456568121910095
9703,225945,for,0.8457451406866312,0.1390356719493866
9704,225946,for,0.7744945108424872,0.2172168642282486
9705,225951,for,0.9109671304468066,0.0825953558087349
9706,225953,mot,0.4109298884868622,0.44875505566596985
9707,225954,for,0.556068480014801,0.42267507314682007
9708,225977,for,0.7975399820134044,0.19533491134643555
