,id,gpt-3.5-turbo_left_vote,gpt-3.5-turbo_left_for_lprob,gpt-3.5-turbo_left_against_lprob,gpt-3.5-turbo_right_vote,gpt-3.5-turbo_right_for_lprob,gpt-3.5-turbo_right_against_lprob,gpt-3.5-turbo_center_vote,gpt-3.5-turbo_center_for_lprob,gpt-3.5-turbo_center_against_lprob
7515,201964,for,-0.00019519613,-15.323316,for,-0.053829227,-3.3676624,for,-0.00016873659,-15.123183
7516,201965,for,-0.00051550195,-7.7652974,for,-0.6372235,-0.75710034,for,-0.041899048,-3.1965735
7517,201966,for,-1.6524515e-05,-15.027907,for,-0.0004332917,-8.212322,for,-0.00015359772,-14.52682
7518,201967,for,-0.00021176544,-8.528851,for,-0.40624368,-1.1071676,for,-0.0077843005,-4.876288
7519,201968,for,-0.00033796547,-8.545563,for,-0.048760403,-3.0760279,for,-0.005643398,-5.2626834
7520,201972,for,-0.00041398805,-9.265806,mot,-2.0187893,-0.23485768,for,-0.0012149984,-12.020395
7521,202020,for,-0.00062927906,-7.897154,for,-0.34728467,-1.2568878,for,-0.0045422693,-5.6365137
7522,202034,for,-0.001985733,-6.2937946,for,-0.3653115,-1.1935242,for,-0.008388447,-4.938511
7523,202043,for,-0.0020590231,-14.295751,for,-0.012740835,-7.481891,for,-0.027913004,-11.774268
7524,202052,for,-0.0016343589,-11.0366535,for,-0.36698553,-1.7760165,for,-0.00039670718,-13.36371
7525,202083,for,-0.0007698441,-7.325095,mot,-0.8925039,-0.53931254,for,-0.024163906,-3.7469385
7526,202092,for,-0.0007023032,-8.077475,mot,-1.4152086,-0.42050722,for,-0.11904582,-2.2203832
7527,202101,for,-0.004398075,-5.4658694,mot,-1.2518141,-0.33798814,mot,-1.6776844,-0.20749252
7528,202502,for,-0.00068955944,-11.331899,mot,-2.0672917,-0.16914022,for,-0.0018063223,-8.654381
7529,202511,for,-6.897413e-05,-9.831514,mot,-2.405129,-0.09496742,for,-0.0009220617,-7.2295713
7530,202548,for,-0.00013262156,-9.9355135,for,-0.20296317,-1.6968825,for,-0.005053722,-5.3251944
7531,202557,for,-1.378283e-05,-18.615341,for,-0.018209059,-4.7041984,for,-7.147741e-05,-17.135172
7532,202569,for,-0.00016611411,-14.6168,for,-0.6857441,-0.7362545,for,-0.00062808703,-8.423535
7533,202581,for,-0.0008671565,-7.1079555,mot,-1.8734647,-0.1698991,for,-0.040881447,-3.2232392
7534,202582,for,-0.025345132,-3.6946223,mot,-1.0067344,-0.46367788,for,-0.06428368,-2.7937758
7535,202583,for,-0.00015240935,-16.947351,mot,-3.0017948,-0.16202345,for,-0.00026240866,-13.247052
7536,202584,for,-7.982166e-05,-17.27112,for,-0.17241544,-2.1991737,for,-0.0011754631,-14.459472
7537,202585,for,-3.9292416e-05,-17.138477,for,-0.09782385,-3.408777,for,-7.147741e-05,-15.444793
7538,202586,for,-0.00027170655,-13.969996,for,-0.09570987,-2.6897192,for,-0.0008891871,-12.344606
7539,202590,for,-9.841743e-05,-10.965457,for,-0.101096496,-2.5323403,for,-0.004833446,-5.543745
7540,202620,for,-0.00024406596,-12.198996,mot,-1.4204056,-0.27726296,for,-0.4543528,-1.0097499
7541,202635,for,-0.057599574,-2.892404,for,-0.010456498,-4.7303834,for,-0.04222136,-3.1894763
7542,202636,mot,-0.8187888,-0.5881675,for,-0.016508069,-5.355894,for,-0.0041230423,-5.6208205
7543,202644,for,-0.10903991,-2.271386,for,-0.044442635,-3.1699538,for,-0.21898112,-1.627272
7544,202653,for,-0.0001878055,-11.250796,for,-0.20482758,-1.7884114,for,-0.0010853286,-7.3415813
7545,202662,for,-8.268255e-05,-10.522279,for,-0.0013411966,-9.650419,for,-0.00017386234,-12.751917
7546,202671,for,-0.0015811628,-6.4884453,for,-0.0075579984,-5.327527,for,-0.0011568893,-7.0994654
7547,2021348,mot,-3.5956826,-0.02940236,mot,-6.023861,-0.030746272,mot,-6.3932786,-0.0031073687
7548,2021447,mot,-3.055386,-0.04850435,mot,-9.712274,-0.0004589095,mot,-11.786648,-0.00021128863
7549,2021543,for,-0.0010404328,-6.994054,for,-0.3089599,-1.3321533,for,-0.012500583,-4.4955883
7550,2021724,for,-5.5980927e-05,-11.467437,mot,-4.098296,-0.02991398,for,-0.009026372,-4.744302
7551,2021725,for,-0.00024620062,-13.5179405,for,-0.15014486,-3.3585513,for,-0.0015747332,-12.943814
7552,2021826,for,-0.000118086034,-11.537498,for,-0.09056871,-4.533226,for,-0.0032800254,-11.403052
7553,2021827,for,-0.00012666137,-10.479083,mot,-3.7263749,-0.033833798,for,-0.0036555303,-6.0479307
7554,2021923,for,-0.0014421383,-9.850481,for,-0.5733434,-0.8637296,for,-0.0008891871,-7.3312306
7555,2022015,for,-0.00011939728,-10.146155,for,-0.34990868,-1.3141993,for,-0.0013901159,-6.731439
7556,2022019,for,-4.6206227e-05,-14.851007,for,-0.13415843,-3.8408844,for,-0.00025120718,-13.203017
7557,2022020,for,-0.0001757696,-9.101877,for,-0.06008011,-2.8546166,for,-0.00235781,-6.387713
7558,2022211,for,-0.00013989297,-12.440967,mot,-1.7265283,-0.2558519,for,-0.0003090063,-10.230412
7559,202238,for,-2.2007884e-05,-17.446522,for,-0.005633909,-6.4090114,for,-2.8564085e-05,-17.189669
7560,202247,for,-0.03724887,-3.318373,for,-0.30746168,-1.3352137,for,-0.45785242,-1.002202
7561,202253,for,-0.003520841,-6.5127983,for,-0.20039521,-1.8676049,for,-0.027745591,-8.482938
7562,202254,for,-0.00039742238,-11.6368685,for,-0.37993503,-1.5026176,for,-0.0029914898,-7.6842585
7563,202255,for,-0.00010032469,-18.023884,for,-0.5926909,-0.8949713,for,-0.00015335932,-16.293587
7564,202256,for,-0.00046963783,-13.002222,for,-0.40602592,-1.3563738,for,-0.0014677229,-10.140624
7565,202262,for,-0.0027757513,-8.813794,for,-0.03729676,-5.0175767,for,-0.0020260662,-12.7199955
7566,202271,for,-0.0063711978,-7.350262,for,-0.039200928,-4.2399263,for,-0.003912169,-7.6384754
7567,202280,for,-5.550411e-05,-15.189013,mot,-5.172173,-0.025187057,for,-6.682846e-05,-13.684713
7568,202305,for,-0.00027742467,-13.0101595,for,-0.16201018,-2.069645,for,-0.002204736,-6.872879
7569,202306,for,-0.0026684038,-11.670603,for,-0.045723546,-3.3958306,for,-0.0033364566,-7.699246
7570,202307,for,-0.0019775261,-6.3585467,mot,-2.094141,-0.1556607,for,-0.40041658,-1.1136086
7571,202313,for,-0.0001791073,-9.972799,for,-0.359959,-1.2177624,for,-0.008998489,-5.0541625
7572,202314,for,-0.00010497363,-13.970112,for,-0.0017225458,-7.064184,for,-0.0001167748,-14.419804
7573,202321,for,-0.0010256625,-6.949819,for,-0.49468967,-0.9479177,for,-0.14172441,-2.0287788
7574,202322,for,-0.006349404,-5.13826,for,-0.029621808,-3.5768936,for,-0.0021243303,-6.371597
7575,202372,for,-0.0005236041,-14.399344,for,-0.03475624,-3.988524,for,-0.00028862982,-12.436055
7576,202373,for,-4.727906e-05,-14.641041,for,-0.35869238,-1.2278483,for,-0.0003679901,-10.474205
7577,202374,for,-0.00049477146,-7.7631693,mot,-1.657012,-0.22171682,for,-0.0057611,-5.197152
7578,202381,for,-0.00063368597,-13.020674,for,-0.31285098,-1.5698681,for,-0.0012234434,-9.469033
7579,202390,for,-0.0005725711,-14.909451,for,-0.14993227,-2.4150653,for,-0.00066394533,-13.85565
7580,202400,for,-7.064298e-05,-10.778578,for,-0.017752433,-4.06676,for,-0.0014674884,-9.010228
7581,202417,mot,-0.9626364,-0.49099487,for,-0.01659636,-6.894427,for,-0.004056671,-6.338674
7582,202421,mot,-3.568255,-0.050997302,for,-0.2912442,-1.4328649,for,-0.053646214,-3.118149
7583,202422,mot,-11.423428,-0.011514374,for,-0.0056064115,-7.3157754,mot,-4.3880258,-0.022642674
7584,202423,mot,-14.838676,-0.011648119,for,-0.4412823,-1.0352039,mot,-11.682491,-0.0003055494
7585,202424,mot,-13.816811,-0.020936666,for,-0.013021278,-5.3285046,mot,-1.212768,-0.3858179
7586,202425,for,-0.19955125,-1.7638899,for,-0.022170098,-7.344924,for,-0.001177728,-8.476748
7587,202426,mot,-12.090491,-0.0013822594,for,-0.005602142,-6.036839,for,-0.037085418,-3.3226423
7588,202451,for,-0.0001593195,-14.204675,for,-0.02729538,-6.8046927,for,-0.00023035755,-11.3417015
7589,202452,for,-0.00032033064,-9.950148,for,-0.0025880274,-6.050884,for,-0.00035667676,-8.67985
7590,202464,for,-0.0007585271,-7.297998,mot,-1.1661736,-0.3770195,mot,-1.6719921,-0.20883057
7591,202472,for,-0.0011636729,-6.884741,mot,-1.4407983,-0.27196747,for,-0.05820663,-2.8749256
7592,202473,for,-0.07407573,-2.6458569,mot,-1.0297568,-0.453253,mot,-1.1351945,-0.41746113
7593,202481,for,-5.3358446e-05,-12.499678,for,-0.0085240295,-4.9754276,for,-6.5278815e-05,-11.3504715
7594,202693,for,-4.954393e-05,-14.822041,mot,-1.0600523,-0.45823416,for,-0.00012142374,-11.271651
7595,202694,for,-0.00018363337,-11.555705,mot,-2.1691437,-0.15460785,for,-0.0017275377,-7.901788
7596,202708,for,-0.0001170132,-10.7474375,for,-0.32181868,-1.3240045,for,-0.0005719788,-8.108923
7597,202715,for,-0.00018506382,-15.019617,mot,-1.1793537,-0.46732897,for,-0.00023607932,-12.94169
7598,202716,for,-4.501419e-05,-14.977311,for,-0.04556992,-3.1237216,for,-0.00048286578,-11.563459
7599,202721,for,-0.00044687724,-13.4145975,for,-0.007977565,-5.697753,for,-0.0007578118,-12.325377
7600,202722,for,-0.013445845,-4.906682,mot,-1.364419,-0.37378412,for,-0.17647685,-1.8371557
7601,202746,for,-1.7597347e-05,-15.495499,for,-0.3089467,-1.3480359,for,-0.0003649018,-12.928435
7602,202753,for,-4.3464544e-05,-17.901873,for,-0.2754815,-1.5329239,for,-6.0510665e-05,-16.08677
7603,202754,for,-8.0656086e-05,-13.416579,for,-0.3762701,-1.1922529,for,-0.00020449402,-13.193295
7604,202761,for,-5.0020742e-05,-17.097376,mot,-0.9768467,-0.49759105,for,-0.00011021859,-14.549145
7605,202762,for,-3.9054008e-05,-19.562654,for,-0.047123708,-3.353461,for,-1.11603495e-05,-19.748749
7606,202765,for,-7.529192e-05,-12.906783,for,-0.34270763,-1.3130941,for,-0.00023727135,-10.053081
7607,202786,for,-0.00041398805,-10.961346,mot,-2.498471,-0.19660448,for,-0.0011996358,-8.623102
7608,202787,for,-0.0006508403,-10.898211,mot,-1.1885469,-0.5386483,for,-0.010769777,-7.789016
7609,202788,for,-0.0026622198,-5.97611,for,-0.4090496,-1.1006161,for,-0.30353668,-1.3427594
7610,202799,for,-0.00022034443,-17.910177,for,-0.016120937,-6.135784,for,-0.0003548887,-16.897078
7611,202801,for,-5.6338537e-05,-12.505628,mot,-0.90848225,-0.5302169,for,-0.005193909,-5.8885612
7612,202805,for,-4.85903e-05,-13.88864,mot,-11.1885395,-0.029054344,for,-0.006787724,-5.1413913
7613,202812,for,-0.001036622,-10.317723,for,-0.045333803,-3.4089775,for,-0.0039996845,-6.19438
7614,202813,for,-8.900034e-05,-15.271163,mot,-5.9874353,-0.04301152,for,-0.0001658757,-11.164978
7615,202814,for,-0.0015849738,-9.719137,for,-0.11830633,-2.315263,for,-0.007712151,-5.195163
7616,202967,for,-0.00021248066,-12.347138,mot,-3.049733,-0.0667827,for,-0.0016864857,-7.9252553
7617,202973,for,-0.0002488231,-12.29419,for,-0.21339023,-1.7098006,for,-0.00064810226,-9.657688
7618,202974,for,-1.4498052e-05,-17.71696,for,-0.05676938,-3.255454,for,-0.00055064866,-13.068366
7619,202975,for,-0.00025120718,-15.219316,for,-0.016092556,-5.4629083,for,-3.5716304e-05,-15.974336
7620,202976,for,-1.2590794e-05,-14.739076,for,-0.0034008562,-6.12759,for,-2.057744e-05,-14.648273
7621,202991,for,-4.632543e-05,-14.419467,mot,-1.4618303,-0.3615495,for,-0.00051347545,-10.766216
7622,202992,for,-9.388769e-05,-11.570988,for,-0.14248101,-2.1750166,for,-0.00017398155,-10.379068
7623,203008,for,-3.7742768e-05,-10.896557,mot,-1.001934,-0.48126978,for,-0.007057523,-5.2944913
7624,203015,for,-0.000110576206,-14.68137,mot,-2.3258078,-0.14968126,for,-0.00024929992,-10.352023
7625,203016,for,-0.00014621076,-17.94043,for,-0.071052834,-6.12917,for,-0.00031091354,-15.237112
7626,203017,for,-0.076958485,-2.6125,mot,-6.021451,-0.0051488425,mot,-4.6833906,-0.020903513
7627,203031,for,-9.1742026e-05,-15.351492,for,-0.17300309,-1.9402531,for,-3.523949e-05,-14.34611
7628,203032,for,-0.00860429,-4.762236,mot,-1.5670048,-0.25791898,mot,-0.859731,-0.55087024
7629,203033,for,-0.02709653,-3.6232688,mot,-4.739381,-0.009377306,mot,-0.70952284,-0.6780821
7630,203034,for,-8.0656086e-05,-12.810237,for,-0.49338323,-0.94615346,for,-0.0067143016,-5.087998
7631,2030413,for,-0.00028278882,-12.9213705,for,-0.2195166,-1.8667144,for,-0.0004105348,-9.949301
7632,2030510,for,-9.317247e-05,-12.730465,mot,-3.3737302,-0.053999335,for,-0.0014022638,-6.759831
7633,2030511,for,-4.894791e-05,-14.823003,mot,-3.2227163,-0.1502695,for,-0.0006106906,-7.617417
7634,2030512,for,-2.451116e-05,-15.499121,for,-0.0022128234,-8.803213,for,-0.000119754885,-16.345901
7635,203062,for,-0.00045665193,-7.739831,mot,-2.5474715,-0.082803294,for,-0.32395443,-1.2854451
7636,203063,for,-0.00021188465,-15.162649,mot,-2.1501083,-0.15210345,for,-0.0032677841,-5.8579144
7637,203064,for,-0.00015383612,-15.471782,for,-0.66829085,-0.74423766,for,-0.0016826785,-13.707865
7638,203065,for,-0.00028696097,-9.818431,for,-0.004410179,-5.8682065,for,-0.001364997,-7.627525
7639,203066,for,-1.8074163e-05,-16.138521,for,-0.07574216,-2.9012218,for,-0.00013703208,-12.191679
7640,203067,for,-0.0073231165,-4.9284678,mot,-3.0186203,-0.05963976,for,-0.23835257,-1.5521419
7641,203068,for,-4.8351892e-05,-18.388952,mot,-8.886414,-0.2431541,for,-0.0005798389,-13.132887
7642,203069,for,-0.0013511877,-16.131496,for,-0.25476506,-2.2401185,for,-0.0014360661,-15.676628
7643,203071,for,-7.862962e-05,-17.140688,for,-0.02398295,-3.8933544,for,-3.8338785e-05,-17.351128
7644,203091,for,-0.0015750908,-8.630758,for,-0.44967577,-1.0446045,for,-0.046074096,-3.1864092
7645,203094,for,-0.0014068979,-6.7215414,mot,-0.73345834,-0.6566189,for,-0.2701506,-1.4443717
7646,203095,for,-0.0047973767,-8.343967,for,-0.28119695,-1.6170696,for,-0.011630436,-5.2505145
7647,203102,for,-0.060072027,-2.8461266,mot,-3.1575997,-0.050908376,mot,-3.7295687,-0.025003716
7648,203103,for,-0.478108,-0.96859795,mot,-6.4694037,-0.008502291,mot,-8.030526,-0.0008702484
7649,203106,for,-0.05253915,-2.9733574,mot,-4.4713035,-0.0130017465,mot,-7.611335,-0.0006436917
7650,203107,for,-0.047755912,-3.0707529,for,-0.1517609,-1.9983033,for,-0.66348064,-0.7338408
7651,203108,for,-0.017339766,-5.6203957,for,-0.19688775,-2.7717092,for,-0.035716258,-7.7319574
7652,203131,for,-0.05081796,-3.021586,mot,-0.71778727,-0.67571115,for,-0.5975104,-0.80277544
7653,203143,for,-2.808727e-05,-15.841075,mot,-1.1034799,-0.51082474,for,-1.998142e-05,-13.16116
7654,203146,for,-0.0005933052,-11.228411,for,-0.08063804,-3.223918,for,-0.0008482214,-8.718745
7655,203154,for,-0.0005614925,-8.177461,for,-0.41861796,-1.1008346,for,-0.0060493127,-5.2818556
7656,203167,for,-0.00014931006,-13.537475,mot,-1.310616,-0.36748937,for,-0.02724921,-7.3546515
7657,203182,for,-0.00026133584,-12.197918,mot,-4.168364,-0.027456602,for,-0.007086761,-5.373645
7658,203185,for,-0.00013548243,-13.1394005,for,-0.53217065,-0.91459405,for,-0.0009162207,-10.923507
7659,203200,for,-0.00055410556,-12.121579,for,-0.0035049226,-8.033038,for,-0.00021951001,-14.300707
7660,203215,for,-3.1305768e-05,-15.360713,for,-0.114156604,-2.2430859,for,-9.2457245e-05,-12.701865
7661,203224,for,-0.0007361314,-11.455666,for,-0.05802531,-3.157627,for,-0.0017281336,-8.84408
7662,203241,for,-4.310693e-05,-13.78795,mot,-1.6564792,-0.28151357,for,-0.00046784978,-12.771144
7663,203242,for,-1.6762922e-05,-16.130217,for,-0.0023151187,-8.899202,for,-0.0001472836,-14.770481
7664,203243,for,-1.0087517e-05,-17.073719,for,-0.050069876,-3.1121464,for,-3.619312e-05,-14.783091
7665,202831,for,-8.208653e-05,-16.772602,for,-0.08682667,-3.283333,for,-0.00013512482,-17.152466
7666,202893,for,-0.00040302498,-10.932712,for,-0.06086097,-5.133514,for,-0.006130707,-10.234714
7667,202894,for,-0.027564349,-11.427331,for,-0.22821347,-2.0474274,for,-0.006159385,-9.916854
7668,202901,for,-0.00014525715,-16.687742,mot,-7.9102397,-0.1300577,for,-0.00012880703,-13.44806
7669,202902,for,-0.0002389402,-16.177256,for,-0.0476401,-3.3218367,for,-0.0005233657,-14.268298
7670,202910,for,-0.00024667746,-10.082236,for,-0.03422624,-4.00908,for,-0.010812702,-7.213051
7671,202911,for,-0.00013333677,-13.158239,for,-0.20561676,-1.8202922,for,-0.0005375436,-10.434179
7672,202912,for,-0.00089335564,-13.916738,mot,-1.2688112,-0.5330096,for,-0.0012760692,-10.894733
7673,202920,for,-0.00063773885,-15.081893,for,-0.012038753,-5.09242,for,-0.0009997018,-14.636925
7674,203273,for,-8.75699e-05,-9.779318,for,-0.056473244,-2.9049954,for,-0.002314288,-6.099076
7675,203282,for,-0.11862633,-2.1910026,mot,-1.1608342,-0.3763722,mot,-1.5953889,-0.22739264
7676,203294,for,-0.00087144045,-13.246571,for,-0.099701844,-2.5865965,for,-0.0014952188,-8.786518
7677,203311,for,-0.013064699,-4.7764316,for,-0.00817741,-5.29439,for,-0.11711264,-2.218244
7678,203330,mot,-0.9428431,-0.49394098,mot,-1.6177542,-0.22155981,mot,-2.6381407,-0.074427664
7679,203345,for,-0.00035584232,-13.015609,for,-0.059898697,-2.8856623,for,-0.0013046414,-10.633448
7680,203354,for,-7.100059e-05,-10.696987,mot,-4.275176,-0.019343289,for,-0.11425699,-2.2272599
7681,203362,for,-0.00067156705,-13.29825,for,-0.18315169,-2.319714,for,-0.0015715184,-13.826223
7682,203363,for,-0.00030173853,-11.781458,for,-0.08481307,-3.1603632,for,-0.0007997422,-10.0244
7683,203371,for,-5.7292167e-05,-14.475405,for,-0.015843727,-4.654346,for,-0.009571325,-12.960127
7684,203392,for,-0.00014525715,-18.553461,for,-0.14688306,-2.166666,for,-0.0007127895,-17.930107
7685,203400,for,-3.7981175e-05,-18.628426,for,-0.0062354486,-6.1018662,for,-0.00010509284,-16.542042
7686,203423,for,-4.274932e-05,-12.858712,for,-0.050183486,-3.0554345,for,-0.0005967585,-9.392925
7687,203435,for,-4.990154e-05,-17.313318,for,-0.017903382,-6.092305,for,-6.80205e-05,-15.282006
7688,203444,for,-0.00033260495,-17.70115,for,-0.17451172,-2.0141647,for,-0.0003776456,-17.482536
7689,203452,for,-1.8550976e-05,-17.025875,for,-0.19273815,-2.0467534,for,-0.000687533,-16.42838
7690,203461,for,-0.00085012865,-10.2061205,for,-0.13672648,-2.1130104,for,-0.0023212952,-7.2992
7691,203707,for,-0.0001277342,-12.727175,for,-0.0011198573,-10.193924,for,-2.7729659e-05,-15.433997
7692,203716,for,-0.00031305922,-10.893381,for,-0.07880111,-2.8141527,for,-0.00023178798,-10.710221
7693,203724,for,-0.00015741224,-10.222981,for,-0.0900652,-2.5224993,for,-0.0014343974,-8.488087
7694,203725,for,-0.00013691289,-12.430424,for,-0.014304649,-5.701759,for,-0.00013548243,-14.023317
7695,203731,mot,-6.2435746,-0.0024341664,mot,-4.675045,-0.010353142,mot,-5.0841956,-0.00660678
7696,203732,mot,-14.643446,-0.00019984508,for,-0.032837145,-3.586552,mot,-1.5196935,-0.25395408
7697,203733,mot,-1.2850306,-0.32417318,for,-0.02657418,-3.8796358,for,-0.020658327,-3.8997705
7698,203740,for,-0.0026288042,-7.586125,for,-0.012908197,-8.065576,for,-0.0026581779,-11.332536
7699,203832,mot,-14.293423,-0.0001273766,for,-0.06926393,-2.7239957,mot,-1.3401468,-0.3052194
7700,203851,for,-0.0002356025,-15.426278,mot,-1.6574916,-0.36924925,for,-0.0014528519,-12.101121
7701,203862,for,-3.297462e-05,-16.285955,for,-0.0025804166,-6.4864693,for,-0.001674349,-16.998745
7702,203873,for,-0.0003342738,-16.03432,for,-0.0074057197,-7.6162124,for,-0.00017922651,-17.347994
7703,203881,for,-0.00019674578,-14.622808,for,-0.08721317,-2.8334672,for,-0.0026622198,-8.4622135
7704,203907,for,-4.4537377e-05,-14.41985,for,-0.0030939355,-6.197712,for,-6.384837e-05,-14.7598715
7705,203913,for,-1.6286107e-05,-17.654936,for,-0.3839601,-1.1789087,for,-3.7623562e-05,-15.278098
7706,203915,for,-4.8425554e-06,-16.870535,mot,-1.7283392,-0.20176978,for,-2.0339032e-05,-14.399924
7707,203926,for,-1.2948405e-05,-18.240795,mot,-2.090183,-0.25513062,for,-1.4259645e-05,-17.195803
7708,203934,for,-7.4695905e-05,-14.361618,for,-0.4244663,-1.080972,for,-9.865584e-05,-12.197577
7709,203942,for,-0.00014692599,-17.813643,mot,-1.3025944,-0.46497464,for,-0.00017708084,-16.550987
7710,203951,for,-2.7133641e-05,-18.410316,for,-0.039539024,-3.3415525,for,-5.121278e-05,-16.841202
7711,203528,for,-0.00013202553,-16.126171,for,-0.42857185,-1.157137,for,-0.00041649136,-12.027385
7712,203529,for,-0.00011617878,-15.390373,for,-0.0035407976,-6.251235,for,-0.00010092071,-13.719534
7713,203536,for,-0.00035167023,-12.182351,mot,-0.82146317,-0.61814743,for,-0.0035798724,-6.3486614
7714,203537,for,-0.0014030872,-14.127252,for,-0.020698605,-3.917738,for,-0.00050787657,-11.236274
7715,203544,mot,-0.92999953,-0.50229186,mot,-2.4736862,-0.08887283,mot,-1.640324,-0.21627843
7716,203545,for,-0.00066716387,-12.068125,mot,-1.0307735,-0.5013584,for,-0.03858129,-3.3845744
7717,203553,for,-0.0006844374,-7.356397,mot,-1.1663759,-0.3744561,for,-0.002115524,-6.274443
7718,203562,for,-0.00038193326,-8.187269,for,-0.15389267,-1.9767915,for,-0.015671466,-4.1801305
7719,203590,for,-0.0002074741,-10.223621,for,-0.00792174,-5.941319,for,-0.0031078458,-8.972638
7720,204194,for,-0.00077793887,-7.474254,for,-0.033882424,-3.4502566,for,-0.0007696056,-7.2669363
7721,204203,for,-0.014280445,-4.2625046,for,-0.45001376,-1.0191971,for,-0.1803489,-1.8034453
7722,204211,for,-0.000768652,-10.021597,mot,-0.9827205,-0.4850131,for,-0.008402987,-8.32158
7723,204212,for,-0.008653807,-5.5099316,for,-0.39431986,-1.4243206,for,-0.016592607,-6.345431
7724,204232,for,-0.01865436,-4.085591,mot,-5.0277805,-0.03161812,for,-0.5705773,-0.84832543
7725,204251,for,-0.0063401647,-12.4735775,for,-0.3175057,-1.47482,for,-0.0549536,-9.037097
7726,204253,for,-0.050829068,-3.0101683,mot,-1.5663464,-0.23536803,for,-0.40805674,-1.097136
7727,204270,for,-3.392825e-05,-11.253729,mot,-7.3104024,-0.013109873,for,-0.004881131,-5.3423767
7728,204287,for,-0.12193817,-2.169128,mot,-3.9097297,-0.025831895,for,-0.61218655,-0.78668606
7729,204301,for,-0.0061861644,-14.308291,for,-0.4388619,-1.3928947,for,-0.032215983,-11.283168
7730,204302,for,-0.0005958048,-14.41048,for,-0.0822997,-5.864982,for,-0.0017029139,-14.824017
7731,204303,for,-0.0002944671,-15.486772,for,-0.01883442,-5.979461,for,-0.00033320097,-13.016936
7732,204304,for,-0.0008123668,-13.278971,for,-0.18710591,-2.0593498,for,-0.0013295256,-10.525036
7733,204305,for,-2.9160103e-05,-14.271033,for,-0.008141118,-5.27784,for,-0.00088001945,-11.018605
7734,204306,for,-6.6113236e-05,-11.436797,for,-0.0792177,-2.6040895,for,-0.0005709059,-8.359025
7735,204312,for,-0.00026741522,-8.389286,for,-0.11794598,-2.213199,for,-0.0009156247,-7.301323
7736,204330,for,-0.0001170132,-14.280183,for,-0.17331536,-1.8934501,for,-0.0009889845,-8.346826
7737,203970,for,-0.00031973462,-12.560113,for,-0.35613385,-1.2180723,for,-0.000101039914,-13.185249
7738,203980,for,-0.00048489223,-7.812964,for,-0.013073761,-4.4966784,for,-0.00057316717,-8.147595
7739,203990,for,-0.04639837,-3.138075,for,-0.38600516,-1.3446653,for,-0.37321088,-1.2208786
7740,204012,for,-0.00040004487,-7.9341197,mot,-1.137564,-0.38948277,for,-0.0026107368,-6.1644874
7741,204022,for,-9.114601e-05,-16.054193,for,-0.06302439,-2.8935525,for,-0.002342231,-13.151909
7742,204023,for,-0.023733031,-3.7644253,mot,-1.9277852,-0.20435067,mot,-1.2467697,-0.34124446
7743,204024,for,-1.831257e-05,-14.78378,for,-0.006949084,-7.051459,for,-1.5332478e-05,-14.513979
7744,204025,for,-0.0015860319,-6.6211233,for,-0.21104343,-1.7850753,for,-0.07586262,-2.6484983
7745,204041,for,-0.078017555,-2.5953915,for,-0.5072429,-0.94483066,for,-0.007958882,-4.931215
7746,204060,for,-0.005747945,-5.1911936,mot,-2.3048346,-0.15252909,mot,-0.7663495,-0.63442963
7747,204075,for,-0.026170937,-3.6672022,for,-0.24443345,-1.5330648,for,-0.082016826,-2.557271
7748,204086,for,-0.003704943,-11.955268,for,-0.66203773,-0.9712571,for,-0.0034445687,-9.779091
7749,204094,for,-0.0056861914,-9.886988,for,-0.15495047,-2.0251534,for,-0.00691168,-9.470975
7750,204102,for,-0.090816066,-2.4444995,for,-0.6638798,-0.7258572,for,-0.49870485,-0.9366092
7751,204111,for,-0.0006463142,-9.904766,mot,-0.86149555,-0.5613323,for,-0.011439518,-4.8546686
7752,204113,for,-0.0012322536,-13.671446,for,-0.008070161,-5.3684597,for,-0.0020512897,-12.595481
7753,204120,for,-1.7432603e-06,-15.117651,for,-0.01986967,-3.9354446,for,-3.1737043e-06,-14.823852
7754,204121,for,-0.00882705,-4.743967,for,-0.030172637,-3.765465,for,-0.0021760738,-6.6230965
7755,204122,for,-7.822647e-06,-15.387539,for,-0.002279673,-6.403065,for,-0.00012987986,-16.325384
7756,204140,for,-0.00024335073,-15.654565,for,-0.12349998,-2.3141127,for,-0.00042376274,-14.632139
7757,204151,for,-0.000184587,-10.972504,for,-0.0029601082,-7.0103035,for,-0.00013512482,-13.229824
7758,204162,for,-0.00020032188,-12.145361,for,-0.43717432,-1.0661683,for,-0.014479382,-4.324303
7759,204173,for,-0.00033665422,-8.587157,for,-0.054167956,-3.0116494,for,-0.0027484114,-6.6527157
7760,204180,for,-2.4749568e-05,-19.003973,for,-0.025121951,-4.9174333,for,-3.8219583e-05,-18.408295
7761,204181,for,-0.00084834057,-12.428432,for,-0.28022453,-1.6882026,for,-0.020854011,-11.323157
7762,204780,for,-0.06200297,-2.8235347,mot,-1.0751655,-0.42642662,for,-0.1234336,-2.2614303
7763,204800,for,-0.0011104475,-7.0830636,mot,-3.0801833,-0.062299952,for,-0.052484967,-2.9857697
7764,204370,for,-1.9146995e-05,-14.599646,for,-0.027713124,-3.7078068,for,-9.126521e-05,-10.800636
7765,204380,for,-0.00011021859,-9.437132,for,-0.021348098,-3.880021,for,-0.00074471044,-7.355096
7766,204402,for,-0.00013643607,-12.066836,for,-0.014122372,-5.527325,for,-0.00018053775,-11.952149
