,id,Mistral-instruct_left_vote,Mistral-instruct_left_for_prob,Mistral-instruct_left_against_prob,Mistral-instruct_right_vote,Mistral-instruct_right_for_prob,Mistral-instruct_right_against_prob,Mistral-instruct_center_vote,Mistral-instruct_center_for_prob,Mistral-instruct_center_against_prob
9893,228567,for,0.461158626,0.13380833,against,0.276060477,0.290541165,for,0.307504609,0.265255652
9894,228568,against,0,0.994085223,against,0,0.996493454,against,0,0.989515611
9895,228571,for,0.898641735,0,for,0.784274127,0,for,0.874593452,0
9896,228572,against,0,0.923530683,against,0,0.809087865,against,0,0.797276542
9897,2285990,for,0.967953742,0.008436779,for,0.952039286,0.016244777,for,0.93775034,0.020322884
9898,2286089,for,0.856618352,0.034519847,for,0.777086921,0,for,0.845311563,0
9899,2286188,for,0.820119835,0,for,0.783758488,0,for,0.760076765,0
9900,2286287,for,0.973931521,0.005417245,for,0.96471785,0.008877938,for,0.953844227,0.01196426
9901,2286386,against,0,0.992500305,against,0,0.992438495,against,0,0.99416448
9902,2286485,against,0.496392883,0.31495079,against,0.478803225,0.361455955,for,0.508652754,0.274128359
9903,2286579,against,0,0.916294582,against,0,0.877386734,against,0,0.923716411
9904,2286580,for,0.322086893,0.194890276,against,0.273615398,0.312513188,against,0.082960218,0.578148216
9905,2286581,against,0,0.981484659,against,0.010669779,0.961928118,against,0.003137461,0.977103725
9906,2286677,for,0.96147415,0,for,0.92467019,0,for,0.945847642,0
9907,2286682,against,0.10190754,0.821968788,against,0.021433767,0.933522629,against,0.014661125,0.957688488
9908,2286683,against,0.025524911,0.928559732,against,0.04233408,0.908883266,against,0.048340555,0.884131994
9909,2286684,against,0.069459677,0.622869045,against,0.189345166,0.479064785,against,0.306748897,0.392900102
9910,2286778,for,0.878299173,0.060876753,for,0.871742714,0.065951243,for,0.853193872,0.074203037
9911,2286876,for,0.97633687,0,for,0.973052029,0,for,0.973951977,0
9912,2286975,for,0.391466267,0.210478604,against,0.23835703,0.382786877,against,0.211324051,0.39821472
9913,2287068,against,0,0.865429036,against,0,0.903199978,against,0,0.898994371
9914,2287074,against,0,0.961935312,against,0,0.953444093,against,0,0.949800409
9915,2287169,against,0.08932142,0.680743147,against,0.105805658,0.656568289,against,0.130229682,0.581410088
9916,2287170,for,0.977913599,0.004776117,for,0.975188853,0.00710728,for,0.971756009,0.007365736
9917,2287171,for,0.988061736,0,for,0.985864212,0,for,0.986780671,0
9918,2287172,for,0.970217215,0,for,0.970032707,0,for,0.975166107,0
9919,2287173,against,0.204511866,0.219713226,against,0.215104677,0.322801888,against,0,0.50673724
9920,2287267,for,0.95522809,0.01845013,for,0.88734585,0.070625305,for,0.871904567,0.077131651
9921,2287362,against,0,0.994864537,against,0,0.994635963,against,0,0.991445978
9922,2287463,for,0.800204225,0,for,0.733426347,0,for,0.860838719,0
9923,2287464,against,0,0.890203267,against,0,0.897378173,again,0,0.86968087
9924,2287465,against,0.390055869,0.485496677,against,0.518081393,0.398367893,against,0.386374835,0.481478795
9925,2287466,for,0.571478575,0.128152832,against,0.438494779,0.238684833,for,0.529417977,0.188692942
9926,2287561,blank,0.319515347,0.143287644,blank,0.305256613,0.156367481,blank,0.258679405,0.161893606
9927,2287660,for,0.906206533,0.039056353,for,0.901618592,0.040152986,for,0.919560045,0.029816408
9928,2287751,blank,0,0.322892267,blank,0,0.306741238,against,0,0.397989687
9929,2287753,for,0.983964881,0,for,0.985030902,0,for,0.983366141,0
9930,2287754,for,0.863595411,0.034814339,for,0.823011681,0.055288058,for,0.863685697,0.038273618
9931,2287759,for,0.561609522,0.095455483,for,0.576218426,0.092662416,for,0.624671385,0.097462967
9932,2287855,for,0.960119084,0.00963606,for,0.952809263,0.014397619,for,0.947603542,0.013905164
9933,2287856,for,0.595580086,0,for,0.555385977,0,for,0.690838195,0
9934,2287857,for,0.964937259,0.009594889,for,0.962058067,0.010173812,for,0.960542735,0.008803533
9935,2287952,for,0.905659772,0,for,0.857390009,0,for,0.886505775,0
9936,2288049,for,0.642193116,0.087817654,for,0.642700329,0.070998155,for,0.709886633,0.071648635
9937,2288050,for,0.945044138,0.021772377,for,0.914077062,0.041676439,for,0.909622431,0.043867607
9938,2288148,against,0.113947257,0.64186338,against,0.137422055,0.651208621,against,0.157005474,0.633315392
9939,2288247,for,0.947951779,0.014611194,for,0.958913989,0.01088971,for,0.935628287,0.019686904
9940,2288346,for,0.979195631,0,for,0.985045709,0,for,0.981819486,0
9941,2288445,for,0.861634508,0,for,0.816451151,0,for,0.899554789,0
9942,2288544,for,0.849502683,0.041307472,for,0.841520034,0.043728039,for,0.846834674,0.03789163
9943,2288643,against,0,0.36220349,against,0,0.366206411,against,0,0.448165402
9944,2288742,for,0.335042208,0,for,0.333674222,0,for,0.475794591,0
9945,2288836,for,0.97302413,0.005562666,for,0.967804153,0.009732558,for,0.954241067,0.014790988
9946,2288838,for,0.97299781,0,for,0.953701422,0.011416302,for,0.961604521,0.006268211
9947,2288841,for,0.781878591,0.095979333,for,0.742110185,0.095155828,for,0.674633585,0.075628914
9948,2288937,for,0.943558365,0,for,0.915372938,0,for,0.938118994,0
9949,2288939,for,0.796941705,0,for,0.668696865,0,for,0.849727117,0
9950,2288940,for,0.957854226,0,for,0.929407954,0,for,0.946503527,0
9951,2289033,for,0.878022559,0,for,0.808388256,0,for,0.854166433,0
9952,2289034,for,0.831473544,0.033724546,for,0.823545031,0,for,0.874183863,0
9953,2289035,for,0.770724602,0,for,0.673164181,0,for,0.777558915,0
9954,2289131,for,0.841902502,0,for,0.806924935,0,for,0.875675328,0
9955,2289132,for,0.944970682,0,for,0.915467203,0,for,0.923983309,0
9956,2289230,for,0.952236645,0.009564523,for,0.943248793,0,for,0.94456958,0.011893616
9957,2289329,for,0.874722905,0.026023958,for,0.813980415,0,for,0.842515849,0.028048404
9958,2289428,against,0.058928099,0.550751589,against,0.056840181,0.485828876,against,0.092784606,0.465955302
9959,2289527,for,0.894852262,0,for,0.820536125,0,for,0.879435543,0
9960,2289623,for,0.953297868,0.020135503,for,0.946157917,0.024318764,for,0.949199781,0.017870512
9961,2289626,for,0.961958937,0.009718818,for,0.964300908,0.008648002,for,0.96797882,0.006750508
9962,2289711,for,0.939625137,0.010830498,for,0.807711132,0.048684433,for,0.868750282,0.04320557
9963,2289717,for,0.56645526,0.086177401,against,0.429211579,0.193870202,for,0.296034038,0.226333909
9964,2289718,for,0.976466497,0,for,0.958739322,0,for,0.966513086,0
9965,2289725,for,0.947400056,0.008543841,for,0.919800859,0.016146807,for,0.937862672,0.010818208
9966,2289819,against,0.360059068,0.375081405,for,0.655020446,0.125516325,for,0.497430436,0.250122987
9967,2289916,for,0.981648789,0,for,0.974778924,0,for,0.973017465,0
9968,2290014,for,0.946962066,0.011427505,for,0.914552391,0.022457343,for,0.899239302,0.024870852
9969,2290015,for,0.604910746,0.131234691,for,0.574655965,0.167420343,for,0.64892187,0.149455711
9970,2290020,against,0,0.994093904,against,0,0.995143308,against,0,0.99545658
9971,2290021,for,0.917966053,0.017799502,for,0.942832693,0.009366495,for,0.949073013,0
9972,2290022,for,0.943989977,0.014509872,for,0.930515341,0.023298198,for,0.93931403,0.019097758
9973,2290024,for,0.888561592,0.028965231,for,0.853718419,0.038387928,for,0.897626363,0.023928519
9974,2290113,for,0.922356077,0,for,0.884443443,0,for,0.890853114,0
9975,2290212,for,0.747556902,0,for,0.612325788,0,for,0.746109307,0
9976,229032,against,0,0.979627121,against,0,0.978346385,against,0,0.975503594
9977,229034,for,0.764043003,0.061110314,for,0.571797751,0.132605255,for,0.710879833,0.072738461
9978,229035,for,0.96008195,0,for,0.96281071,0,for,0.965446068,0
9979,229036,for,0.894504271,0,for,0.818862833,0,for,0.840862095,0
9980,229037,for,0.973491371,0.005702264,for,0.960619241,0.013259958,for,0.940070622,0.025199568
9981,229038,blank,0,0,neut,0,0.052456904,neut,0,0.064928152
9982,229039,for,0.959892407,0.008817201,for,0.948012859,0.014191108,for,0.953605141,0.010204003
9983,2290310,for,0.935089469,0.033897873,for,0.906035099,0.060508728,for,0.901452444,0.060171634
9984,229043,for,0.793166496,0.072818279,for,0.697561819,0.131668776,for,0.709421933,0.132000268
9985,229051,for,0.821722254,0.120870419,for,0.914108254,0.052931007,for,0.841173649,0.102504604
9986,229060,for,0.957499009,0,for,0.945860993,0,for,0.971591374,0.003774438
9987,229070,for,0.777325861,0,for,0.628317699,0,for,0.795637868,0
9988,229080,for,0.738247164,0,blank,0.481489152,0,for,0.746915244,0
9989,229081,for,0.952761576,0,for,0.77171227,0,for,0.876899235,0
9990,229090,against,0,0.390397497,against,0,0.397925898,against,0,0.336718068
9991,229100,against,0,0.306209687,against,0,0.325909488,against,0.06452027,0.337579116
9992,229110,against,0.333254475,0.513788112,against,0.272371933,0.597870834,against,0.280288886,0.572853193
9993,229111,for,0.525908642,0.234656751,against,0.33662919,0.413917273,against,0.372449718,0.326474294
9994,229120,for,0.950339191,0.007213057,for,0.939321399,0.012306272,for,0.947751731,0.009545698
9995,229121,against,0,0.921107978,against,0,0.942174554,against,0,0.900638431
9996,229130,for,0.952614248,0.009842059,for,0.874178968,0.072649539,for,0.858114198,0.075341299
9997,229140,blank,0.456311647,0,blank,0.222041763,0,blank,0.378651153,0
9998,229141,for,0.937043943,0.01077194,for,0.869919665,0.02795727,for,0.88882333,0.022680867
9999,229142,against,0,0.904226691,against,0,0.888570823,against,0,0.864222243
10000,229171,for,0.878599584,0.039686542,for,0.86160101,0.046719257,for,0.879900157,0.039734382
10001,229172,for,0.863263912,0,for,0.826586485,0,for,0.821524337,0.019851618
10002,229173,for,0.918001547,0.01515586,for,0.895787023,0.02207054,for,0.926987845,0.022026168
10003,229174,for,0.916643821,0.042460952,for,0.892965656,0.056675065,for,0.884890718,0.066603728
10004,229175,for,0.936810531,0.009681695,for,0.909250394,0,for,0.93551138,0.010296743
10005,2296531,against,0.062170181,0.308412433,against,0.2103571,0.167685002,blank,0.099050634,0.252399728
10006,2296628,for,0.977071119,0,for,0.977339499,0.004208842,for,0.968212266,0.005693747
10007,2296729,for,0.298885979,0,basedon,0.147392318,0.083981611,basedon,0.31250529,0.083320431
10008,2296730,for,0.795139398,0,for,0.772138599,0,for,0.77840434,0
10009,2296825,for,0.924563818,0.012992212,for,0.923815519,0.016373428,for,0.915702727,0.016881725
10010,2296926,for,0.681863971,0.11213769,for,0.604896948,0.13158536,for,0.647297218,0.141662925
10011,2297027,for,0.961222425,0.006733052,for,0.957789585,0.008930338,for,0.961293918,0
10012,2297118,for,0.93462551,0.017513452,for,0.922016852,0.038890101,for,0.806883305,0.086055405
10013,2297221,against,0.404214665,0.215131745,against,0.415723547,0.207957,for,0.425211363,0.201195836
10014,2297323,for,0.770504534,0,for,0.82158529,0,for,0.830660176,0
10015,2297324,for,0.913612463,0.039667167,for,0.899542376,0.052558012,for,0.885717086,0.051187236
10016,2297419,for,0.870474946,0,for,0.849042974,0,for,0.886456925,0
10017,2297420,for,0.95625611,0.006064283,for,0.931908324,0.01524846,for,0.920692224,0.015566212
10018,2297422,for,0.813751362,0.072721042,for,0.842870422,0.071487345,for,0.809661649,0.09343034
10019,2297517,for,0.484342456,0,for,0.458322577,0,for,0.458791614,0
10020,2297616,for,0.82094644,0.067203172,for,0.779590908,0.097996593,for,0.761493292,0.101570897
10021,2297713,for,0.823007748,0.062312189,for,0.901105806,0.035644259,for,0.87902154,0.032852843
10022,2297714,for,0.882527705,0.039273474,for,0.885192161,0.036384817,for,0.879163232,0.039790474
10023,2297815,blank,0,0.106127337,blank,0.048068885,0.1083249,blank,0.052687164,0.088234402
10024,229792,for,0.943836574,0.019149089,for,0.949203886,0.017188963,for,0.945780598,0.017693302
10025,229795,for,0.963604592,0.014533893,for,0.969873104,0.014122476,for,0.952221956,0.019814817
10026,229796,for,0.891866278,0.043039117,for,0.846843809,0.080623806,for,0.792580906,0.103881709
10027,229798,blank,0.053447828,0.105466522,blank,0.045645498,0.132079616,blank,0.071728021,0.176872291
10028,229804,for,0.964150518,0.009963674,for,0.974690091,0.008208588,for,0.949852634,0.017223375
10029,229807,blank,0.165679127,0.116569825,blank,0.134590551,0.136710048,for,0.280687358,0.079383798
10030,229809,for,0.981002454,0,for,0.978686787,0,for,0.982362436,0
10031,2298010,for,0.816738162,0,for,0.795259129,0,for,0.87440512,0
10032,2298112,against,0,0.525665477,blank,0,0.238966502,blank,0.056593336,0.215998396
10033,229823,blank,0.106861919,0.296678945,blank,0.317818061,0.152432755,blank,0.134661213,0.245969594
10034,2298211,for,0.927550737,0.025820618,for,0.914627319,0.033115067,for,0.921020407,0.029011585
10035,229831,for,0.518629126,0.138493672,for,0.499728784,0.172012344,for,0.461624339,0.161784574
10036,2299010,for,0.762776345,0.085610569,for,0.468742259,0.25168106,for,0.564813633,0.192686841
10037,2299011,for,0.957790086,0,for,0.935900271,0.018083675,for,0.889868092,0.031370677
10038,2299012,for,0.902781151,0,for,0.829835482,0,for,0.858322486,0.029982295
10039,229914,for,0.898631088,0,for,0.831719138,0.04028805,for,0.861557394,0.051029611
10040,229915,for,0.964499187,0.010496569,for,0.904195044,0.048840992,for,0.923310783,0.034273051
10041,229917,for,0.90038456,0,for,0.70335345,0,for,0.765188351,0
10042,229918,for,0.849533126,0,for,0.690727979,0,for,0.823927037,0
10043,229919,for,0.712211028,0,for,0.610725679,0.098673262,for,0.5775498,0.093601659
10044,229926,for,0.807383247,0,for,0.605474517,0.075664669,for,0.787787385,0
10045,229933,against,0.379505679,0.404161029,against,0.354560733,0.442865141,against,0.290205941,0.448422663
10046,229941,for,0.826283224,0.097586416,for,0.808536654,0.114878751,for,0.707666129,0.181853667
10047,229942,for,0.66532458,0,for,0.55243364,0,for,0.621150911,0
10048,230001,blank,0.469222747,0,blank,0.411064714,0,for,0.5841069,0
10049,230002,for,0.603817821,0,for,0.4754114,0,for,0.637664467,0
10050,230003,for,0.466628931,0.167294353,against,0.31826403,0.278443933,for,0.363932677,0.277757667
10051,230004,against,0,0.916739665,against,0,0.911716811,again,0,0.864388324
10052,230005,for,0.332956277,0,blank,0.240666315,0.093400061,basedon,0.229795136,0.086920671
10053,230006,for,0.285787024,0.410933539,against,0,0.82608676,against,0,0.771267332
10054,230012,against,0,0.788226493,against,0,0.778822631,again,0,0.834652856
10055,230031,for,0.811711065,0.07467749,for,0.67816218,0.117690377,for,0.734969854,0.120608978
10056,229230,against,0,0.513919488,against,0,0.711835153,against,0.064626627,0.558384076
10057,229249,for,0.776299611,0.126334518,for,0.75702887,0.150662601,for,0.724068128,0.15163137
10058,229258,against,0,0.991513442,against,0,0.990148949,against,0,0.990242337
10059,229266,against,0.098138973,0.229969591,against,0.088615455,0.335962869,basedon,0.103838652,0.273611985
10060,229277,against,0.081842043,0.21902065,against,0.084716752,0.316940334,against,0.099760577,0.2929327
10061,229284,against,0,0.846851453,against,0,0.88247624,against,0,0.839390203
10062,229295,against,0,0.730042309,against,0,0.571301676,again,0.096567258,0.396070197
10063,229303,against,0.347661681,0.210698694,against,0.297936894,0.256218195,against,0.212430865,0.209241107
10064,229311,against,0,0.955113351,against,0.133387197,0.756262243,against,0.02964985,0.878624007
10065,229322,for,0.94301492,0.012182354,for,0.949454144,0.011825033,for,0.922337197,0.019455034
10066,229522,against,0.577587385,0.274552166,against,0.388325453,0.431364156,against,0.340925448,0.43139806
10067,229540,for,0.765394531,0.057949632,for,0.569943964,0.079962455,for,0.66341275,0.092536077
10068,2302911,for,0.556903034,0.190810427,against,0.362114705,0.407274716,against,0.46442318,0.188518554
10069,2303010,against,0.012177725,0.948311448,against,0,0.952601429,against,0.029234793,0.875739768
10070,230319,for,0.951392919,0.012291534,for,0.947515495,0.01280976,for,0.94179257,0.016752301
10071,230326,for,0.495057046,0.149126932,for,0.522984982,0.092846096,for,0.509690844,0.091105282
10072,230327,against,0,0.717903219,against,0,0.735088818,against,0,0.713635236
10073,230328,against,0,0.72951455,against,0.168990113,0.556028724,against,0.201505762,0.471443713
10074,230335,for,0.614813693,0.083705746,for,0.509520933,0.112967119,for,0.773435306,0.061498106
10075,230344,for,0.675510943,0.088308908,for,0.750631064,0.05574419,for,0.727137145,0.080984041
10076,230353,for,0.794200175,0.064571679,for,0.653261378,0.110994332,for,0.585919425,0.123550147
10077,230362,for,0.731347255,0.170846015,for,0.868352525,0.07140395,for,0.844340235,0.070045523
10078,230371,for,0.971488761,0,for,0.954700604,0.008048114,for,0.976016773,0
10079,2304011,for,0.60371384,0.076968737,for,0.599351749,0.085272469,for,0.511562727,0.104667872
10080,230418,against,0,0.784707002,against,0.122706048,0.53538987,against,0,0.807196058
10081,230419,against,0,0.820402928,against,0,0.954983041,against,0,0.869306862
10082,2304110,against,0.382188939,0.309929013,against,0,0.850627378,against,0,0.630038016
10083,230423,for,0.724804513,0.093132935,for,0.566905551,0.113277502,for,0.674984053,0.09430638
10084,230424,against,0.176454235,0.645354077,against,0.182288241,0.671996608,against,0.085710272,0.724254347
10085,230435,for,0.46713084,0.132668272,against,0.400681466,0.193239659,for,0.402629972,0.159261853
10086,230436,for,0.9319475,0.013829182,for,0.909149513,0.024002127,for,0.909399696,0.021440649
10087,230437,for,0.574362963,0.201198831,against,0.472261295,0.258173913,against,0.460822947,0.247617602
10088,230442,against,0.192561865,0.342724621,against,0.237828661,0.288043261,against,0.257015735,0.280980349
10089,230451,against,0.352516599,0.265585274,against,0.364996247,0.214702487,against,0.25493975,0.302004509
10090,230473,against,0,0.936511617,against,0.009225985,0.938944727,against,0,0.925810792
10091,230491,for,0.910792351,0.020477301,for,0.839204587,0.053117033,for,0.853317201,0.035220157
10092,230492,against,0,0.393648382,against,0.086757489,0.253010064,against,0.104640223,0.27455176
10093,230501,against,0.228763513,0.496074148,against,0.207099326,0.50830099,against,0.095970705,0.621724866
10094,230502,against,0,0.709729459,against,0,0.832107563,against,0,0.866803236
10095,230503,for,0.561996721,0.214193165,for,0.623232782,0.184042305,for,0.533262499,0.274829328
10096,230504,against,0,0.952592727,against,0,0.848226476,against,0,0.857035689
10097,230505,against,0.060301933,0.504941445,against,0,0.682664081,against,0,0.711171307
10098,230530,against,0,0.937242448,against,0,0.945407003,against,0,0.935138151
10099,230531,for,0.918740623,0.03713689,for,0.932498075,0.030399127,for,0.93963543,0.026895728
10100,230541,blank,0.234811388,0.127284452,blank,0.250614777,0.126505449,for,0.248828784,0.134472504
10101,230542,for,0.729276538,0.17295818,against,0.450881217,0.408666566,against,0.325944945,0.49690304
10102,230550,for,0.746746801,0,for,0.589946665,0,for,0.708787672,0
10103,230560,against,0,0.94706171,against,0,0.946513072,again,0,0.939498626
10104,230061,against,0,0.964439675,against,0,0.955726065,again,0,0.967881493
10105,230072,blank,0,0.119752824,basedon,0,0.091489062,blank,0.089879885,0.090584829
10106,230100,against,0.059613854,0.252952188,against,0,0.370130375,against,0.07278771,0.383965217
10107,230112,against,0,0.560985826,against,0,0.521241814,blank,0.044738971,0.340436816
10108,230121,for,0.735346898,0.163475752,for,0.581042454,0.274447784,for,0.503616869,0.289984431
10109,230152,against,0.563038513,0.270774782,against,0.462238088,0.380494539,against,0.436604172,0.360375278
10110,230161,for,0.970208192,0,for,0.968122222,0.004707642,for,0.970078649,0
10111,230180,against,0.121341649,0.553382881,for,0.630202219,0.107956327,for,0.36841476,0.24658069
10112,230190,blank,0.056879174,0.09377791,basedon,0,0.228582419,basedon,0.082986206,0.126538858
10113,230230,for,0.445334122,0.076083981,blank,0.207824603,0.090085298,for,0.314927526,0.092667997
10114,230240,for,0.538261302,0.104460761,for,0.585252002,0.076722778,for,0.446566232,0.080374688
10115,230253,for,0.74671004,0,for,0.727662124,0,for,0.771958448,0
10116,230262,blank,0.143254332,0.068870574,blank,0.073721968,0.095403314,blank,0.190923464,0.070127428
10117,230271,for,0.896375246,0.03698485,for,0.899327755,0.025104402,for,0.925935544,0.017538633
10118,2305713,for,0.878189966,0.061664052,for,0.821462607,0.101558015,for,0.802750472,0.120961152
10119,2305812,for,0.996087482,0,for,0.996066029,0,for,0.994958467,0
10120,2305911,for,0.961030185,0.013634674,for,0.982897117,0,for,0.972192422,0.004117455
10121,2306010,for,0.903447658,0.018970413,for,0.833248757,0.050567877,for,0.837579131,0.041236799
10122,230619,for,0.762977988,0.08957231,for,0.650586009,0.199105039,for,0.503317557,0.276762187
10123,230628,against,0.069627114,0.770666581,against,0.050799027,0.847317174,against,0.028868541,0.832242198
10124,230637,for,0.90332859,0.057851281,for,0.893611481,0.067165442,for,0.807254367,0.121081948
10125,230646,for,0.788931593,0,for,0.628545605,0.099769026,for,0.477681153,0.113667727
10126,230655,against,0.05073747,0.766230822,against,0.076524191,0.760401838,against,0.048269078,0.772241637
10127,230664,against,0,0.808297344,against,0,0.702147871,against,0,0.440735087
10128,230673,for,0.678537492,0.132094428,for,0.596161969,0.192208007,against,0.507994659,0.229067683
10129,230682,for,0.523467571,0.128490701,for,0.515456267,0.157786787,for,0.197206289,0.252199069
10130,230691,for,0.946890447,0.01841744,for,0.929826416,0.030975163,for,0.928131562,0.03103096
10131,230730,for,0.723688833,0,for,0.535440072,0,for,0.621760704,0
10132,230752,against,0.035971291,0.798482202,against,0.046616457,0.804081369,against,0.031992286,0.852668181
10133,230761,against,0,0.633110311,against,0.218367368,0.302137822,against,0.153287247,0.445177887
10134,230780,against,0.507489849,0.279247701,against,0.421599224,0.402742237,for,0.558286011,0.242081091
10135,230804,against,0,0.422925793,against,0,0.391435511,against,0.091139995,0.31581261
10136,230815,for,0.828743428,0,for,0.816045612,0,for,0.853542197,0
10137,230823,for,0.956230141,0.008091867,for,0.923668098,0.018773781,for,0.934072152,0.015951708
10138,230831,for,0.967533879,0.009382062,for,0.868724085,0.064381659,for,0.833508521,0.094135933
10139,230842,basedon,0.206970245,0.085126258,basedon,0.071145102,0.157842308,basedon,0.206802547,0.084150374
10141,230882,for,0.96629994,0.008441869,for,0.961885646,0.010674798,for,0.961854659,0.010525953
10142,230893,against,0.303325936,0.381013006,for,0.482605495,0.203583226,for,0.478387371,0.18300429
10143,231165,against,0,0.536436111,against,0,0.425407171,against,0,0.448345974
10144,231166,against,0,0.474162601,against,0,0.546831459,against,0.067748405,0.289723188
10145,231174,against,0,0.934917845,against,0,0.869497441,against,0,0.823727086
10146,231183,against,0.276977856,0.243398711,against,0.352021392,0.20119746,against,0.158148676,0.409263346
10147,231192,against,0.225448757,0.230758935,against,0.077557266,0.446651332,against,0.129810378,0.401421227
10148,231201,against,0.180201221,0.593256861,against,0.160831809,0.640319604,against,0.097211055,0.672047071
10149,231210,for,0.865029521,0.055545542,for,0.791442499,0.104245439,for,0.776178993,0.103151381
10150,231211,for,0.522255726,0.112026811,for,0.668941706,0.072562248,for,0.496184818,0.122470215
10151,231212,against,0.267561115,0.297448069,against,0.240835674,0.325134844,against,0.137904465,0.440984532
10152,231213,against,0.064342044,0.68980125,against,0.301598988,0.249312982,against,0.169525608,0.398611411
10153,231214,against,0,0.912771046,against,0.014769492,0.913065508,against,0.030899335,0.860830642
10154,231215,blank,0.169408135,0.10690245,blank,0,0.396206811,blank,0.075706467,0.134541232
10155,231216,against,0,0.959710762,against,0.091747731,0.485587835,against,0.116216585,0.475705631
10156,231230,for,0.952626176,0,for,0.949296668,0,for,0.969619695,0
10157,231240,for,0.956536889,0.016090799,for,0.976001177,0.005158319,for,0.982945921,0
10158,231253,against,0,0.977158047,against,0,0.975969069,against,0,0.971795909
10159,231261,against,0,0.998289721,against,0,0.998303236,against,0,0.997767593
10160,231262,against,0.218547367,0.307024509,against,0.197103381,0.271789432,for,0.287214577,0.256016403
10161,231290,against,0,0.956163555,against,0,0.957412638,again,0,0.961679723
10162,231310,for,0.701112587,0.167408973,against,0.358366549,0.456149019,against,0.35722208,0.497794487
10163,231320,for,0.767624155,0.143757328,for,0.674844477,0.212221906,for,0.685485937,0.175543651
10164,231340,against,0,0.256682683,against,0,0.641291156,against,0,0.458442584
10165,231420,for,0.617012538,0.102416486,for,0.415353812,0.197793826,for,0.47563795,0.195246831
10166,231450,for,0.711127803,0,for,0.663785353,0,for,0.674373701,0
10167,231520,for,0.802115932,0.059803307,for,0.688943863,0.07989189,for,0.7269127,0.070536427
10168,231521,against,0.16589069,0.456742562,against,0.116679884,0.555471346,against,0.152594894,0.534370501
10169,231061,against,0.247058578,0.422791153,against,0.119988337,0.671343211,against,0.069048144,0.611411244
10170,231062,for,0.924521245,0.031066537,for,0.934933696,0.024417924,for,0.915915221,0.028129661
10171,231063,for,0.853843115,0,for,0.784641743,0,for,0.854715638,0
10172,231074,against,0.078357622,0.608871859,against,0.071733378,0.620712489,against,0.121684626,0.6535444
10173,231075,against,0.016594205,0.928061556,against,0.02572041,0.914357826,against,0.02700362,0.891475897
10174,231083,for,0.395529449,0.141013056,for,0.466924906,0.114295349,for,0.399955321,0.17053495
10175,231101,against,0.419478022,0.287691548,against,0.35657803,0.343705133,for,0.224441051,0.406358957
10176,231102,against,0.296845809,0.220452607,against,0.287230916,0.228344426,against,0.232020564,0.220725819
10177,231116,against,0.313436124,0.485304184,for,0.799606644,0.127096936,for,0.632693313,0.193413466
10178,231117,against,0.221147094,0.582519442,against,0.416256543,0.449961863,against,0.25517232,0.543852378
10179,231124,for,0.921360336,0.019647913,for,0.91055245,0.02074898,for,0.913309,0.020214412
10180,231125,for,0.653874367,0.152062416,against,0.035644129,0.822558917,against,0.186479248,0.560509816
10181,231133,for,0.939467466,0.016308207,for,0.936968319,0.025310244,for,0.936699115,0.024290394
10182,231141,against,0,0.996377839,for,0.663596414,0.266776532,against,0.040507685,0.899090767
10183,231142,against,0.079664648,0.438736841,against,0,0.698254392,against,0.055415034,0.753240339
10184,231570,for,0.879008263,0.040954355,for,0.591194421,0.167343482,for,0.602723002,0.183524117
10185,2316113,for,0.92391523,0.029793959,for,0.906933472,0.047397282,for,0.889487326,0.048823476
10186,231627,against,0.543133724,0.320557743,against,0.387467075,0.460428704,for,0.598943006,0.232700348
10187,231628,against,0,0.98345226,against,0,0.984339051,against,0,0.985903718
10188,231629,against,0,0.982141476,again,0,0.980153099,again,0,0.984785683
10189,2316210,against,0,0.946602218,against,0,0.85566996,again,0,0.963332191
10190,2316311,for,0.934720248,0.00861713,for,0.919109777,0.014792738,for,0.909921542,0.014931015
10191,2316312,for,0.835461535,0,for,0.803722948,0,for,0.868107252,0
10192,231642,for,0.639227357,0.180487439,for,0.481422208,0.319082651,against,0.507666115,0.261955857
10193,231643,for,0.295258023,0.182522908,for,0.458821282,0.108568169,for,0.618164033,0.054557748
10194,231644,for,0.892456561,0.04363957,for,0.906938955,0.034654338,for,0.903442666,0.030885978
10195,231645,against,0.438740969,0.38556698,against,0.331828412,0.481016569,against,0.341355033,0.450337559
10196,231646,for,0.846750751,0,for,0.734976962,0,for,0.791161511,0
10197,231651,for,0.785130247,0,for,0.707411893,0,for,0.725458659,0
10198,231660,for,0.662117269,0.103302322,for,0.486535922,0.199874178,for,0.651168376,0.107635856
10199,231661,against,0.112621218,0.234722778,against,0.107217498,0.317202844,basedon,0.167571962,0.241817527
10200,231670,blank,0.149242967,0.051203433,blank,0.070502877,0.043435566,blank,0.265009962,0
10201,231671,against,0.053927276,0.699646957,against,0.143376339,0.610870913,against,0.080955729,0.669535927
10202,2321211,for,0.469627447,0.082559884,blank,0.434350505,0.123821847,for,0.399027355,0.103305496
10203,2321212,against,0,0.97008986,against,0,0.976140849,against,0,0.959106237
10204,2321213,for,0.873362562,0.086164676,againstif,0.578344483,0.346518636,for,0.592109546,0.327940356
10205,232136,for,0.966256512,0.008971029,for,0.963622751,0.0153505,for,0.949387491,0.018977892
10206,232137,for,0.619289929,0.273804516,for,0.566965915,0.339255424,for,0.59634704,0.31582582
