,id,Llama3-instruct_A_vote,Llama3-instruct_A_for_prob,Llama3-instruct_A_against_prob,Llama3-instruct_H_vote,Llama3-instruct_H_for_prob,Llama3-instruct_H_against_prob,Llama3-instruct_Sp_vote,Llama3-instruct_Sp_for_prob,Llama3-instruct_Sp_against_prob,Llama3-instruct_FrP_vote,Llama3-instruct_FrP_for_prob,Llama3-instruct_FrP_against_prob,Llama3-instruct_KrF_vote,Llama3-instruct_KrF_for_prob,Llama3-instruct_KrF_against_prob,Llama3-instruct_MDG_vote,Llama3-instruct_MDG_for_prob,Llama3-instruct_MDG_against_prob,Llama3-instruct_SV_vote,Llama3-instruct_SV_for_prob,Llama3-instruct_SV_against_prob,Llama3-instruct_V_vote,Llama3-instruct_V_for_prob,Llama3-instruct_V_against_prob,Llama3-instruct_R_vote,Llama3-instruct_R_for_prob,Llama3-instruct_R_against_prob
8011,206900,mot,0.017396995797753334,0.9174619242548943,mot,0.019951466470956802,0.9135130438953638,mot,0.018884051591157913,0.9163015820086002,mot,0.004743471276015043,0.9417408760637045,mot,0.021144503727555275,0.8930950984358788,mot,0.009372002445161343,0.8814990753307939,mot,0.024993332102894783,0.8758945539593697,mot,0.17285049334168434,0.7257229126989841,mot,0.13245779648423195,0.7504502879455686
8012,206940,for,0.9075661487877369,0.07849269872531295,for,0.9033584706485271,0.08506457880139351,for,0.9052691757678986,0.08100900240242481,for,0.8576612146571279,0.12562562711536884,for,0.9097101762890816,0.07161020673811436,for,0.9285313952714205,0.053579035215079784,for,0.9118982600048184,0.07077864510938525,for,0.922686854377389,0.06488746730610728,for,0.9094844087958336,0.07817230885848403
8013,208080,mot,0.11438513919711113,0.847055371850729,mot,0.055473752319812775,0.9138061664998531,mot,0.2456400841474533,0.7217805134132504,mot,0.08581999316811562,0.8747035209089518,mot,0.09126352518796921,0.8624162953346968,mot,0.31593523919582367,0.6251422502100468,mot,0.3680869145318866,0.5741867646574974,mot,0.18533214181661606,0.7289133965969086,mot,0.49906374933198094,0.4693272113800049
8014,207070,mot,0.4564136117696762,0.5207408107817173,mot,0.4097900986671448,0.5660550622269511,mot,0.5015512108802795,0.4778414093889296,mot,0.3740811347961426,0.605284214951098,mot,0.5374318659305573,0.44292113883420825,mot,0.5902976102661341,0.3915557190775871,for,0.6300536002963781,0.3488578200340271,for,0.6695118583738804,0.3148331120610237,for,0.619424145668745,0.36559206061065197
8015,207090,for,0.7921265475451946,0.19229521322995424,for,0.7800304666161537,0.20570394536480308,for,0.8251999989151955,0.16150980722159147,for,0.7141651883721352,0.26671627815812826,for,0.7691970784217119,0.2103822585195303,for,0.86432248307392,0.1208787215873599,for,0.8391955010592937,0.14434925373643637,for,0.8306500315666199,0.15704666171222925,for,0.8048425894230604,0.1833650884218514
8016,207101,for,0.8272835612297058,0.15344559866935015,for,0.8121034540235996,0.16926287673413754,for,0.8526491746306419,0.12907380424439907,for,0.7629238720983267,0.21679128240793943,for,0.8077701833099127,0.16813320759683847,for,0.8497593933716416,0.12841757480055094,for,0.8612742964178324,0.11667049583047628,for,0.8777384497225285,0.10630901530385017,for,0.8350697997957468,0.14714884012937546
8017,207103,for,0.711403246037662,0.2678791955113411,for,0.6559322848916054,0.32056188210844994,for,0.722217159345746,0.2573642376810312,for,0.6260075755417347,0.347445473074913,for,0.7400580178946257,0.23690081387758255,for,0.8442131653428078,0.13569157849997282,for,0.8026029001921415,0.1770939053967595,for,0.7741133440285921,0.20988346356898546,for,0.7778501203283668,0.20702067203819752
8018,207104,for,0.6819968689233065,0.2905821092426777,mot,0.6213564798235893,0.348530950024724,for,0.7263867650181055,0.25241265166550875,for,0.6563122998923063,0.3146612364798784,for,0.6925554312765598,0.27814987301826477,for,0.7119607962667942,0.2635066192597151,for,0.7687489986419678,0.2045343667268753,for,0.746404193341732,0.23123374488204718,for,0.7080894950777292,0.27138762827962637
8019,207122,mot,0.47613900527358055,0.469427989795804,mot,0.4665628597140312,0.4839368090033531,for,0.6311769373714924,0.332237021997571,mot,0.3057588618248701,0.619713181629777,mot,0.531054126098752,0.41079169884324074,mot,0.49036488123238087,0.4424841683357954,mot,0.5069067999720573,0.4103748071938753,mot,0.5721831992268562,0.37666012439876795,mot,0.4915209077298641,0.4558044532313943
8020,207271,mot,0.0,0.9313452839851379,mot,0.0,0.9511554650962353,mot,0.0,0.9449597289785743,mot,0.0,0.9352499162778258,mot,0.0,0.9124342622235417,mot,0.0,0.89781838003546,mot,0.0,0.9159463532269001,mot,0.010219809599220753,0.8852479755878448,mot,0.009825184009969234,0.8769050091505051
8021,207272,for,0.7645807256922126,0.21749802120029926,for,0.6758155524730682,0.3013331573456526,for,0.7834902461618185,0.2010353971272707,mot,0.5432917950674891,0.42565740644931793,for,0.7574619157239795,0.22225221432745457,for,0.8810297157615423,0.10310866311192513,for,0.8447120357304811,0.13970623910427094,for,0.8050945270806551,0.18023823760449886,for,0.7829589266330004,0.20274619664996862
8022,207273,for,0.7271608086302876,0.2546967435628176,for,0.6861504931002855,0.2923688292503357,for,0.7894183751195669,0.19530983082950115,for,0.6714374320581555,0.30808988958597183,for,0.7318868315778673,0.2485397532582283,for,0.8949431539513171,0.08886834140866995,for,0.8553762640804052,0.12617243453860283,for,0.7882723584771156,0.19520536437630653,for,0.7458013743162155,0.23796510510146618
8023,207291,for,0.8132799603044987,0.17043023835867643,mot,0.5861000027507544,0.3845210839062929,for,0.8140002423897386,0.1707679145038128,for,0.646954134106636,0.32908642292022705,for,0.7854279377497733,0.19415357895195484,for,0.8493412912357599,0.13238134235143661,for,0.8003641590476036,0.17912541143596172,for,0.7821670453995466,0.20204259175807238,for,0.7146493513137102,0.2675442714244127
8024,207292,for,0.8576649520546198,0.13027076981961727,for,0.9059417247772217,0.08423361741006374,for,0.8755679270252585,0.1129803853109479,for,0.8045938862487674,0.1807186482474208,for,0.8560233516618609,0.12906985823065042,for,0.8758348552510142,0.10709763877093792,for,0.8669974971562624,0.11621296033263206,for,0.9484265726059675,0.04287612740881741,for,0.9338409900665283,0.05734984949231148
8025,207360,for,0.9137211758643389,0.07389216404408216,for,0.858770364895463,0.12828989699482918,for,0.9073465345427394,0.08156567020341754,for,0.7568785231560469,0.22626635432243347,for,0.8942015431821346,0.09216134622693062,for,0.9347071670927107,0.05165122728794813,for,0.9233884029090405,0.06320505775511265,for,0.9379050936549902,0.05433538556098938,for,0.8826864482834935,0.10632474906742573
8026,207376,for,0.7614691471680999,0.22281387075781822,mot,0.39931580796837807,0.5649657528847456,for,0.6691176285967231,0.31099267303943634,mot,0.4878711523488164,0.48090584576129913,for,0.6579563370905817,0.31938931718468666,for,0.6625986211001873,0.3127107620239258,for,0.6844890844076872,0.2905806303024292,for,0.6294732838869095,0.34731946885585785,mot,0.5794803518801928,0.3977214228361845
8027,207377,mot,0.017397621646523476,0.9292319063097239,mot,0.006249111611396074,0.9628747794777155,mot,0.02215905301272869,0.944301676005125,mot,0.012943672947585583,0.9447237178683281,mot,0.015787547454237938,0.9233575835824013,mot,0.049354229122400284,0.8735577426850796,mot,0.12891390919685364,0.8163066692650318,mot,0.032364968210458755,0.8885961640626192,mot,0.07492529042065144,0.8446497600525618
8028,207383,for,0.8987460094504058,0.0911079179495573,for,0.6605743207037449,0.31609381176531315,for,0.8505289498716593,0.13646779395639896,for,0.7102719284594059,0.2712398637086153,for,0.88298852276057,0.10499019455164671,for,0.9021068289875984,0.08268169313669205,for,0.8866762518882751,0.09760924056172371,for,0.8577212225645781,0.13109986763447523,for,0.7482800651341677,0.2362676104530692
8029,207384,for,0.7886081635951996,0.18875416740775108,for,0.6794457770884037,0.29001269582659006,for,0.7737897466868162,0.20257494878023863,for,0.6643858831375837,0.30679219774901867,for,0.7543207528069615,0.2171297762542963,for,0.8425906579941511,0.13414345495402813,for,0.8438934832811356,0.1339284684509039,for,0.7910510301589966,0.18623208720237017,for,0.7917439918965101,0.18703700881451368
8030,207385,for,0.876471497118473,0.10817622113972902,for,0.8362101335078478,0.15042922785505652,for,0.905737622641027,0.08103536022827029,for,0.7811181666329503,0.19954193755984306,for,0.8382582515478134,0.1385936476290226,for,0.8781700953841209,0.1006682813167572,for,0.864660563878715,0.11457451432943344,for,0.8875553738325834,0.10032695205882192,for,0.8697851309552789,0.11809820542111993
8031,207392,for,0.8745439760386944,0.11086271796375513,for,0.8586985748261213,0.12833572085946798,for,0.8904485451057553,0.09569499641656876,for,0.8293206319212914,0.15525599289685488,for,0.8851178898476064,0.09663894027471542,for,0.9050760557875037,0.07637237012386322,for,0.8896058918908238,0.09384418465197086,for,0.9086032006889582,0.07961723464541137,for,0.8512915009632707,0.1351823192089796
8032,207401,for,0.8995295763015747,0.08319612685590982,for,0.8017855770885944,0.18011959083378315,for,0.8983715130016208,0.08648743387311697,for,0.8100720504298806,0.17050128616392612,for,0.8615649091079831,0.11333577334880829,for,0.9265685766004026,0.05512293986976147,for,0.9172776080667973,0.06435318198055029,for,0.9415315296500921,0.0474391570314765,for,0.8595837242901325,0.12518433760851622
8033,207668,mot,0.03509120363742113,0.9115194268524647,mot,0.03374723810702562,0.9232102502137423,mot,0.06777972914278507,0.8828841298818588,mot,0.01935509964823723,0.9114595465362072,mot,0.07889643684029579,0.8432350493967533,mot,0.19052181392908096,0.7286554370075464,mot,0.13289891555905342,0.7659517787396908,mot,0.16150843352079391,0.7478997856378555,mot,0.11731107532978058,0.7731161564588547
8034,207669,for,0.9418275011703372,0.04486082284711301,for,0.8959420919418335,0.09280235995538533,for,0.9285528101027012,0.059038667706772685,for,0.8336305692791939,0.14835747051984072,for,0.9332002121955156,0.044210828840732574,for,0.971253780182451,0.010066422633826733,for,0.9542648680508137,0.024354850873351097,for,0.940855810418725,0.04734076210297644,for,0.9490050626918674,0.04039122047834098
8035,207677,mot,0.2420760951936245,0.6878254376351833,mot,0.09223148040473461,0.8546747863292694,mot,0.3365904465317726,0.6025106571614742,mot,0.10935517773032188,0.8243700508028269,mot,0.28320328146219254,0.6292956583201885,mot,0.5526721980422735,0.402857705950737,mot,0.4348582737147808,0.48903110809624195,mot,0.38426336646080017,0.5515241101384163,mot,0.35024358332157135,0.58655571565032
8036,207682,mot,0.4187351008877158,0.5423484463244677,mot,0.32396615855395794,0.6254487447440624,mot,0.5168743934482336,0.4502613842487335,mot,0.24508098512887955,0.7078902972862124,mot,0.42924662958830595,0.5276081282645464,for,0.6401035925373435,0.32896984182298183,mot,0.4974843170493841,0.4599197059869766,mot,0.5431683622300625,0.41926558036357164,mot,0.4839403573423624,0.4787612399086356
8037,207683,for,0.7554283868521452,0.22554551996290684,for,0.6781254708766937,0.3002879349514842,for,0.7971743065863848,0.18569400999695063,for,0.6421753764152527,0.33322656713426113,for,0.7555403420701623,0.22170800250023603,for,0.9292039796710014,0.045792143791913986,for,0.8691785372793674,0.11071196245029569,for,0.7867877408862114,0.19794639572501183,for,0.8028175169602036,0.18310446105897427
8038,207684,mot,0.5678737405687571,0.40634983219206333,mot,0.25377462804317474,0.7008078768849373,mot,0.5478910431265831,0.4240502920001745,mot,0.261130228638649,0.6981438733637333,mot,0.566165953874588,0.40405134856700897,for,0.8716979715973139,0.11024589464068413,for,0.6994197312742472,0.277766278013587,for,0.6774395257234573,0.30192158557474613,for,0.651288503780961,0.3304738849401474
8039,207685,for,0.7531592547893524,0.21375972218811512,for,0.6703670993447304,0.2911556474864483,for,0.7467664517462254,0.2217876659706235,for,0.6720062531530857,0.2903141640126705,for,0.7549159731715918,0.20469906739890575,for,0.8149097329005599,0.13504648581147194,for,0.7990348786115646,0.1548012774437666,for,0.7453766390681267,0.2213334646075964,for,0.7386556640267372,0.2281076367944479
8040,207686,mot,0.15110750868916512,0.77634097635746,mot,0.006040775682777166,0.9477160312235355,mot,0.08963223919272423,0.8466330543160439,mot,0.005029614549130201,0.9416725486516953,mot,0.03045797161757946,0.8674708902835846,mot,0.3623863235116005,0.5367466583848,mot,0.30686696618795395,0.5958069078624249,mot,0.13213681057095528,0.7623999379575253,mot,0.5634120292961597,0.38485101982951164
8041,207701,for,0.7233653608709574,0.25249013863503933,for,0.6529276520013809,0.31803014129400253,for,0.7230712184682488,0.25369731802493334,mot,0.613739550113678,0.3564982954412699,for,0.7319997996091843,0.24088277481496334,for,0.7895972244441509,0.18278640788048506,for,0.7713505905121565,0.20085865166038275,for,0.7473485395312309,0.22999170888215303,for,0.724333394318819,0.2535995952785015
8042,2077111,for,0.8999194735661149,0.09065294917672873,for,0.7471440024673939,0.23902579676359892,for,0.9258447401225567,0.06619050912559032,mot,0.5674802530556917,0.4092834871262312,for,0.8401541467756033,0.14674003701657057,for,0.9549957865383476,0.034654680639505386,for,0.900415082462132,0.08712717238813639,for,0.8998228535056114,0.09223014628514647,for,0.8793049035593867,0.11223092349246144
8043,2077210,for,0.6732217948883772,0.2989489007741213,mot,0.5340075641870499,0.4350958839058876,for,0.7066198708489537,0.2701563276350498,mot,0.25838441401720047,0.6836110837757587,for,0.6204488091170788,0.3415760528296232,for,0.7879663277417421,0.18723196256905794,for,0.693184407427907,0.2727996800094843,for,0.7151688411831856,0.26276970375329256,for,0.6409399919211864,0.3385994266718626
8044,207739,mot,0.019807809963822365,0.913663187995553,mot,0.0389458779245615,0.9160559605807066,mot,0.06846028938889503,0.8813214730471373,mot,0.014627069234848022,0.9291472006589174,mot,0.04691806621849537,0.8890598304569721,mot,0.0849270299077034,0.8306110203266144,mot,0.0545185636729002,0.8836678378283978,mot,0.11315782740712166,0.7785386182367802,mot,0.06843404658138752,0.8254843950271606
8045,207747,mot,0.5637714751064777,0.39490705356001854,mot,0.43822408467531204,0.5158771015703678,mot,0.549479354172945,0.4095096420496702,mot,0.43271214328706264,0.5124469734728336,for,0.618450915440917,0.34197427332401276,for,0.7348923413082957,0.23358645476400852,for,0.70588737167418,0.2602152731269598,for,0.6436779648065567,0.324740894138813,for,0.6615580804646015,0.312266550026834
8046,207748,mot,0.5987981855869293,0.36243952065706253,mot,0.45705531537532806,0.5077475681900978,mot,0.6101071462035179,0.3549623778089881,mot,0.48087792843580246,0.47065634839236736,mot,0.5468714293092489,0.4065707977861166,for,0.6682700421661139,0.3026165049523115,for,0.6543793007731438,0.3079880643635988,mot,0.6184553056955338,0.3444108199328184,mot,0.5797559022903442,0.3895311336964369
8047,207756,for,0.6959119141101837,0.2726698573678732,mot,0.5025728344917297,0.4561540335416794,for,0.6751977242529392,0.2937968699261546,mot,0.47210822999477386,0.472311994060874,for,0.6416772492229939,0.31519935838878155,for,0.8545113317668438,0.11514119850471616,for,0.7475788481533527,0.21301225386559963,for,0.7165218964219093,0.25195811595767736,for,0.7882577031850815,0.1909745754674077
8048,207763,for,0.8543571522459388,0.12827870342880487,for,0.7919166814535856,0.190039093606174,for,0.8934772964566946,0.09207626339048147,for,0.7624646760523319,0.21632268093526363,for,0.8270184211432934,0.1508170235902071,for,0.8940942916087806,0.08506790921092033,for,0.862982589751482,0.11612845119088888,for,0.8515085633844137,0.13444709032773972,for,0.8313202289864421,0.15349345933645964
8049,207764,for,0.7836108170449734,0.1983375046402216,for,0.6637915596365929,0.30869412049651146,for,0.7894375454634428,0.19471454434096813,for,0.6342836506664753,0.3355417139828205,for,0.8153226627036929,0.16746719367802143,for,0.9181393510662019,0.07075242511928082,for,0.8470119833946228,0.13585509918630123,for,0.762213971465826,0.21957340650260448,for,0.7514841482043266,0.23342510871589184
8050,207765,for,0.6843608468770981,0.29611101746559143,for,0.7000494785606861,0.28294262383133173,for,0.7334387870505452,0.25078311190009117,for,0.6247426932677627,0.35315679013729095,for,0.7261073067784309,0.25333803333342075,for,0.8054851167835295,0.17460915260016918,for,0.7749064806848764,0.20522179640829563,for,0.8126379307359457,0.1740241926163435,for,0.7611055662855506,0.2246723184362054
8051,207771,for,0.6877079694531858,0.29242739267647266,for,0.6599261658266187,0.31943169608712196,for,0.7209493108093739,0.2616944797337055,mot,0.5207862816751003,0.446610726416111,for,0.6250548209063709,0.3455983977764845,for,0.6968948543071747,0.27515031583607197,for,0.6949077509343624,0.27910443395376205,for,0.7448112089186907,0.23726147413253784,for,0.7038241680711508,0.2787031540647149
8052,207772,mot,0.4469670485705137,0.5038580615073442,mot,0.4202423505485058,0.535341439768672,mot,0.47902332060039043,0.48006924614310265,mot,0.27172526717185974,0.6650952398777008,mot,0.3815871477127075,0.5566629748791456,mot,0.570688471198082,0.39291055873036385,mot,0.5265553705394268,0.4174915459007025,mot,0.5800128877162933,0.3755558058619499,mot,0.5551271438598633,0.40769763104617596
8053,207780,for,0.8890287703834474,0.10026936559006572,for,0.789407029747963,0.1984016988426447,for,0.8897980123292655,0.1012316676788032,for,0.8053636425174773,0.18179208878427744,for,0.8552120691165328,0.12958690244704485,for,0.9278720375150442,0.06149862101301551,for,0.9060632633045316,0.08285678923130035,for,0.874663382768631,0.11591226048767567,for,0.8211123268119991,0.16819076146930456
8054,207781,for,0.6908814506605268,0.28347341902554035,mot,0.5938036907464266,0.3736376138404012,for,0.745887354016304,0.2344435676932335,for,0.6606985302641988,0.3132367543876171,for,0.7246966697275639,0.24918958730995655,for,0.8717417907901108,0.10626686736941338,for,0.7486583366990089,0.22508318349719048,for,0.7473830096423626,0.2324960008263588,for,0.7236583707854152,0.25601009093225
8055,207793,for,0.8537975996732712,0.12763802893459797,for,0.7876553237438202,0.19380414858460426,for,0.8770095128566027,0.1082084784284234,for,0.7123948037624359,0.26007179729640484,for,0.7655565775930882,0.20618940144777298,for,0.9201060710474849,0.05934866797178984,for,0.8712557218968868,0.10613005049526691,for,0.8303000219166279,0.15289585571736097,for,0.8164498098194599,0.16705228574573994
8056,207804,mot,0.19233936071395874,0.755173028446734,mot,0.11028050724416971,0.843013247475028,mot,0.24169279914349318,0.7091185674071312,mot,0.08499926701188087,0.8712917882949114,mot,0.17245426774024963,0.7675736090168357,mot,0.4399951100349426,0.5176641326397657,mot,0.4356581084430218,0.5112652331590652,mot,0.34589964151382446,0.60613146238029,mot,0.3740453850477934,0.5827532550320029
8057,207811,for,0.7360052019357681,0.2428347710520029,for,0.6296363323926926,0.3481927327811718,for,0.7208828460425138,0.2602043729275465,mot,0.5720628388226032,0.4032461568713188,for,0.642835283651948,0.3281918913125992,for,0.8434604108333588,0.12591050285845995,for,0.7759270304813981,0.20274901762604713,for,0.7686164975166321,0.2147554261609912,for,0.7386373849585652,0.24416318256407976
8058,207812,for,0.6889670304954052,0.28972435276955366,for,0.6835134662687778,0.2950962083414197,for,0.7106222733855247,0.2700591906905174,for,0.6233962271362543,0.35277891531586647,for,0.7193881310522556,0.257463900372386,for,0.8319033207371831,0.14734766446053982,for,0.813025739043951,0.16602068208158016,for,0.7852881699800491,0.19790462497621775,for,0.7768634958192706,0.20788273867219687
8059,207860,mot,0.01899087429046631,0.912409096956253,mot,0.03270891681313515,0.8930923268198967,mot,0.04974798485636711,0.8965727016329765,mot,0.009172188118100166,0.9255553018301725,mot,0.05477245897054672,0.8743677530437708,mot,0.031008255667984486,0.8658717088401318,mot,0.06951556354761124,0.850085973739624,mot,0.13394130021333694,0.7486332971602678,mot,0.126056008040905,0.7719366122037172
8060,207880,for,0.6879040878266096,0.28952315635979176,mot,0.5698598362505436,0.39898221381008625,for,0.7013311330229044,0.27803210262209177,mot,0.4935609381645918,0.46539578400552273,for,0.634679913520813,0.3350022602826357,for,0.7418363345786929,0.23613012209534645,for,0.7178687229752541,0.25450333021581173,for,0.7067353501915932,0.2704958785325289,for,0.737469807267189,0.2451638337224722
8061,207900,mot,0.45027088932693005,0.5057174656540155,mot,0.47609788179397583,0.4872504808008671,mot,0.5532039999961853,0.4139914531260729,mot,0.38908950984477997,0.5590657219290733,mot,0.5420970730483532,0.41882767342031,mot,0.5719175469130278,0.3985575046390295,mot,0.49403366819024086,0.4588846303522587,mot,0.5858165733516216,0.37857814971357584,mot,0.4528948310762644,0.5050662560388446
8062,207913,mot,0.43967705592513084,0.5203583110123873,mot,0.3758990839123726,0.5875005032867193,mot,0.5296552293002605,0.44166629761457443,mot,0.3655764330178499,0.5910902675241232,mot,0.45318065490573645,0.5044082663953304,mot,0.3106413334608078,0.6461237128823996,mot,0.5462596621364355,0.41428089886903763,mot,0.6029624119400978,0.3682066956534982,mot,0.5252716839313507,0.445981384254992
8063,207914,for,0.6525826565921307,0.3120124451816082,mot,0.40246181190013885,0.5510099418461323,for,0.6416326835751534,0.3275147955864668,mot,0.42323087900877,0.5132761467248201,mot,0.4563324246555567,0.4799329861998558,mot,0.4505827948451042,0.4937792271375656,for,0.7086308114230633,0.25172982551157475,for,0.6465827226638794,0.3179065529257059,for,0.6570767890661955,0.31542083714157343
8064,207931,for,0.7317396253347397,0.24740332551300526,mot,0.6021654866635799,0.3672998733818531,for,0.7456481205299497,0.23544803261756897,mot,0.5652255192399025,0.40189344622194767,for,0.6814998751506209,0.28903146274387836,for,0.7955574411898851,0.1795938778668642,for,0.8068559877574444,0.16758009605109692,for,0.7530812099575996,0.2272028112784028,for,0.7539875032380223,0.2285444401204586
8065,207932,for,0.8401356469839811,0.13466838374733925,for,0.7981368266046047,0.1746466113254428,for,0.8667891509830952,0.11013410706073046,for,0.749931463971734,0.21917262114584446,for,0.8599471366032958,0.10837519820779562,for,0.8713268358260393,0.08571921288967133,for,0.8861150722950697,0.07319941371679306,for,0.8621636480093002,0.11469970270991325,for,0.8537125922739506,0.12318863766267896
8066,207992,mot,0.4440796598792076,0.4995925035327673,mot,0.42167653888463974,0.5245172940194607,mot,0.5446697436273098,0.4137689135968685,mot,0.31941911578178406,0.6030250694602728,mot,0.48468599654734135,0.4571243617683649,mot,0.41831682715564966,0.5228675678372383,mot,0.5057325884699821,0.42971069924533367,mot,0.5678438022732735,0.384484326466918,mot,0.4887592252343893,0.4653093256056309
8067,208011,mot,0.5485623171553016,0.41843860037624836,mot,0.458838926628232,0.4999316483736038,mot,0.5876590525731444,0.381591210141778,mot,0.4044339768588543,0.5477715525776148,mot,0.5841167718172073,0.37922883220016956,for,0.6825827672146261,0.2845046389847994,for,0.6442819433286786,0.319365119561553,for,0.6205868050456047,0.34564462024718523,for,0.5957762533798814,0.37254290003329515
8068,208023,mot,0.0037412340752780437,0.9638216607272625,mot,0.0015904005849733949,0.9789086766541004,mot,0.015567032620310783,0.9583520777523518,mot,0.003468381939455867,0.9616520069539547,mot,0.005533355753868818,0.9447044432163239,mot,0.0,0.9470258364453912,mot,0.03740566968917847,0.9075558334589005,mot,0.0155421057716012,0.9235534593462944,mot,0.005212531425058842,0.9438028186559677
8069,208041,mot,0.125310767441988,0.8324153982102871,mot,0.0522184744477272,0.9203806519508362,mot,0.0801963061094284,0.8869229033589363,mot,0.059507301077246666,0.9141333345323801,mot,0.09292694553732872,0.8651850298047066,mot,0.0589807964861393,0.873843364417553,mot,0.2377937063574791,0.7118710614740849,mot,0.21776067093014717,0.7204801887273788,mot,0.0735316313803196,0.8810898587107658
8070,208042,mot,0.5899021066725254,0.3804674167186022,mot,0.5769972093403339,0.39449857734143734,for,0.642069423571229,0.33444525487720966,mot,0.55727494135499,0.4105433542281389,mot,0.5796848069876432,0.38726814836263657,mot,0.6025939164683223,0.369223615154624,for,0.6565461661666632,0.3103329464793205,for,0.7043558843433857,0.27508481312543154,for,0.6705943122506142,0.3102624863386154
8071,208061,mot,0.3237367942929268,0.600501075387001,mot,0.32631079852581024,0.6205617189407349,mot,0.3871700093150139,0.5512079671025276,mot,0.17341121658682823,0.7533716261386871,mot,0.3837307170033455,0.5422760024666786,mot,0.53463926166296,0.39216853119432926,mot,0.4934244453907013,0.4273924231529236,mot,0.5095153674483299,0.4323386922478676,mot,0.44057247042655945,0.5017227455973625
8072,207436,for,0.9126914702355862,0.07265009731054306,for,0.8845754824578762,0.1013790019787848,for,0.9247353989630938,0.062133874744176865,for,0.8373383358120918,0.14540770556777716,for,0.9271975979208946,0.056339594069868326,for,0.9418039312586188,0.04048831621184945,for,0.9422558750957251,0.04198446311056614,for,0.9414689727127552,0.04641795950010419,for,0.9240762926638126,0.06338575575500727
8073,207437,for,0.8313487693667412,0.15523081505671144,for,0.7496901750564575,0.23417495656758547,for,0.8550528986379504,0.13320027804002166,for,0.674676563590765,0.3044303124770522,for,0.8314258717000484,0.1530454456806183,for,0.8739301459863782,0.11160389054566622,for,0.8588983975350857,0.12402864918112755,for,0.8681439347565174,0.12122649373486638,for,0.841148504987359,0.1482159891165793
8074,207438,mot,0.34620913211256266,0.6181768886744976,mot,0.22228047996759415,0.7430504644289613,mot,0.40737033262848854,0.5617652852088213,mot,0.13547217845916748,0.8260215288028121,mot,0.26579122245311737,0.6914158342406154,mot,0.458953277207911,0.5111678279936314,mot,0.4517186200246215,0.5152088142931461,mot,0.49333256855607033,0.4775626305490732,mot,0.38368116319179535,0.5747166555374861
8075,207439,for,0.6571441348642111,0.31315046921372414,mot,0.4497745484113693,0.5076027363538742,mot,0.6166297141462564,0.3514133198186755,mot,0.32657152228057384,0.6205934099853039,mot,0.5339395422488451,0.4236381631344557,mot,0.5979422647505999,0.3675347398966551,for,0.691600888967514,0.2774306572973728,for,0.6582793407142162,0.31252971198409796,for,0.6433801613748074,0.328397030942142
8076,2074310,for,0.7089580800384283,0.2739798938855529,mot,0.5389124490320683,0.4353972654789686,for,0.7441017450764775,0.2407891172915697,mot,0.4759524315595627,0.4944530073553324,for,0.6455103764310479,0.3331094440072775,for,0.7530210972763598,0.22820499911904335,for,0.768311258405447,0.2126118615269661,for,0.7613492514938116,0.22401977889239788,for,0.6988405911251903,0.28573932126164436
8077,207442,mot,0.5184714607894421,0.44812864251434803,mot,0.43020423874258995,0.5270058903843164,for,0.6990142650902271,0.2789798565208912,mot,0.23910659551620483,0.7114133909344673,mot,0.5062312688678503,0.45246171206235886,for,0.683492892421782,0.2908846829086542,for,0.7139172200113535,0.2563161011785269,for,0.6748333424329758,0.2996507352218032,for,0.6063112299889326,0.36457029450684786
8078,207443,for,0.8849628325551748,0.1015248098410666,for,0.8596206344664097,0.12832444976083934,for,0.8983842320740223,0.08977789804339409,for,0.7461050171405077,0.2339063249528408,for,0.8815298359841108,0.1016558688133955,for,0.9451018972322345,0.04106774111278355,for,0.9175588022917509,0.06876003369688988,for,0.9230513721704483,0.06819262751378119,for,0.8745933249592781,0.11581935873255134
8079,207444,for,0.7718463242053986,0.20819130167365074,for,0.7432043701410294,0.23765747947618365,for,0.7948615849018097,0.18764457292854786,for,0.6409394480288029,0.3303170586004853,for,0.7516439352184534,0.22086449433118105,for,0.8519246382638812,0.1257500541396439,for,0.854614894837141,0.1218893164768815,for,0.8289606347680092,0.15538135822862387,for,0.8354221265763044,0.15144125139340758
8080,207445,for,0.846304640173912,0.13669035211205482,for,0.73979227617383,0.23943607322871685,for,0.8706088056787848,0.11634746193885803,for,0.680416876450181,0.2941521182656288,for,0.8231542240828276,0.1558261988684535,for,0.9142952840775251,0.0705858152359724,for,0.9000747557729483,0.08465130906552076,for,0.8671208657324314,0.11963661946356297,for,0.803185885772109,0.1825985861942172
8081,207451,for,0.7476258957758546,0.23178008198738098,for,0.7397378478199244,0.24148130603134632,for,0.7846721084788442,0.1981374677270651,for,0.6379219889640808,0.33340048417449,for,0.7591440854594111,0.218487199395895,for,0.803289717528969,0.17538363859057426,for,0.8230653945356607,0.15642430074512959,for,0.8248234204947948,0.15936638973653316,for,0.7844874132424593,0.1973402537405491
8082,207460,for,0.8555815052241087,0.12685471586883068,for,0.8241459988057613,0.16047756979241967,for,0.8786800410598516,0.1066494407132268,for,0.7417249903082848,0.23818686604499817,for,0.8236894430592656,0.15478361956775188,for,0.8845420051366091,0.09484281297773123,for,0.8904895083978772,0.09175666142255068,for,0.8933985289186239,0.09320536907762289,for,0.8794059529900551,0.10672603361308575
