,id,Mistral-instruct_vote,Mistral-instruct_for_prob,Mistral-instruct_against_prob
8202,2103563,against,0,0.859982152
8203,2103661,for,0.913135272,0
8204,2103662,against,0.030119684,0.84872918
8205,2103753,against,0,0.862613961
8206,2103754,against,0,0.723141968
8207,2103844,for,0.370476991,0.335468985
8208,2103846,against,0.241917826,0.505928487
8209,2103847,against,0,0.740981899
8210,2103849,against,0.072879151,0.812923267
8211,2103851,against,0.028875267,0.886136211
8212,2103852,for,0.53179799,0.251813546
8213,2103945,for,0.533774514,0.172961749
8214,2103948,against,0.018897764,0.896976426
8215,2103950,against,0.044465516,0.833607696
8216,2104023,against,0,0.900895678
8217,2104124,against,0.075405188,0.706200719
8218,2104125,against,0.051113416,0.706310999
8219,2104126,against,0,0.77193173
8220,2104127,against,0.293903448,0.474496357
8221,2104210,against,0.229866609,0.535489947
8222,2107775,against,0,0.570123345
8223,210830,against,0.175984159,0.690565296
8224,210831,for,0.333921246,0.42324011
8225,210840,against,0.033567104,0.817349568
8226,210841,against,0,0.706271283
8227,210842,against,0.051942771,0.871976629
8228,210280,for,0.516214386,0.192916691
8229,210856,against,0.049602851,0.778602421
8230,210863,against,0.103470802,0.650980838
8231,210864,against,0,0.901247356
8232,210865,against,0.02779316,0.914927352
8233,210872,against,0.062178012,0.742130302
8234,210881,against,0.128733419,0.698496848
8235,2096048,for,0.545798138,0.236173727
8236,2096147,for,0.551152803,0.161370683
8237,2096243,against,0,0.946929146
8238,2096344,against,0,0.971629031
8239,2096445,against,0.133754261,0.655293047
8240,2096446,against,0.185222581,0.606217042
8241,2096542,for,0.661577709,0.104629979
8242,2096641,against,0.027589759,0.845401697
8243,2096740,for,0.801952939,0.050068263
8244,2096837,for,0.299627021,0.362054914
8245,2096838,for,0.522193789,0.25382749
8246,2096839,against,0.133147433,0.412808642
8247,2096928,for,0.785499059,0.067294776
8248,2096929,for,0.647128586,0.113688987
8249,2096933,against,0.123946846,0.617481947
8250,2096934,against,0.060090143,0.814440995
8251,2096935,against,0.302340321,0.492060624
8252,2096936,for,0.695865817,0.153659701
8253,2097027,for,0.457459763,0.134115629
8254,2097030,against,0.032952935,0.835938945
8255,2097031,for,0.350056894,0.272307895
8256,2097032,against,0,0.741687335
8257,2097125,for,0.626998216,0.151879929
8258,2097126,for,0.329203762,0.330060095
8259,2097224,for,0.796661615,0.055182073
8260,2097323,for,0.774574267,0.025622422
8261,2097422,for,0.675987091,0.108549312
8262,2097521,for,0.905684159,0
8263,2097619,for,0.645206794,0.140927069
8264,2097720,against,0.227772921,0.54802826
8265,2097816,for,0.45079229,0.203740425
8266,2097915,for,0.701106906,0.042576022
8267,2097917,against,0.086506061,0.655684687
8268,2097918,for,0.536470085,0.165476598
8269,2098012,against,0.07558538,0.690090366
8270,2098110,against,0,0.838808849
8271,2098111,against,0.230795704,0.626753613
8272,2098213,for,0.869765371,0.029323967
8273,2098214,for,0.224848688,0.453927048
8274,209838,for,0.696928181,0.119994458
8275,209839,against,0.178252153,0.595321074
8276,209847,against,0.109174535,0.664086331
8277,209855,for,0.89531365,0.023636153
8278,209856,against,0,0.447736382
8279,209864,against,0.035744742,0.822357565
8280,209873,against,0,0.991738929
8281,209881,for,0.924844204,0
8282,209882,against,0.191389911,0.591249898
8283,209890,against,0,0.894466449
8284,209891,against,0,0.859575834
8285,209900,for,0.3664084,0.221967705
8286,209910,against,0,0.943686306
8287,209920,against,0,0.831848912
8288,209930,against,0.097266227,0.769417321
8289,209940,for,0.334578454,0.384912185
8290,210002,against,0.183743529,0.642545469
8291,210011,for,0.670407139,0.126430213
8292,2100823,against,0.25348787,0.528049044
8293,2100922,against,0.121733673,0.492784813
8294,2101021,against,0.030351212,0.876658835
8295,2101120,against,0.036205355,0.871954102
8296,2101219,against,0,0.8208277
8297,2101315,against,0.10942851,0.750821933
8298,2101316,for,0.611750171,0.162201721
8299,2101317,for,0.581697933,0.141440079
8300,2101318,for,0.811261192,0.040093448
8301,210143,against,0.095677415,0.798650414
8302,210166,against,0,0.660540551
8303,2101610,for,0.598804541,0.249177083
8304,210171,against,0.08824335,0.651587099
8305,210172,for,0.362662755,0.357699476
8306,210212,against,0,0.945530199
8307,210213,against,0.018445417,0.930064812
8308,210214,against,0,0.968381077
8309,210230,against,0.043380652,0.88232591
8310,210242,against,0.133993868,0.756974861
8311,210251,against,0,0.914692275
8312,210260,for,0.346983865,0.474530905
8313,211220,against,0.331765696,0.488953352
8314,210945,for,0.792981893,0.055344697
8315,210952,for,0.692456111,0.146714032
8316,210953,for,0.496153466,0.183534227
8317,210954,against,0.094477676,0.464323722
8318,210961,against,0.328075901,0.487698749
8319,210993,against,0,0.771206185
8320,210994,against,0.057842046,0.810576588
8321,211002,against,0.29055731,0.493639953
8322,211011,against,0.016348792,0.896812512
8323,2110317,against,0.047871113,0.84869978
8324,2110318,against,0,0.883748148
8325,2110319,against,0.059815705,0.852095723
8326,2110412,against,0.071687281,0.781168018
8327,2110413,against,0.117215702,0.782234229
8328,2110414,against,0,0.962364117
8329,2110415,against,0.287827022,0.505111359
8330,2110416,against,0,0.937798548
8331,2110511,against,0.260365073,0.559934705
8332,211066,against,0.054521311,0.762377691
8333,211067,against,0.052685853,0.848036248
8334,211068,against,0,0.761115775
8335,211069,against,0,0.747589491
8336,2110610,against,0.167417224,0.666018397
8337,211073,for,0.799218833,0.046679705
8338,211074,for,0.840408526,0
8339,211075,against,0.056212932,0.840706266
8340,211081,against,0.060718965,0.802382763
8341,211082,against,0,0.878810279
8342,211090,for,0.649741709,0.172956191
8343,211107,against,0,0.942286061
8344,211116,against,0.189979015,0.721045081
8345,211123,against,0,0.991571758
8346,211124,against,0.34761671,0.463399991
8347,211125,against,0.221214533,0.592219859
8348,211132,against,0.027612478,0.926695177
8349,211141,against,0.145326462,0.663358942
8350,211170,against,0.314830437,0.507025622
8351,211184,against,0,0.708889507
8352,211185,against,0,0.773627371
8353,211193,against,0.054546557,0.851192705
8354,211201,against,0,0.782013066
8355,211202,against,0,0.891131133
8356,211210,against,0.038823806,0.882477529
8357,211211,for,0.670816399,0.16191826
8358,211212,against,0,0.938021619
8359,211213,against,0.105137803,0.612635553
8360,211382,against,0,0.8233767
8361,211401,for,0.540687576,0.211754493
8362,211411,for,0.736492388,0.056719448
8363,211412,against,0.109620035,0.705615081
8364,211433,against,0,0.843977004
8365,211434,against,0.107303157,0.550093919
8366,211435,against,0.075532071,0.793850023
8367,211303,against,0.073640957,0.761990882
8368,211314,against,0,0.852559082
8370,211332,against,0.020820184,0.890394485
8371,211357,for,0.437128112,0.117247105
8372,211358,against,0,0.74945125
8373,211359,against,0.073676795,0.585740864
8374,211361,against,0.046911154,0.851992531
8375,211362,against,0.168460976,0.6616541
8376,211363,against,0.191692062,0.624727502
8377,211364,for,0.507177714,0.243641451
8378,211365,against,0.134427354,0.536292702
8379,211366,against,0,0.922509693
8380,211472,against,0.135710344,0.495010063
8381,211473,against,0,0.430901676
8382,211474,for,0.536414884,0.234103531
8383,211475,for,0.545155689,0.198495477
8384,211481,for,0.703687035,0.065701351
8385,211490,against,0.083607398,0.676835716
8386,211500,against,0.334740393,0.502026424
8387,211550,against,0,0.963151167
8388,211570,against,0.021808159,0.88576261
8389,211603,against,0.107837386,0.572366714
8390,211604,against,0.071944572,0.695435323
8391,211621,against,0.167193249,0.640400078
8392,211622,against,0.185973421,0.438722715
8393,211632,against,0.032928921,0.811902374
8394,211651,against,0,0.922494844
8395,212313,against,0,0.938639689
8396,212315,against,0,0.819692332
8397,212316,against,0.079449631,0.616050273
8398,212322,against,0,0.7380188
8399,212324,against,0.069862708,0.818931486
8400,212327,for,0.420871258,0.369936034
8401,212331,for,0.550687507,0.120471451
8402,212362,against,0,0.842308491
8403,212381,against,0,0.911409728
8404,212383,against,0.277910948,0.57355991
8405,212384,against,0.12450831,0.743718728
8406,212413,against,0,0.582126088
8407,212415,against,0.060117155,0.759479299
8408,212422,for,0.297441289,0.460291632
8409,212424,for,0.660851605,0.155523956
8410,212441,against,0.208851159,0.658662975
8411,212401,against,0,0.934903711
8412,212402,for,0.277412206,0.307955191
8413,212014,against,0.069310144,0.756485701
8414,212015,against,0,0.900025763
8415,212016,against,0,0.955660518
8416,212023,for,0.915216148,0.012962267
8417,212027,against,0.055811644,0.827838719
8418,212050,against,0,0.836864091
8419,212060,against,0.192744888,0.65127115
8420,212061,against,0.092780005,0.784721687
8421,212062,against,0.031636309,0.848263171
8422,212063,against,0.041531824,0.759011582
8423,212064,against,0,0.947241083
8424,212091,against,0,0.936998006
8425,212092,against,0.04191464,0.899570063
8426,212113,against,0,0.458863996
8427,212122,for,0.641930584,0.155733392
8428,212141,against,0.059015896,0.759100527
8429,212155,against,0.194220658,0.601658359
8430,212156,for,0.47505004,0.332087398
8431,212164,for,0.8055383,0.062161632
8432,212173,for,0.390527554,0.458388478
8433,212182,against,0,0.953908507
8434,212201,for,0.570480831,0.242611818
8435,212211,against,0,0.686013252
8436,212232,against,0.10522192,0.729526009
8437,212240,for,0.910251312,0
8438,212262,against,0,0.857677996
8439,212281,for,0.50985761,0.272533447
8440,212282,against,0.059678536,0.8327596
8441,212770,against,0.08108855,0.706997927
8442,212842,against,0.134128544,0.747234643
8443,212583,against,0.056785379,0.858351249
8444,212584,against,0.028517447,0.853285119
8445,212592,against,0,0.924396791
8446,212640,against,0,0.962728931
8447,212666,against,0,0.841614638
8448,212682,against,0.239838332,0.550530322
8449,212691,against,0.074044004,0.815672748
8450,212750,against,0,0.865908874
8451,212879,against,0,0.941584576
8452,212883,against,0,0.882333331
8453,212884,against,0,0.935696878
8454,212885,against,0,0.987252445
8455,212886,against,0.185432505,0.732772321
8456,212887,against,0,0.918520441
8457,212888,against,0,0.877093442
8458,212891,against,0,0.751457393
8459,212892,for,0.271108776,0.380068496
8460,2129123,against,0.069625035,0.635877237
8461,2129215,against,0.314681321,0.30028642
8462,2129216,against,0.030345963,0.868366435
8463,2129217,against,0.130957421,0.692060068
8464,2129218,against,0.100867711,0.692584231
8465,2129219,for,0.340280291,0.472044215
8466,2129220,against,0,0.710490495
8467,2129221,against,0,0.860176407
8468,2129222,for,0.23078692,0.429105282
8469,2129310,against,0.261365466,0.528905809
8470,2129311,for,0.382788237,0.399999984
8471,2129312,for,0.34792278,0.424155235
8472,2129313,for,0.683731586,0.049046285
8473,2129314,against,0.426771879,0.367921963
8474,212942,against,0.021950208,0.930553569
8475,212943,against,0,0.957203016
8476,212944,against,0.097288545,0.806661427
8477,212945,against,0.084229309,0.802543208
8478,212946,against,0.107118741,0.648684938
8479,212947,for,0.76004919,0
8480,212948,against,0.009782653,0.9441904
8481,212949,for,0.5691287,0.217287712
8482,212951,against,0,0.943741471
8483,212992,against,0.126514569,0.678660028
8484,212993,against,0.078348525,0.735952388
8485,212994,against,0,0.937792502
8486,213001,against,0,0.808760747
8487,2130230,against,0.214418925,0.53358759
8488,2130327,against,0.248750456,0.591903038
8489,2130328,against,0.478996307,0.383468226
8490,2130429,against,0,0.82492483
8491,2130525,against,0.263848253,0.529450588
8492,2130526,against,0.136319712,0.742471471
8493,2130620,against,0,0.962533351
8494,2130621,against,0,0.959993981
8495,2130622,against,0.283216067,0.452026218
8496,2130623,against,0,0.777081929
8497,2130624,against,0,0.855416492
8498,2130719,against,0,0.849807031
8499,2130815,against,0,0.916032381
8500,2130816,against,0,0.66385451
8501,2130817,against,0,0.824482519
8502,2130918,against,0.101108596,0.59662649
8503,2131014,against,0.243531436,0.576044463
8504,2131110,against,0,0.90557792
8505,2131111,against,0.008899321,0.958588801
8506,2131112,for,0.543525934,0.221317336
8507,2131113,for,0.38344086,0.430635147
8508,213126,against,0.204612091,0.458358258
8509,213134,for,0.546909478,0.211279996
8510,213145,against,0,0.826183833
8511,213157,against,0.12373171,0.555610515
8512,213168,against,0.120909996,0.468930259
8513,213179,against,0.134672925,0.530222014
8514,213183,against,0.087134697,0.605938174
8515,213192,against,0.057675578,0.764237873
8516,213201,against,0.11136863,0.778681003
8517,213210,against,0,0.743185304
8518,213220,against,0.043212742,0.774666846
8520,213231,against,0,0.55956316
8521,213232,against,0.111154385,0.724487938
8522,213233,against,0.082917519,0.583193041
8523,213234,against,0,0.6764495
8519,213235,against,0,0.56280715
8524,213240,against,0,0.924756033
8525,213301,against,0.048579346,0.848452214
8526,213312,against,0,0.991306779
8527,213323,against,0,0.840119362
8528,213340,against,0.092763975,0.599193908
8529,213341,for,0.469856679,0.193507962
8530,213342,against,0.104499143,0.718185797
8531,213350,for,0.465553276,0.296535119
8532,213360,against,0.069509089,0.816860273
8533,213372,for,0.572613224,0.218938254
8534,213373,against,0.422719076,0.423966035
8535,213374,for,0.461350203,0.274866387
8536,213381,against,0.288553491,0.443360411
8537,213390,against,0.170691058,0.48100926
8538,213410,against,0.024781251,0.870087881
8539,213428,against,0,0.901927367
8540,213435,against,0,0.928504556
8541,213442,against,0.015268791,0.913628742
8542,213443,against,0,0.85071082
8543,213444,against,0,0.9826068
8544,213446,against,0,0.948316041
8545,213447,against,0.060673177,0.756868578
8546,213451,against,0,0.935386218
8547,213697,against,0,0.890373889
8548,213698,against,0,0.93365713
8549,213706,against,0.236794822,0.562854752
8550,213715,against,0.1255739,0.77631446
8551,213723,against,0,0.828155112
8552,213724,against,0,0.922058243
8553,213732,against,0,0.880194144
8554,213741,against,0.036524367,0.797968268
8555,2141629,against,0.1476558,0.446333408
8556,2141728,blank,0.170599028,0.282022603
8557,2141827,against,0,0.950810496
8558,2141922,against,0,0.98792973
8559,2141923,against,0,0.991580009
8560,2141924,against,0,0.676129654
8561,2141925,against,0,0.894177802
8562,2141926,against,0,0.93129677
8563,2142021,against,0.251033351,0.55440142
8564,2142118,against,0.160629541,0.508296788
8565,2142119,for,0.674497306,0.085033111
8566,2142120,for,0.592370071,0.206905402
8567,2142216,against,0,0.897695757
8568,2142314,against,0.15589102,0.689134061
8569,2142315,against,0,0.841950692
8570,2142412,against,0,0.635136701
8571,2142513,against,0.066311434,0.514720008
8572,214269,against,0.052428428,0.760799505
8573,2142610,for,0.392811976,0.421430379
8574,2142711,against,0.227836475,0.643103927
8575,214288,against,0,0.950489134
8576,214297,for,0.577467114,0.173665971
8577,214306,for,0.458621234,0.252109554
8578,214315,against,0,0.959398545
8579,2143217,for,0.287462123,0.436111338
8580,214334,blank,0,0.422450788
8581,214341,for,0.736502342,0.053908791
8582,214342,for,0.58703278,0.08798337
8583,214343,against,0.154686123,0.711071
8584,214360,against,0.048220612,0.846112948
8585,214361,against,0.082356017,0.816993624
8586,214370,against,0.257044926,0.507654697
8587,2137759,against,0,0.966030836
8588,2137860,for,0.361576945,0.357460402
8589,2137864,against,0,0.866005458
8590,2137961,against,0,0.878350176
8591,2138062,against,0.047156833,0.864668582
8592,2138163,against,0.045942686,0.834533405
8593,2138265,for,0.271257915,0.501820937
8594,2138366,against,0,0.909834411
8595,2138454,against,0,0.83600099
8596,2138456,against,0,0.965964824
8597,2138647,against,0,0.81167974
8598,2138649,against,0,0.970124085
8600,2138745,against,0,0.581422538
8601,2138846,against,0,0.809404638
8602,2138948,against,0.019590458,0.941453729
8603,2139050,against,0,0.953007635
8604,2139151,against,0.13752263,0.694974549
8605,2139252,against,0,0.960151905
8606,2139333,against,0.047813401,0.721247368
8607,2139339,against,0,0.979465864
8608,2139429,against,0.022425748,0.895721689
8609,2139430,against,0.331593886,0.485009715
8610,2139431,against,0,0.97337692
8611,2139435,for,0.448836103,0.30918254
8612,2139442,for,0.696880177,0.043825991
8613,2139532,against,0.006118567,0.959859408
8614,2139536,against,0.034412794,0.846791357
8615,2139537,against,0,0.947681516
8616,2139538,against,0,0.896302404
8617,2139540,against,0,0.949195489
8618,2139641,against,0,0.787826464
8619,2139768,against,0.151685908,0.66414991
8620,213995,against,0.078146175,0.780003663
8621,2139910,against,0.033762734,0.86316086
8622,2139921,against,0,0.678953961
8623,2140011,against,0.042260446,0.808784468
8624,2140013,against,0.085836262,0.760001717
8625,2140117,against,0.144874945,0.378238499
8626,2140118,against,0,0.929555006
8627,2140120,against,0,0.967903055
8628,2140216,against,0,0.933979258
8629,2140319,against,0,0.944914151
8630,2140412,for,0.303545587,0.47496745
8631,214059,against,0,0.939572763
8632,214080,for,0.679274194,0.137713607
8633,214081,against,0,0.966756176
8634,214090,against,0,0.9370961
8635,214110,against,0,0.967555618
8636,214111,against,0.096789278,0.791228674
8637,214120,against,0.02940583,0.854116254
8638,214130,against,0.030380391,0.879694581
8639,214131,against,0.165873289,0.619210228
8640,214132,against,0.058217492,0.765422165
8641,214140,against,0.188743949,0.60697788
8642,214611,against,0,0.876355633
8643,214622,against,0,0.856143329
8644,214633,against,0,0.936324544
8645,214635,against,0.012853352,0.945977964
8646,214636,for,0.705225792,0.068615302
8647,214644,for,0.211386204,0.401719257
8648,214657,against,0.097888105,0.775182158
8649,214658,against,0,0.956278637
8650,214659,against,0,0.878011458
8651,2146510,for,0.270047076,0.490142576
8652,2146611,against,0.035320085,0.827822544
8653,2146615,against,0,0.953252622
8654,2146618,against,0,0.854179643
8655,2146712,against,0.188636173,0.653872266
8656,2146716,against,0.167866893,0.654851452
8657,2146813,for,0.475360982,0.318212539
8658,2146914,against,0.199905116,0.666057169
8659,2147017,against,0,0.896465946
8660,2147119,against,0.033834308,0.880302422
8661,2147220,for,0.253862888,0.422915444
8662,2147321,against,0.02749541,0.898105424
8663,2147422,for,0.388185069,0.443888932
8664,2147523,against,0,0.978879243
8665,2147624,against,0,0.923840046
8666,2147725,against,0,0.933438681
8667,2147826,for,0.773935732,0.051993009
8668,2147927,against,0,0.890060086
8669,214862,against,0.092524596,0.449110955
8670,214863,against,0.164844189,0.647057712
8671,214881,against,0.076064274,0.753229007
8672,214894,for,0.457759336,0.33196342
8673,214895,for,0.466324441,0.327804431
8674,214896,against,0.045761328,0.888478488
8675,214897,for,0.354873821,0.449440241
8676,214898,for,0.233922899,0.249319196
8677,214899,against,0,0.664628051
8678,2148910,against,0,0.579545245
8679,214903,for,0.472950086,0.281134222
8680,214911,for,0.718668506,0.145915531
8681,214922,against,0.267643176,0.524182752
8682,214940,against,0.038927529,0.836446844
8683,214970,against,0.049905319,0.745197266
8684,214980,against,0.133541752,0.751562953
8685,215065,against,0,0.924984075
8686,215074,against,0.085032336,0.75785844
8687,215082,against,0.223517075,0.503057957
8688,215083,against,0,0.75349012
8689,215091,against,0.067194536,0.783402573
8690,2151115,against,0,0.985006568
8691,2151214,for,0.265556939,0.396102682
8692,215139,for,0.349765688,0.422612444
8693,2151310,against,0.092797227,0.80182765
8694,2151313,for,0.223999113,0.484802261
8695,2151411,for,0.757678077,0.09410882
8696,2151412,for,0.850997299,0
8697,215156,against,0.152795464,0.563586712
8698,215157,against,0,0.979395524
8699,215158,for,0.375605702,0.35248705
8700,215164,against,0,0.884262478
8701,215165,for,0.367892362,0.244654603
8702,215173,against,0,0.877091359
8703,215182,for,0.65608193,0.143903956
8704,215191,for,0.390201405,0.322258584
8705,215262,for,0.453624941,0.261119105
8706,215294,against,0.038166512,0.821122587
8707,215295,against,0.060141765,0.81127885
8708,215296,against,0.023193935,0.912630275
8709,215311,against,0.144187562,0.696499258
8710,215312,against,0.066211551,0.804409832
8711,215313,against,0.036810271,0.850093946
8712,215333,against,0,0.914409887
8714,215342,against,0,0.927829918
8715,215369,against,0,0.988861924
8716,215378,against,0.056922603,0.833267201
8717,215386,for,0.608516499,0.203684814
8718,215387,against,0,0.664024554
8719,215395,against,0.110079315,0.778906554
8720,215411,against,0.00880472,0.960588455
8721,215412,for,0.49970432,0.224229775
8722,215413,against,0,0.975472409
8723,215414,against,0.057721388,0.672393672
8724,215430,against,0.120494254,0.500660561
8725,215489,against,0,0.865136728
8726,215497,against,0.087469643,0.826749161
8727,215506,against,0,0.972473057
8728,215511,basedon,0,0.452989578
8729,215524,for,0.402942784,0.343016371
8730,215542,against,0,0.971078495
8731,215543,against,0,0.968161501
8732,215556,against,0.008660553,0.942193978
8733,215561,against,0,0.711986363
8734,215562,against,0.01429293,0.905080371
8735,215563,against,0.181367613,0.648010656
8736,215564,against,0.080938049,0.732584771
8737,215565,against,0.079898894,0.702723011
8738,215570,against,0.044057727,0.782720145
8739,215571,against,0.29999635,0.524127334
8740,215582,against,0.189854801,0.530378982
8741,215601,for,0.448356673,0.341064461
8742,215602,against,0.079620793,0.670932248
8743,215613,against,0,0.844615292
8744,215624,against,0.129762597,0.737273261
8745,215632,against,0,0.99531182
8746,215641,for,0.217133373,0.441848949
8747,215663,against,0.042876441,0.750613213
8748,215672,against,0.184731437,0.735380456
8749,215681,against,0.031349248,0.918518484
8750,215693,against,0,0.90460873
8751,215702,against,0,0.70885767
8752,215711,for,0.76269912,0.066128947
8753,215928,for,0.561402708,0.240703471
8754,215936,against,0,0.83558771
8755,215944,for,0.468724996,0.318564877
8756,215945,against,0.405878156,0.437985837
8757,215953,against,0.197870113,0.649979711
8758,215962,against,0.024062268,0.909167182
8759,215971,against,0.062587515,0.806314021
8760,216000,against,0.113728963,0.787354216
8761,215790,against,0,0.954073302
8762,215802,against,0.052647837,0.719398797
8763,215813,against,0.011052961,0.956050873
8764,215841,against,0.038528278,0.895227917
8765,215842,for,0.762668177,0.073091045
8766,215843,for,0.530182675,0.257777929
8767,215854,for,0.565844148,0.263502657
8768,215856,against,0.069927432,0.755818445
8769,215863,against,0.05824843,0.754939675
8770,215865,against,0.030046539,0.905118659
8771,215872,against,0.156209297,0.61379455
8772,215881,for,0.468017824,0.281924792
8774,216242,against,0.040295944,0.693190753
8775,216243,against,0,0.954821919
8776,216271,for,0.56015338,0.103574026
8777,216272,against,0.052861489,0.714393094
8778,216273,against,0.159746364,0.526775166
8779,216280,against,0.013313007,0.947133699
8780,216085,against,0,0.791286334
8781,216086,against,0.034623221,0.854295574
8782,216087,against,0.01726073,0.926495217
8783,216092,against,0,0.877697133
8784,216093,for,0.697494857,0.110859916
8785,216094,against,0.068795694,0.83873947
8786,216101,against,0,0.914975278
8787,216121,against,0.135985408,0.704209074
8788,216122,against,0,0.96360945
8789,216130,against,0.057893898,0.819365786
8790,216142,against,0.016752539,0.927394137
8791,216161,against,0.105759751,0.778667122
8792,216171,for,0.648466036,0.164987013
8793,216172,for,0.735353831,0.054707058
8794,216173,for,0.807937019,0.044319015
8795,216174,for,0.514734045,0.227039032
8796,216180,for,0.415760674,0.379505947
8797,216191,against,0,0.583096974
8798,216192,against,0.069958374,0.746026039
8799,216193,against,0,0.948579334
8800,2164517,for,0.367509782,0.475737013
8801,2164615,against,0.021469986,0.882848524
8802,2164616,against,0.188098002,0.654402465
8803,2164710,for,0.49650041,0.25888709
8804,2164711,for,0.744212672,0.099038869
8805,2164712,for,0.67536971,0.132675759
8806,2164713,against,0.294025578,0.506637342
8807,2164714,for,0.880770251,0.033182304
8808,216487,for,0.711120576,0.133981168
8809,216488,against,0.166064765,0.637646049
8810,216489,against,0.062915705,0.501554221
8811,216496,against,0,0.944849148
8812,216502,against,0.306581005,0.52940689
8813,216503,for,0.907842137,0.014968187
8814,216504,against,0,0.563021243
8815,216505,for,0.352170669,0.37617179
8816,216511,for,0.674706973,0.132573657
8817,216530,against,0.19549603,0.587613732
8818,2165410,for,0.823741991,0.041845597
8819,216556,against,0,0.872123029
8820,216557,against,0.041389287,0.7004316
8821,216558,against,0.064757645,0.567283101
8822,216559,against,0,0.825624563
8823,216565,against,0,0.880202994
8824,216573,against,0.096059099,0.586549982
8825,216574,for,0.457935669,0.267967373
8826,216582,against,0,0.52167163
8827,216591,against,0.085985333,0.735228337
8828,216600,against,0.211344749,0.53859289
8829,216631,against,0.066998668,0.577484697
8830,216632,against,0.109084792,0.724960085
8831,216650,for,0.739201456,0.06813167
8832,216336,against,0,0.626894474
8833,216345,against,0,0.841346368
8834,216354,for,0.740684286,0.081675142
8835,216363,for,0.328200959,0.483340308
8836,216372,for,0.359301515,0.411686718
8837,216381,against,0.083365411,0.5720689
8838,216404,against,0,0.736778788
8839,216405,against,0,0.811112083
8840,216412,against,0.015597785,0.888728239
8841,216413,against,0.012128008,0.938093074
8842,216421,against,0.038088445,0.77749211
8843,217081,for,0.771000262,0.076149022
8845,217083,against,0,0.904932685
8846,217103,against,0,0.965414286
8847,217112,against,0,0.951069165
8849,217142,against,0,0.91402138
8850,217161,against,0,0.994737166
8851,217212,against,0,0.905217055
8852,217221,against,0.086665496,0.747443125
8853,217601,against,0,0.938991342
8854,217602,for,0.302553073,0.423210926
8855,217603,against,0.135510296,0.613305129
8856,2176110,against,0.299064986,0.487707779
8857,2176113,against,0.167580202,0.596030936
8858,2176114,against,0.195779968,0.531492829
8859,217624,against,0.008172564,0.960215753
8860,217627,against,0.279330947,0.450473078
8861,217628,against,0,0.972178299
8862,217629,for,0.357656561,0.440347411
8863,2176211,for,0.599847481,0.214726351
8864,217635,against,0.160889179,0.73589211
8865,2176315,against,0.072014883,0.723112792
8866,217643,against,0,0.917533331
8867,217646,against,0.040262282,0.900357833
8868,2176412,against,0.092187747,0.457678989
8869,217661,against,0,0.813041598
8870,217662,for,0.540832981,0.087958425
8871,217680,against,0,0.989715279
8872,2176912,against,0,0.930252098
8873,217709,against,0,0.980352722
8874,217712,against,0.017327225,0.900524035
8875,217713,against,0,0.835682627
8876,217715,against,0,0.928504556
8877,217717,against,0.060673177,0.756868578
8878,217718,against,0.036996514,0.818963297
8879,2177110,against,0,0.972406551
8880,217724,against,0,0.9826068
8881,217726,against,0,0.948316041
8882,217731,against,0,0.935386218
8883,2177411,against,0,0.96628388
8884,217762,against,0,0.97459507
8885,217763,against,0,0.733870395
8886,217764,against,0,0.961451789
8887,217771,against,0,0.978033237
8888,217780,against,0.048664927,0.881536357
8889,217801,against,0.087830938,0.79268501
8890,217802,blank,0,0.557797521
8891,217803,against,0.258792318,0.508368291
8892,217868,against,0.079215668,0.507991642
8893,217869,for,0.673973933,0.090892456
8894,217873,against,0.113791779,0.397329301
8895,217874,against,0,0.969415799
8896,217876,for,0.612680808,0.131189954
8897,217877,against,0.077293426,0.627019912
8898,217881,against,0.041636169,0.795513511
8899,217882,against,0.163623132,0.537073806
8900,217885,against,0,0.744689681
8901,2172636,against,0.23388277,0.462575257
8902,2172734,against,0.056802876,0.742401227
8903,2172735,for,0.32032457,0.502535671
8904,2172833,for,0.295281418,0.241448112
8905,2172931,for,0.658224016,0.118078969
8906,2172932,for,0.843938842,0
8907,2173030,for,0.739259351,0
8908,2173129,against,0,0.513997495
8909,2173228,against,0.065334618,0.776110332
8910,2173327,for,0.202132106,0.410422646
8911,2173426,against,0.070039898,0.743360117
8912,2173525,blank,0.163423464,0.380404852
8913,2173624,against,0.106300153,0.543705441
8914,2173723,against,0,0.797321822
8915,2173822,against,0.037247792,0.854741629
8916,2173921,for,0.910922069,0
8917,2174013,for,0.343748435,0.271300815
8918,2174112,against,0.054134384,0.694973812
8919,217437,against,0.248532891,0.5338884
8920,217448,against,0,0.802635938
8921,217452,blank,0,0.490422092
8922,217461,for,0.79017441,0.051580641
8923,217463,for,0.792453803,0
8924,217464,against,0,0.755002905
8925,217465,against,0.121258199,0.711663753
8926,217466,for,0.378832042,0.30620914
8927,2174740,against,0.07953997,0.695125103
8928,2174837,against,0.05714187,0.490739457
8929,2174939,against,0.22414086,0.638842955
8930,2175038,for,0.310147054,0.471897334
8931,2175041,for,0.660339616,0.043911844
8932,2175142,against,0.155877784,0.564778905
8933,2175243,for,0.886725813,0
8934,217530,for,0.375941247,0.400634483
8935,217531,for,0.345926635,0.452211611
8936,217540,against,0,0.949218102
8937,217550,for,0.674928211,0.101174138
8938,217560,for,0.648938745,0.175600238
8939,217570,for,0.802547723,0.044540938
8940,217571,for,0.532018915,0.239750206
8941,2181729,for,0.628810525,0.144145481
