,id,gpt-4o-mini_vote,gpt-4o-mini_for_lprob,gpt-4o-mini_against_lprob
7999,206691,for,-0.0001085497424355708,-14.87510871887207
8000,206723,for,-9.722539834911004e-05,-15.750097274780273
8001,206731,mot,-1.3135018348693848,-0.31350177526474
8002,206734,for,-0.0016107931733131409,-6.50161075592041
8003,206735,mot,-7.751029968261719,-0.0010301886359229684
8004,206742,for,-0.0001005630983854644,-14.000100135803223
8005,206712,for,-0.0008826419361867011,-7.250882625579834
8006,206761,for,-0.00013047587708570063,-15.500130653381348
8007,206782,mot,-1.7015531063079834,-0.2015530914068222
8008,206853,for,-9.436450636712834e-05,-13.000094413757324
8009,206862,for,-8.482821431243792e-05,-16.375083923339844
8010,206871,for,-7.302704761968926e-05,-16.500072479248047
8011,206900,mot,-1.7016258239746094,-0.20162586867809296
8012,206940,for,-0.00012833021173719317,-13.000128746032715
8013,208080,mot,-5.504429340362549,-0.004429524298757315
8014,207070,mot,-7.625732421875,-0.0007324361358769238
8015,207090,for,-0.00014644917973782867,-16.000146865844727
8016,207101,for,-9.17420256882906e-05,-14.875091552734375
8017,207103,for,-9.519893501419574e-05,-14.12509536743164
8018,207104,for,-0.0001789881061995402,-13.000179290771484
8019,207122,for,-0.0007883060025051236,-7.25078821182251
8020,207271,for,-0.3870534598827362,-1.1370534896850586
8021,207272,for,-0.0001640876434976235,-13.750164031982422
8022,207273,for,-0.00028743778239004314,-10.250287055969238
8023,207291,for,-0.00013953536108601838,-14.250139236450195
8024,207292,for,-7.898723561083898e-05,-14.875079154968262
8025,207360,for,-0.0001314295077463612,-16.500131607055664
8026,207376,for,-0.014327914454042912,-4.2643280029296875
8027,207377,mot,-9.625293731689453,-0.0002932750794570893
8028,207383,for,-6.694766489090398e-05,-16.50006675720215
8029,207384,for,-9.65101717156358e-05,-14.875096321105957
8030,207385,for,-0.00011236425780225545,-16.250112533569336
8031,207392,for,-0.00012213163427077234,-17.0001220703125
8032,207401,for,-0.00011403311509639025,-16.37511444091797
8033,207668,for,-0.00011105302110081539,-11.750110626220703
8034,207669,for,-8.995397365652025e-05,-16.625089645385742
8035,207677,for,-0.00010103991371579468,-11.625101089477539
8036,207682,for,-9.913265239447355e-05,-14.750099182128906
8037,207683,for,-8.387458365177736e-05,-15.500083923339844
8038,207684,for,-0.00013250234769657254,-14.25013256072998
8039,207685,for,-8.983476436696947e-05,-14.500089645385742
8040,207686,for,-9.686778503237292e-05,-12.875097274780273
8041,207701,for,-0.00011534435179783031,-16.75011444091797
8042,2077111,for,-7.111979357432574e-05,-16.000070571899414
8043,2077210,for,-0.00019257364328950644,-16.375192642211914
8044,207739,for,-0.0011193804675713181,-7.001119613647461
8045,207747,for,-6.706686690449715e-05,-13.375066757202148
8046,207748,for,-7.433829159708694e-05,-11.87507438659668
8047,207756,for,-8.613945101387799e-05,-14.000085830688477
8048,207763,for,-9.722539834911004e-05,-14.375097274780273
8049,207764,for,-0.00013166792632546276,-13.125131607055664
8050,207765,for,-0.00011355629976605996,-16.25011444091797
8051,207771,for,-0.00010163593105971813,-14.250102043151855
8052,207772,for,-0.0001596771035110578,-11.87515926361084
8053,207780,for,-0.00018006093159783632,-14.3751802444458
8054,207781,for,-0.00012248923303559422,-15.0001220703125
8055,207793,for,-0.0001681405701674521,-9.875167846679688
8056,207804,for,-0.01838405802845955,-4.018383979797363
8057,207811,for,-0.00011617878044489771,-14.500116348266602
8058,207812,for,-0.00012713817704934627,-12.125126838684082
8059,207860,for,-0.0024030047934502363,-6.1274027824401855
8060,207880,for,-0.04882422089576721,-3.0488243103027344
8061,207900,for,-0.0001394161517964676,-12.625139236450195
8062,207913,for,-0.00014060820103622973,-9.750140190124512
8063,207914,for,-0.00019054718723054975,-11.625190734863281
8064,207931,for,-9.591415437171236e-05,-14.375096321105957
8065,207932,for,-0.0001314295077463612,-12.750131607055664
8066,207992,for,-0.0003337969828862697,-8.625333786010742
8067,208011,for,-0.00018339496455155313,-11.00018310546875
8068,208023,mot,-6.7512712478637695,-0.0012713046744465828
8069,208041,mot,-0.826303243637085,-0.576303243637085
8070,208042,mot,-0.9743309020996094,-0.4743309020996094
8071,208061,for,-0.0026278579607605934,-6.002627849578857
8072,207436,for,-0.00010568885772954673,-14.875105857849121
8073,207437,for,-0.00010580805974313989,-15.250105857849121
8074,207438,for,-0.011338404379785061,-4.511338233947754
8075,207439,for,-0.00010449681576574221,-13.625104904174805
8076,2074310,for,-0.00017994173686020076,-15.3751802444458
8077,207442,for,-0.00016551809676457196,-14.250165939331055
8078,207443,for,-0.0001438266917830333,-16.50014305114746
8079,207444,for,-0.00011653638648567721,-14.750116348266602
8080,207445,for,-0.00012725738633889705,-14.750126838684082
8081,207451,for,-0.00019209683523513377,-16.750192642211914
8082,207460,for,-0.00020091790065634996,-16.875200271606445
8083,207480,for,-0.06216004490852356,-2.812160015106201
8084,207512,for,-0.00025394887779839337,-10.375253677368164
8085,207531,for,-0.00022606621496379375,-12.625226020812988
8086,207543,for,-0.2522861659526825,-1.5022861957550049
8087,207552,mot,-9.50025463104248,-0.0002550217031966895
8088,207561,mot,-3.529871940612793,-0.02987186424434185
8089,207598,for,-0.0002690840628929436,-10.625268936157227
8090,207607,for,-0.00016027313540689647,-13.250160217285156
8091,207614,for,-0.00014776040916331112,-11.750147819519043
8092,207615,for,-0.00010533124441280961,-15.500104904174805
8093,207616,for,-0.0001749351795297116,-14.125174522399902
8094,207621,for,-0.00012606535165105015,-17.250125885009766
8095,207622,for,-0.00011069540778407827,-14.750110626220703
8096,207623,for,-0.00017016702622640878,-15.87516975402832
8097,2084816,for,-0.0011053291382268071,-7.001105308532715
8098,2084915,for,-0.00013119110371917486,-14.375131607055664
8099,208500,for,-0.00013405199570115656,-14.875134468078613
8100,208550,for,-0.000104616025055293,-13.375104904174805
8101,208564,for,-9.85366350505501e-05,-12.50009822845459
8102,208571,for,-0.00011284107313258573,-12.375112533569336
8103,208583,for,-0.0002545448951423168,-11.50025463104248
8104,208592,for,-0.00019471932318992913,-15.125194549560547
8105,208600,for,-9.245724504580721e-05,-15.875092506408691
8106,208182,mot,-8.250571250915527,-0.0005711443373002112
8107,208191,for,-0.00030674142180942,-9.250307083129883
8108,2082110,for,-0.16037005186080933,-1.910370111465454
8109,208229,for,-0.0001434690784662962,-10.875143051147461
8110,208238,mot,-4.883031368255615,-0.00803113542497158
8111,208247,for,-0.00013560164370574057,-10.87513542175293
8112,208256,for,-0.00013762809976469725,-13.000137329101562
8113,208265,mot,-15.125127792358398,-0.00012749579036608338
8114,208273,for,-0.00013262155698612332,-13.37513256072998
8115,208282,for,-0.0001342903997283429,-14.750134468078613
8116,208291,for,-0.008701201528310776,-4.758701324462891
8117,208333,for,-7.493430894101039e-05,-13.875075340270996
8118,208344,for,-0.00011284107313258573,-14.875112533569336
8119,208352,for,-0.00014406509581021965,-16.250144958496094
8120,208361,for,-0.0001640876434976235,-15.125164031982422
8121,208382,for,-0.00037311585037969053,-9.375372886657715
8122,208391,for,-0.00014203863975126296,-16.750141143798828
8123,208640,mot,-7.5006489753723145,-0.0006491714157164097
8124,208730,for,-9.817902173381299e-05,-14.87509822845459
8125,208740,for,-7.076218025758862e-05,-14.750070571899414
8126,208760,for,-0.0002302383363712579,-9.250229835510254
8127,208780,for,-0.00012130453251302242,-13.000121116638184
8128,208801,for,-0.0001238004770129919,-13.625123977661133
8129,208802,for,-0.0006957544246688485,-7.500695705413818
8130,208803,for,-8.73314929776825e-05,-16.12508773803711
8131,208804,for,-0.000133098365040496,-17.125133514404297
8132,208805,for,-0.00011331788846291602,-13.125113487243652
8133,208806,for,-0.00014597235713154078,-14.25014591217041
8134,208821,for,-0.0006195080350153148,-7.750619411468506
8135,208822,for,-7.600714161526412e-05,-12.625076293945312
8136,208823,for,-5.037835580878891e-05,-13.62505054473877
8137,208824,for,-8.149051427608356e-05,-13.375081062316895
8138,209035,for,-0.00015276329941116273,-13.250152587890625
8139,209036,for,-0.0005479106330312788,-8.125548362731934
8140,209037,for,-0.0008464370621368289,-7.5008463859558105
8141,209043,for,-9.519893501419574e-05,-16.12509536743164
8142,209052,for,-0.00041267683263868093,-11.500412940979004
8143,209119,for,-0.0007835414726287127,-7.375783443450928
8144,209284,for,-0.00022642381372861564,-11.375226020812988
8145,209293,for,-0.00015276329941116273,-16.875152587890625
8146,209302,for,-0.00010282796574756503,-15.625102996826172
8147,209330,for,-0.00014883324911352247,-14.75014877319336
8148,209343,for,-0.0005020392127335072,-7.750502109527588
8149,209361,for,-7.719917630311102e-05,-13.750077247619629
8150,209362,for,-6.182190554682165e-05,-14.375061988830566
8151,209373,for,-0.00015872348740231246,-16.000158309936523
8152,209374,for,-0.00011009939044015482,-10.375109672546387
8153,209391,for,-0.0006526283104903996,-7.75065279006958
8154,209392,for,-0.0002738522016443312,-8.500273704528809
8155,209410,for,-0.00020747410599142313,-13.750207901000977
8156,209455,for,-0.005308346822857857,-5.255308151245117
8157,209461,for,-8.613945101387799e-05,-16.125085830688477
8158,209482,for,-0.00048775310278870165,-11.000487327575684
8159,209483,for,-0.00012737659562844783,-12.750127792358398
8160,209484,for,-0.00011999329581158236,-14.000120162963867
8161,209500,for,-0.0009895805269479752,-7.0009894371032715
8162,209517,for,-9.627176768844947e-05,-15.375096321105957
8163,209528,for,-0.005451347213238478,-5.255451202392578
8164,209529,for,-0.00025680975522845984,-9.125256538391113
8165,209536,for,-0.0001149867384810932,-13.875115394592285
8166,209545,for,-7.5649528298527e-05,-16.500076293945312
8167,209554,for,-8.780830830801278e-05,-18.25008773803711
8168,209563,for,-9.364928700961173e-05,-15.875093460083008
8169,209572,for,-0.0001454955490771681,-14.12514591217041
8170,209581,for,-0.000206401280593127,-10.125205993652344
8171,209231,for,-8.756989700486884e-05,-16.75008773803711
8172,209232,for,-0.00016063073417171836,-14.125160217285156
8173,209233,for,-0.00022916549642104656,-13.500228881835938
8174,209240,for,-0.00013464801304508,-11.750134468078613
8175,209241,for,-9.603335638530552e-05,-10.000096321105957
8176,209242,for,-0.00016396844875998795,-12.750164031982422
8177,209243,for,-0.00010032468708232045,-16.37510108947754
8178,2102973,mot,-1.1372504234313965,-0.38725045323371887
8179,2102974,for,-0.0002124806633219123,-12.875212669372559
8180,2103072,for,-0.00022558939235750586,-9.750226020812988
8181,2103171,for,-0.00016098834748845547,-15.250161170959473
8182,2103270,mot,-0.9742947816848755,-0.4742947518825531
8183,2103369,for,-0.1270635426044464,-2.127063512802124
8184,2103468,for,-8.506661833962426e-05,-13.50008487701416
8185,2103555,for,-8.292095299111679e-05,-15.250082969665527
8186,2103556,for,-0.07916197925806046,-2.5791618824005127
8187,2103557,mot,-19.000062942504883,-6.277553620748222e-05
8188,2103558,for,-0.001711709308438003,-6.501711845397949
8189,2103559,for,-0.002917691832408309,-5.877917766571045
8190,2103560,for,-0.00013119110371917486,-11.750131607055664
8191,2103563,for,-0.00017791526624932885,-14.250178337097168
8192,2103661,for,-9.93710636976175e-05,-17.500099182128906
8193,2103662,for,-0.0025719713885337114,-6.002572059631348
8194,2103753,for,-0.0001443035143893212,-12.875144004821777
8195,2103754,for,-0.00012154294381616637,-13.125121116638184
8196,2103844,for,-0.00013536323967855424,-16.25013542175293
8197,2103846,for,-0.000116655595775228,-13.625116348266602
8198,2103847,for,-0.00014287306112237275,-14.625143051147461
8199,2103849,for,-7.97024549683556e-05,-13.375080108642578
8200,2103851,for,-0.0002775438770186156,-14.500277519226074
8201,2103852,for,-0.00023333763238042593,-15.87523365020752
8202,2103945,for,-7.52919222577475e-05,-14.375075340270996
8203,2103948,for,-0.00024323153775185347,-11.250243186950684
8204,2103950,for,-0.00025084958178922534,-8.750250816345215
8205,2104023,mot,-3.048750877380371,-0.0487508699297905
8206,2104124,for,-7.290784560609609e-05,-15.250072479248047
8207,2104125,for,-0.00010700009443098679,-12.375106811523438
8208,2104126,for,-0.00011093381908722222,-12.375110626220703
8209,2104127,for,-0.0001483564410591498,-14.62514877319336
8210,2104210,for,-0.0001475220051361248,-12.500147819519043
8211,2107775,for,-7.219262624857947e-05,-13.000072479248047
8212,210830,for,-0.00010926496179308742,-13.000109672546387
8213,210831,for,-7.52919222577475e-05,-14.125075340270996
8214,210840,for,-0.00015121731848921627,-13.125151634216309
8215,210841,for,-0.00014215784904081374,-12.000142097473145
8216,210842,for,-0.0003200922510586679,-12.625320434570312
8217,210280,for,-0.000146687583765015,-13.250146865844727
8218,210856,for,-0.00015383612480945885,-12.875153541564941
8219,210863,for,-0.00013369438238441944,-15.250133514404297
8220,210864,for,-0.0001363168703392148,-14.625136375427246
8221,210865,for,-0.01862044259905815,-4.018620491027832
8222,210872,for,-0.0001037815964082256,-13.250103950500488
8223,210881,for,-0.0004061242798343301,-10.875406265258789
8224,2096048,for,-0.00012475410767365247,-15.12512493133545
8225,2096147,for,-4.5491004129871726e-05,-16.250045776367188
8226,2096243,mot,-9.625669479370117,-0.0006699055666103959
8227,2096344,mot,-4.018863201141357,-0.01886332780122757
8228,2096445,for,-8.256334695033729e-05,-16.25008201599121
8229,2096446,for,-0.00010223194840364158,-17.750102996826172
8230,2096542,for,-9.782141569303349e-05,-14.75009822845459
8231,2096641,for,-0.0001673061487963423,-14.875166893005371
8232,2096740,for,-0.00010473522706888616,-15.125104904174805
8233,2096837,for,-0.0001005630983854644,-15.500100135803223
8234,2096838,for,-0.00012570773833431304,-13.625125885009766
8235,2096839,for,-8.923874702304602e-05,-15.125089645385742
8236,2096928,for,-0.00011284107313258573,-16.750112533569336
8237,2096929,for,-0.00010759611177491024,-16.375106811523438
8238,2096933,for,-0.00015872348740231246,-16.125158309936523
8239,2096934,for,-7.32654589228332e-05,-11.875073432922363
8240,2096935,for,-0.00013131031300872564,-12.375131607055664
8241,2096936,for,-8.590104698669165e-05,-15.250085830688477
8242,2097027,for,-9.579495235811919e-05,-17.12509536743164
8243,2097030,for,-0.00011737081513274461,-14.000117301940918
8244,2097031,for,-9.746380237629637e-05,-17.250097274780273
8245,2097032,for,-9.388769103679806e-05,-13.375093460083008
8246,2097125,for,-0.0001596771035110578,-15.37515926361084
8247,2097126,for,-0.0001129602751461789,-16.125112533569336
8248,2097224,for,-0.000111768240458332,-15.75011157989502
8249,2097323,for,-8.435139898210764e-05,-17.375083923339844
8250,2097422,for,-0.0001029471677611582,-18.125102996826172
8251,2097521,for,-6.742448022123426e-05,-17.75006675720215
8252,2097619,for,-7.73183855926618e-05,-16.500078201293945
8253,2097720,for,-8.08944896562025e-05,-16.625080108642578
8254,2097816,for,-0.00010068230039905757,-16.62510108947754
8255,2097915,for,-5.860340752406046e-05,-14.2500581741333
8256,2097917,for,-5.538490950129926e-05,-14.500055313110352
8257,2097918,for,-7.493430894101039e-05,-17.37507438659668
8258,2098012,for,-0.0001347672223346308,-15.875134468078613
8259,2098110,for,-0.0016293596709147096,-6.50162935256958
8260,2098111,for,-0.00014609156642109156,-12.87514591217041
8261,2098213,for,-6.480199954239652e-05,-17.125064849853516
8262,2098214,for,-6.265633419388905e-05,-14.000062942504883
8263,209838,for,-6.32523515378125e-05,-18.500062942504883
8264,209839,for,-0.00010199354437645525,-15.500102043151855
8265,209847,for,-8.578184497309849e-05,-15.750085830688477
8266,209855,for,-0.00011450992315076292,-17.12511444091797
8267,209856,for,-8.697387966094539e-05,-15.000086784362793
8268,209864,for,-8.458980300929397e-05,-16.375083923339844
8269,209873,for,-0.011122682131826878,-4.511122703552246
8270,209881,for,-7.886803359724581e-05,-18.250078201293945
8271,209882,for,-9.448370838072151e-05,-15.125094413757324
8272,209890,for,-0.00020461321400944144,-15.125205039978027
8273,209891,for,-0.0001835141738411039,-12.62518310546875
8274,209900,for,-0.00011355629976605996,-15.500113487243652
8275,209910,for,-0.0001114106344175525,-15.12511157989502
8276,209920,for,-0.023436935618519783,-3.773437023162842
8277,209930,for,-0.00013440960901789367,-15.000134468078613
8278,209940,for,-5.5027299822540954e-05,-17.62505531311035
8279,210002,for,-0.0002693224814720452,-12.375268936157227
8280,210011,for,-0.00030590701499022543,-16.87530517578125
8281,2100823,for,-0.00017684244085103273,-14.500176429748535
8282,2100922,for,-0.00022558939235750586,-14.375226020812988
8283,2101021,for,-0.00015741224342491478,-14.250157356262207
8284,2101120,for,-0.00010664248111424968,-16.875106811523438
8285,2101219,for,-0.000116655595775228,-12.375116348266602
8286,2101315,for,-0.00010485442908247933,-16.250104904174805
8287,2101316,for,-8.613945101387799e-05,-16.875085830688477
8288,2101317,for,-0.0001146291324403137,-16.00011444091797
8289,2101318,for,-9.209963900502771e-05,-15.500092506408691
8290,210143,for,-0.0001427538663847372,-15.125143051147461
8291,210166,for,-0.0001625379954930395,-15.375162124633789
8292,2101610,for,-0.00011689399980241433,-17.5001163482666
8293,210171,for,-6.992775888647884e-05,-15.750069618225098
8294,210172,for,-6.706686690449715e-05,-17.25006675720215
8295,210212,mot,-10.25012493133545,-0.00012451570364646614
8296,210213,for,-0.38712790608406067,-1.1371278762817383
8297,210214,mot,-11.625093460083008,-9.364928700961173e-05
8298,210230,for,-8.184812031686306e-05,-15.375082015991211
8299,210242,for,-0.0001158211671281606,-16.3751163482666
8300,210251,for,-0.00011391390580683947,-15.625113487243652
8301,210260,for,-0.0001664717128733173,-16.625165939331055
8302,211220,for,-8.232493564719334e-05,-15.250082015991211
8303,210945,for,-0.0001645644661039114,-15.250164985656738
8304,210952,for,-0.00013560164370574057,-13.87513542175293
8305,210953,for,-6.420598219847307e-05,-15.3750638961792
8306,210954,for,-0.00012654215970542282,-14.000126838684082
8307,210961,for,-8.44706009957008e-05,-15.37508487701416
8308,210993,for,-0.00012439649435691535,-12.125123977661133
8309,210994,for,-0.00013357517309486866,-15.250133514404297
8310,211002,for,-0.00011486753646750003,-15.250114440917969
8311,211011,for,-0.00020747410599142313,-14.750207901000977
8312,2110317,for,-0.00012237003829795867,-14.7501220703125
8313,2110318,for,-6.909333023941144e-05,-14.000068664550781
8314,2110319,for,-0.00014799882774241269,-14.250147819519043
8315,2110412,for,-0.00010878815373871475,-14.00010871887207
8316,2110413,for,-0.00012213163427077234,-14.6251220703125
8317,2110414,for,-0.00010783452307805419,-12.625107765197754
8318,2110415,for,-0.00017505438881926239,-10.875175476074219
8319,2110416,for,-8.745069499127567e-05,-11.75008773803711
8320,2110511,for,-8.065608562901616e-05,-16.250080108642578
8321,211066,for,-6.265633419388905e-05,-14.750062942504883
8322,211067,for,-0.00010580805974313989,-14.125105857849121
8323,211068,for,-0.00015788905147928745,-11.750158309936523
8324,211069,for,-9.662937372922897e-05,-11.375096321105957
8325,2110610,for,-0.00012166214582975954,-15.3751220703125
8326,211073,for,-7.457669562427327e-05,-16.37507438659668
8327,211074,for,-8.97155623533763e-05,-15.750089645385742
8328,211075,for,-7.302704761968926e-05,-15.375073432922363
8329,211081,for,-6.813969957875088e-05,-16.25006866455078
8330,211082,for,-8.387458365177736e-05,-13.875083923339844
8331,211090,for,-8.590104698669165e-05,-16.625085830688477
8332,211107,for,-0.0006738319061696529,-7.500673770904541
8333,211116,for,-0.0029844753444194794,-5.877984523773193
8334,211123,mot,-11.500224113464355,-0.00022427814838010818
8335,211124,for,-0.0001450187264708802,-14.625144958496094
8336,211125,for,-0.00010366239439463243,-16.000102996826172
8337,211132,for,-0.00013214473437983543,-10.25013256072998
8338,211141,for,-0.0002217748697148636,-12.500222206115723
8339,211170,for,-6.718606891809031e-05,-16.50006675720215
8340,211184,for,-0.00028970264247618616,-8.750289916992188
8341,211185,for,-0.018383236601948738,-4.018383026123047
8342,211193,for,-0.00010962257510982454,-13.875109672546387
8343,211201,for,-0.0002835040504578501,-8.625283241271973
8344,211202,mot,-1.1372690200805664,-0.387268990278244
8345,211210,for,-0.00031282080453820527,-14.625312805175781
8346,211211,for,-0.00010819212911883369,-15.000107765197754
8347,211212,for,-0.00010008628305513412,-12.875100135803223
8348,211213,for,-0.00015169414109550416,-11.625151634216309
8349,211382,for,-6.790129555156454e-05,-15.500067710876465
8350,211401,for,-9.2576454335358e-05,-15.000092506408691
8351,211411,for,-0.00012475410767365247,-12.37512493133545
8352,211412,for,-0.0001149867384810932,-13.625115394592285
8353,211433,for,-8.923874702304602e-05,-14.375089645385742
8354,211434,for,-7.862962229410186e-05,-16.125078201293945
8355,211435,for,-0.0008928788010962307,-7.1258931159973145
8356,211303,for,-0.008740793913602829,-4.7587409019470215
8357,211314,for,-0.0002258277963846922,-9.250226020812988
8358,211332,for,-0.00011594036914175376,-14.750116348266602
8359,211357,for,-9.043078898685053e-05,-13.375090599060059
8360,211358,for,-0.0004317420825827867,-8.000432014465332
8361,211359,for,-0.00015920029545668513,-9.50015926361084
8362,211361,for,-8.435139898210764e-05,-16.125083923339844
8363,211362,for,-0.00015824666479602456,-15.375158309936523
8364,211363,for,-9.162282367469743e-05,-16.125091552734375
8365,211364,for,-7.016616291366518e-05,-14.375070571899414
8366,211365,for,-8.590104698669165e-05,-15.875085830688477
8367,211366,for,-0.00014931005716789514,-11.750149726867676
8368,211472,for,-0.00010354319238103926,-13.750103950500488
8369,211473,for,-7.672236824873835e-05,-14.875076293945312
8370,211474,for,-0.00011248346709180623,-16.750112533569336
8371,211475,for,-0.00015097891446202993,-13.750150680541992
8372,211481,for,-6.217951886355877e-05,-16.375062942504883
8373,211490,for,-8.625866030342877e-05,-15.000085830688477
8374,211500,for,-7.052377623040229e-05,-15.625070571899414
8375,211550,for,-0.00011450992315076292,-11.375114440917969
8376,211570,for,-7.457669562427327e-05,-13.00007438659668
8377,211603,for,-8.149051427608356e-05,-14.000081062316895
8378,211604,for,-8.959636033978313e-05,-14.125089645385742
8379,211621,for,-0.00015693542081862688,-13.500157356262207
8380,211622,for,-8.184812031686306e-05,-12.625082015991211
8381,211632,for,-7.183501293184236e-05,-15.12507152557373
8382,211651,for,-0.00022713904036208987,-11.000226974487305
8383,212313,for,-0.002634872682392597,-6.0026350021362305
8384,212315,for,-0.0002108118060277775,-11.375210762023926
8385,212316,for,-9.221884101862088e-05,-15.000092506408691
8386,212322,for,-9.782141569303349e-05,-13.37509822845459
8387,212324,for,-7.73183855926618e-05,-15.250077247619629
8388,212327,for,-0.00012773419439326972,-14.125127792358398
8389,212331,for,-9.662937372922897e-05,-13.625096321105957
8390,212362,for,-0.03817013278603554,-3.288170099258423
8391,212381,for,-0.018383940681815147,-4.018383979797363
8392,212383,for,-0.00012047011114191264,-14.500120162963867
8393,212384,for,-9.925185440806672e-05,-15.000099182128906
8394,212413,for,-9.066919301403686e-05,-11.375090599060059
8395,212415,for,-9.376848902320489e-05,-11.375093460083008
8396,212422,for,-0.0001347672223346308,-9.250134468078613
8397,212424,for,-8.065608562901616e-05,-14.000081062316895
8398,212441,for,-0.00011450992315076292,-10.750114440917969
8399,212401,mot,-13.250347137451172,-0.0003469057264737785
8400,212402,for,-0.6932669281959534,-0.6932669281959534
8401,212014,for,-0.00039063513395376503,-8.250391006469727
8402,212015,for,-0.00037502311170101166,-8.875374794006348
8403,212016,for,-0.00043734462815336883,-8.12543773651123
8404,212023,for,-9.078839502763003e-05,-15.125090599060059
8405,212027,for,-0.00011045700375689194,-12.750110626220703
8406,212050,for,-7.421908958349377e-05,-14.25007438659668
8407,212060,for,-0.0008982429862953722,-7.750898361206055
8408,212061,for,-0.002994816517457366,-6.002995014190674
8409,212062,for,-7.815280696377158e-05,-13.250078201293945
8410,212063,for,-0.00013202552509028465,-11.875131607055664
8411,212064,for,-0.00024263552040793002,-15.125242233276367
8412,212091,for,-0.00013798571308143437,-15.000138282775879
8413,212092,for,-0.00011868205183418468,-15.750118255615234
8414,212113,for,-0.000284696085145697,-11.125285148620605
8415,212122,for,-0.00023214559769257903,-13.250231742858887
8416,212141,for,-0.00016444525681436062,-14.500164031982422
8417,212155,for,-0.00012582694762386382,-16.750125885009766
8418,212156,for,-5.466968650580384e-05,-15.625054359436035
8419,212164,for,-0.00010676169040380046,-17.250106811523438
8420,212173,for,-0.00014025058771949261,-17.750141143798828
8421,212182,for,-9.865583706414327e-05,-11.25009822845459
8422,212201,for,-6.945094355614856e-05,-18.00006866455078
8423,212211,for,-0.0001307142956648022,-12.000130653381348
8424,212232,for,-0.00020830852736253291,-11.875207901000977
8425,212240,for,-8.673547563375905e-05,-16.125085830688477
8426,212262,for,-0.00010556964843999594,-12.750105857849121
8427,212281,for,-0.00010127831774298102,-17.12510108947754
8428,212282,for,-0.0001817297888919711,-16.000181198120117
8429,212770,for,-0.0005404045223258436,-8.000540733337402
8430,212842,for,-0.00015312091272789985,-13.875153541564941
8431,212583,for,-0.018411308526992798,-4.018411159515381
8432,212584,for,-4.763666947837919e-05,-16.87504768371582
8433,212592,for,-0.003401451976969838,-5.753401279449463
8434,212640,for,-0.06206818297505379,-2.812068223953247
8435,212666,mot,-2.350416421890259,-0.10041649639606476
8436,212682,for,-0.00012106612848583609,-13.875121116638184
8437,212691,for,-0.00017064384883269668,-13.250170707702637
8438,212750,for,-7.195421494543552e-05,-12.87507152557373
8439,212879,for,-0.004266200587153435,-5.504266262054443
8440,212883,for,-0.00010342398309148848,-13.125102996826172
8441,212884,for,-0.0007924780366010964,-7.625792503356934
8442,212885,for,-0.000250491953920573,-8.875250816345215
8443,212886,for,-5.741137283621356e-05,-13.750057220458984
8444,212887,for,-0.00013953536108601838,-15.000139236450195
8445,212888,for,-0.00012773419439326972,-9.375127792358398
8446,212891,for,-7.350386295001954e-05,-13.750073432922363
8447,212892,for,-5.908022285439074e-05,-13.250059127807617
8448,2129123,for,-0.00011546355381142348,-13.625115394592285
8449,2129215,for,-0.00015562419139314443,-14.000155448913574
8450,2129216,for,-0.00030197695014066994,-8.3753023147583
8451,2129217,for,-9.782141569303349e-05,-15.50009822845459
8452,2129218,for,-0.00011951648048125207,-14.12511920928955
8453,2129219,for,-0.00010592726175673306,-16.000106811523438
8454,2129220,for,-7.636475493200123e-05,-15.375076293945312
8455,2129221,mot,-1.910370111465454,-0.16037005186080933
8456,2129222,for,-0.0006223689415492117,-7.625622272491455
8457,2129310,for,-7.111979357432574e-05,-14.37507152557373
8458,2129311,for,-8.554343366995454e-05,-12.125085830688477
8459,2129312,for,-0.00010080150241265073,-15.125101089477539
8460,2129313,for,-9.114600834436715e-05,-14.750091552734375
8461,2129314,for,-9.9728669738397e-05,-15.125100135803223
8462,212942,for,-0.000182921823579818,-11.87518310546875
8463,212943,for,-0.0002354832977289334,-8.625235557556152
8464,212944,for,-0.0003184233792126179,-13.12531852722168
8465,212945,for,-0.0007235141238197684,-8.125723838806152
8466,212946,for,-0.00011224505578866228,-11.125112533569336
8467,212947,for,-9.710618905955926e-05,-16.250097274780273
8468,212948,for,-0.00015478975547011942,-12.000154495239258
8469,212949,for,-0.00015502817404922098,-15.125155448913574
8470,212951,for,-0.0004954866599291563,-8.000495910644531
8471,212992,for,-0.0004235243541188538,-9.125423431396484
8472,212993,for,-0.00030578780570067465,-10.625306129455566
8473,212994,mot,-11.750182151794434,-0.00018244501552544534
8474,213001,for,-9.019237768370658e-05,-12.750090599060059
8475,2130230,for,-0.00012964145571459085,-13.875129699707031
8476,2130327,for,-7.40998875699006e-05,-17.12507438659668
8477,2130328,for,-0.00024168188974726945,-14.12524127960205
8478,2130429,for,-0.00011629798245849088,-13.750116348266602
8479,2130525,for,-0.00010413920972496271,-15.000103950500488
8480,2130526,for,-0.0001322639436693862,-14.62513256072998
8481,2130620,for,-0.0003416607796680182,-11.125341415405273
8482,2130621,for,-0.00700141629204154,-5.0070013999938965
8483,2130622,for,-0.00010282796574756503,-14.000102996826172
8484,2130623,for,-0.00012487331696320325,-15.37512493133545
8485,2130624,for,-8.780830830801278e-05,-13.62508773803711
8486,2130719,for,-0.0002835040504578501,-12.750283241271973
