,id,Gemma2-instruct_left_vote,Gemma2-instruct_left_for_prob,Gemma2-instruct_left_against_prob,Gemma2-instruct_right_vote,Gemma2-instruct_right_for_prob,Gemma2-instruct_right_against_prob,Gemma2-instruct_center_vote,Gemma2-instruct_center_for_prob,Gemma2-instruct_center_against_prob
7557,2022020,for,0.994773822138086,0.0,mot,0.183886632323265,0.8086661957204342,for,0.8516586250625551,0.13626316282898188
7558,2022211,for,0.9975239188643172,0.0,for,0.9866478404728696,0.0093308870273176,for,0.9961836456786841,0.0
7559,202238,for,0.9983294933554134,0.0,for,0.9921353311510756,0.0014897582586854,for,0.9984653228748357,0.0
7560,202247,for,0.9891740106977522,0.0038821354974061,for,0.821749922237359,0.1725187567062676,mot,0.1799611896276474,0.8117972174659371
7561,202253,for,0.9794814414344728,0.0153328813612461,for,0.9461459834710696,0.0506410648813471,for,0.9960639984419686,0.0
7562,202254,for,0.9983739030540164,0.0,mot,0.0,0.9984690934652464,for,0.9972723905229941,0.0
7563,202255,for,0.9989372361887944,0.0,for,0.87062909262022,0.1236426506657153,for,0.998612981311453,0.0
7564,202256,for,0.9978951545417658,0.0,mot,0.0062390775419771,0.9874403927242384,for,0.9965372448641574,0.0
7565,202262,mot,0.0649830102920532,0.9274258605437352,for,0.9984695764724164,0.0,for,0.9978917528060265,0.0
7566,202271,for,0.998855687386822,0.0,for,0.9987984068284276,0.0,for,0.9987098053097725,0.0
7567,202280,for,0.99729226983618,0.0,for,0.868653487006668,0.1243478767573833,for,0.9968285848881351,0.0
7568,202305,for,0.9987508879275993,0.0,mot,0.0184416025876998,0.9777392682153732,for,0.9980610104248626,0.0
7569,202306,for,0.9982658179360442,0.0,for,0.8857374776853248,0.1094801118597388,for,0.9969980315654539,0.0
7570,202307,for,0.9992775743303356,0.0,mot,0.0,0.9991164611419664,for,0.9954671523300931,0.0003135160659439862
7571,202313,for,0.9978533410467209,0.0,for,0.9934601366112474,0.0027244961820542,for,0.9920905183535069,0.003082617186009884
7572,202314,for,0.9965312001877464,0.0,for,0.9892832055629696,0.0072044199332594,for,0.9970474291330902,0.00022436030849348754
7573,202321,for,0.9962046805303544,0.0002462409611325,for,0.9578969065914862,0.0374409013893455,for,0.9894811085250694,0.006159280426800251
7574,202322,for,0.9967853200505488,0.0,for,0.955966798850568,0.0396935789030976,for,0.996942750440212,0.0001093809914891608
7575,202372,for,0.9989277263885016,0.0,for,0.981358101242222,0.0110646793618798,for,0.9983441251679324,0.0
7576,202373,for,0.9984344175318256,0.0,for,0.990011284360662,0.0039765536785125,for,0.9980453019961715,0.0
7577,202374,for,0.9955761232413352,0.0,mot,0.113125205039978,0.8798145414330065,for,0.9922251543030143,0.0022723176516592503
7578,202381,for,0.9984516482290928,0.0,for,0.6947500705718994,0.2941520796157419,for,0.9959980103158159,0.0
7579,202390,for,0.9980897820059909,0.0,for,0.8764442801475525,0.1128118210472166,for,0.9972852369864995,0.0
7580,202400,for,0.9990985359763728,0.0,for,0.989419643417932,0.0039785364642739,for,0.9989867824806424,0.0
7581,202417,mot,0.0,0.9988538054167292,for,0.9970264929579572,0.0,for,0.988646104815416,0.0027957025449723005
7582,202421,mot,0.0,0.9966898226412012,for,0.8938624367583543,0.0941184824332594,for,0.5504644741304219,0.4289492666721344
7583,202422,mot,0.0,0.9990925667225384,for,0.994002862367779,0.000348504690919,mot,0.0,0.9945681610843167
7584,202423,mot,0.0,0.9991811170984874,for,0.9964037509635092,0.0,mot,0.0011451102327555418,0.9951940382597968
7585,202424,mot,0.0,0.9977483889088036,for,0.9966292801545932,0.0,for,0.9809702597558498,0.005215994548052549
7586,202425,mot,0.0,0.998739905655384,for,0.9963395080994816,0.0,for,0.9787928892765194,0.009876620955765247
7587,202426,mot,0.0,0.9990051937056704,for,0.9955562148243188,0.0002271946141263,mot,0.08650205284357071,0.9054177706129849
7588,202451,for,0.9966389831024572,0.0,mot,0.3391326069831848,0.6534881548141129,for,0.9948465506313369,0.0
7589,202452,for,0.9951039780862628,0.0,for,0.993358107167296,0.0,for,0.9957600100897253,0.0
7590,202464,for,0.9965156810358168,0.0,mot,0.0330090671777725,0.956738583277911,for,0.5687954673776403,0.42210454121232033
7591,202472,for,0.9895848524174652,0.0038861485663801,for,0.7570435404777527,0.2321351338177919,mot,0.01208661962300539,0.9777736053802073
7592,202473,for,0.9705405235290528,0.0231099867960438,mot,0.2059622406959533,0.7828684663400054,mot,0.0070429290644824505,0.9842205748427659
7593,202481,for,0.9978346177376808,0.0,for,0.91694438457489,0.0756932662334293,for,0.9976882763439789,0.0
7594,202693,for,0.9971985813972424,0.0,mot,0.0023136518429964,0.9893882456235588,for,0.995931270706933,0.0
7595,202694,for,0.998217846819898,0.0,mot,0.0,0.995656661572866,for,0.9950461278640432,0.0
7596,202708,for,0.9933060390176252,0.0,for,0.9788860006083268,0.0135279446840286,for,0.9860547508578748,0.0004081962979398668
7597,202715,for,0.9985349264461548,0.0,mot,0.0006432834779843,0.9957454724935816,for,0.9975709717255086,0.0
7598,202716,for,0.9978324111143592,0.0,mot,0.0,0.9977949738968164,for,0.9930942139180843,0.0009052324458025396
7599,202721,for,0.9970648726448416,0.0,for,0.989963794592768,0.0013427161611616,for,0.9969979646848515,0.0
7600,202722,for,0.9985103924482246,0.0,for,0.9832434623967856,0.0048806527629494,for,0.9975462157744914,0.0
7601,202746,for,0.9984613991000516,0.0,mot,0.0,0.9964698588009924,for,0.9977143325304496,0.0
7602,202753,for,0.9988479109015316,0.0,mot,0.1648820042610168,0.8281757610384375,for,0.9988696033979068,0.0
7603,202754,for,0.9986181468702852,0.0,for,0.9902370302006602,0.004401730839163,for,0.9985690258981776,0.0
7604,202761,for,0.9984730580399628,0.0,for,0.9705647460650652,0.021385274536442,for,0.9978724552202038,0.0
7605,202762,for,0.998306844412582,0.0,for,0.9778686087811366,0.0035763778723776,for,0.9980966842267662,0.0
7606,202765,for,0.9986599796975496,0.0,for,0.9877806567237712,0.0036436268128454,for,0.9984466216774308,0.0
7607,202786,for,0.9969528710935264,0.0,mot,0.0,0.9973134973552078,for,0.9752606383990496,0.015714062086772174
7608,202787,for,0.9979940904304384,0.0,mot,0.0,0.9986821103375404,for,0.9893322493880987,0.0008386700064875185
7609,202788,for,0.993392781878356,0.000837235187646,for,0.9645002326287796,0.0331516649457626,for,0.9638180813053623,0.030013319104909897
7610,202799,for,0.9983935793861748,0.0,for,0.9821102822897956,0.0039755995385348,for,0.9975804987479933,0.0
7611,202801,for,0.998805441748118,0.0,mot,0.0,0.9989235408138484,for,0.9958713697269559,0.0
7612,202805,for,0.9987621990585468,0.0,mot,0.0,0.9986044452525676,for,0.9938727421395015,0.0
7613,202812,for,0.9980717278085648,0.0,mot,0.078280285000801,0.9141595717519522,for,0.9917465420439839,0.0010380811290815473
7614,202813,for,0.9981112977329758,0.0,mot,0.0,0.9971930033061652,for,0.9946437837352278,0.0
7615,202814,mot,0.0003529841778799,0.997371777659282,for,0.9818942641140892,0.013262752094306,mot,0.0033026798628270626,0.9919344384688884
7616,202967,for,0.9975294050964294,0.0,mot,0.0,0.9974512619664893,for,0.993667909380747,0.0011540150735527277
7617,202973,for,0.996622585633304,0.0,mot,0.4597479403018951,0.5338901542127132,for,0.9926997213042341,0.0003225609543733299
7618,202974,for,0.9989984687053948,0.0,for,0.9907953096553684,0.0053194048814475,for,0.9986735562270042,0.0
7619,202975,for,0.9957989334288868,0.0,for,0.8586073465412483,0.1281645963899791,for,0.9947766807454173,0.0
7620,202976,for,0.9984848107851576,0.0,for,0.9903916640469106,0.0,for,0.998276298509154,0.0
7621,202991,for,0.9986204023007303,0.0,for,0.983233813662082,0.0110872937366366,for,0.9984679578919895,0.0
7622,202992,for,0.997288640588522,0.0,for,0.9796257049310952,0.0150665990076959,for,0.995259549934417,0.00020074487838428468
7623,203008,for,0.9975136121502146,0.0,for,0.8717675805091858,0.1225071912631392,for,0.8405358195304871,0.15498484706040472
7624,203015,for,0.9971092294290428,0.0,for,0.9628561567515136,0.0305439671501517,for,0.9918323431629688,0.0
7625,203016,for,0.9973011491820216,0.0,for,0.984406022937037,0.0104259774088859,for,0.9955597928492352,0.0
7626,203017,mot,0.2121727168560028,0.7833557198755443,mot,0.0023578405380249,0.991662526037544,mot,0.0012044497998431325,0.9916584517341107
7627,203031,for,0.9991463197366102,0.0,mot,0.0003507480141706,0.9980704153713305,for,0.9988830129732378,0.0
7628,203032,for,0.670228123664856,0.3238098355941474,for,0.8223298192024231,0.1728054597042501,mot,0.0,0.9988554617157206
7629,203033,mot,0.0,0.9977047361899168,mot,0.0062972325831651,0.9841976664029062,mot,0.0011295982403680682,0.9907895226497203
7630,203034,for,0.9982770098140464,0.0,mot,0.0004258115950506,0.9975378308445216,for,0.9918320387951098,0.0042780498042702675
7631,2030413,for,0.9977416199399158,0.0,mot,0.1482975035905838,0.8436775517184287,for,0.9962125111487694,0.0
7632,2030510,for,0.9974393807351588,0.0,mot,0.0,0.998282089130953,for,0.9933215241180733,0.000172708387253806
7633,2030511,for,0.99694951006677,0.0,for,0.5468240976333618,0.4451820217072963,for,0.9953255740692839,0.0
7634,2030512,for,0.9982215085037752,0.0,for,0.995604199131776,0.0,for,0.9988196507692919,0.0
7635,203062,for,0.9983461607262144,0.0,mot,0.0007881061173975,0.997169577050954,for,0.9956232979893684,0.0005249088280834258
7636,203063,for,0.9989848581681144,0.0,mot,0.0,0.9989279846195132,for,0.9970824981573969,0.0
7637,203064,for,0.998304805412772,0.0,for,0.9885235938709228,0.0007178763044066,for,0.9980915822161478,0.0
7638,203065,for,0.998500838293694,0.0,for,0.9924585859407672,0.0011432885657995,for,0.9963853223016486,0.0
7639,203066,for,0.9986229430724052,0.0,for,0.8607821876066737,0.132820219034329,for,0.9981368067674339,0.0
7640,203067,for,0.9975788367446512,0.0,mot,0.0003960066242143,0.9973275160882622,for,0.9911408164771274,0.003711471799761057
7641,203068,for,0.9984197487210622,0.0,mot,0.0019996596965938,0.9907160010188818,for,0.9980015048131463,0.0
7642,203069,for,0.9973022719859728,0.0,for,0.9923847370082512,0.0003297331568319,for,0.9978323412506143,0.0
7643,203071,for,0.998586585279554,0.0,for,0.9949250642675906,0.0001756904675858,for,0.998552096716594,0.0
7644,203091,for,0.9950372064486146,0.0,for,0.9944366555428132,0.0012183694634586,for,0.9426393847679719,0.05118979932740331
7645,203094,for,0.9975721877999604,0.0,for,0.6945035457611084,0.2985715745016932,for,0.9902702027466148,0.004370898474007845
7646,203095,for,0.9896304260473698,0.0007126445998437,for,0.9056883009616286,0.0802879945840686,for,0.9517465862445533,0.02774525061249733
7647,203102,for,0.9985527161406936,0.0,for,0.9968190728104672,0.0001802193000912,for,0.9947806021664292,0.0
7648,203103,for,0.9981428002356552,0.0,mot,0.0,0.9990080702118576,mot,0.0003610823769122362,0.9970492460997775
7649,203106,for,0.998548275569192,0.0,mot,0.0,0.9977900728117676,mot,0.21918655931949615,0.7713519860990345
7650,203107,for,0.9961877958849072,0.0003389123885426,for,0.9244181861868128,0.0709928388241678,mot,0.04700816050171852,0.9481653361581266
7651,203108,for,0.990392608102411,0.0003503228654153,for,0.9593736218521371,0.0322513845749199,for,0.9938814238703344,0.0
7652,203131,mot,0.0,0.9984281789511442,for,0.970816143322736,0.0251298701623454,mot,0.0,0.9955677040852606
7653,203143,for,0.9987501534778858,0.0,mot,0.02531448751688,0.9678781172260642,for,0.9982211329152051,0.0
7654,203146,for,0.996843459608499,0.0,mot,0.0157706309109926,0.9784136160742491,for,0.9938147195498459,0.0
7655,203154,for,0.9987082864099648,0.0,for,0.9662911295890808,0.0294633017037995,for,0.9971437205676921,0.0
7656,203167,for,0.9987541513473844,0.0,mot,0.0034081260673701,0.9914272308815272,for,0.9970722392608877,0.0
7657,203182,for,0.9951353496871888,0.0,for,0.9652636201353744,0.0297533210832625,for,0.8837339382153004,0.10870047798380256
7658,203185,for,0.9991341793793254,0.0,mot,0.0,0.9987347408314236,for,0.9980786454398185,0.0
7659,203200,for,0.9978995311830658,0.0,for,0.9859326721634716,0.0044852532446384,for,0.9969348488157266,0.0
7660,203215,for,0.9982987381154088,0.0,for,0.995006961398758,0.0002086064923787,for,0.9981293217169878,0.0
7661,203224,for,0.9977461511734872,0.0,mot,0.0119913974776864,0.9852695262525232,for,0.9958276241086423,0.0
7662,203241,for,0.998367457308632,0.0,mot,0.0131474137306213,0.9836199993733316,for,0.9962369858185411,0.0
7663,203242,for,0.9989603725043708,0.0,for,0.994376353075495,0.0,for,0.9986456395854475,0.0
7664,203243,for,0.997696281876415,0.0,for,0.9952541473321616,0.000108194159111,for,0.997616602875496,0.0
7665,202831,for,0.9989792574342572,0.0,for,0.9929544684127904,0.0009782013949006,for,0.9988115646774531,0.0
7666,202893,for,0.9953446121653542,0.0,for,0.9960262344684452,0.0003901153977494,for,0.9957696308847517,0.0
7667,202894,for,0.998464043601416,0.0,for,0.9746499792672694,0.0207964272703975,for,0.9985759364790283,0.0
7668,202901,for,0.9989176120143384,0.0,mot,0.0007070108549669,0.9969405042938888,for,0.998211967991665,0.0
7669,202902,for,0.9986158003921446,0.0,mot,0.0,0.9985046950168908,for,0.9971780962077901,0.0
7670,202910,for,0.9981495062820612,0.0,for,0.9933586536208168,0.0026600556448101,for,0.9953799810027704,0.0002722525387071073
7671,202911,for,0.9972985594213242,0.0,mot,0.0025819723960012,0.9880234739976004,for,0.9955847025557887,0.0
7672,202912,for,0.9979928404209204,0.0,for,0.9950284037622624,0.0018177080200985,for,0.9965326602105051,0.0
7673,202920,for,0.9985847746720538,0.0,for,0.85107421875,0.1420275727286934,for,0.9977551564807072,0.0
7674,203273,for,0.6246293783187866,0.3707701217499561,for,0.9951536168227904,0.003189786337316,for,0.696244525432121,0.3001618920825422
7675,203282,for,0.676888108253479,0.3174865239998325,mot,0.0181708186864852,0.9795205486007036,mot,0.027399340644478798,0.9684894436504692
7676,203294,for,0.9965438193175942,0.0,for,0.978849391802214,0.0165950200171209,for,0.9956103924196213,0.0
7677,203311,for,0.9853449009824544,0.0061268555000424,for,0.9951109334360808,0.0007107380661182,for,0.957395875477232,0.03579749818891287
7678,203330,mot,0.0,0.9968751326669008,mot,0.0200249794870615,0.9728229651227592,mot,0.0006571814301423728,0.9956653108820319
7679,203345,for,0.9965212817769498,0.0,mot,0.0273678861558437,0.9685725967865436,for,0.9968367787078023,0.0
7680,203354,for,0.9986590794287622,0.0,mot,0.0,0.9975809070747346,mot,0.36926138401031494,0.6249516359530389
7681,203362,for,0.9989520288654604,0.0,for,0.9938803797704168,0.0017599639249965,for,0.9987408859014977,0.0
7682,203363,for,0.997725760928006,0.0,mot,0.0636572018265724,0.9308490669354796,for,0.9966343354899436,0.0
7683,203371,for,0.9988442083122208,0.0,for,0.8696321130846627,0.1258844987023621,for,0.9988421981797728,0.0
7684,203392,for,0.9983923444306128,0.0,for,0.8739154115319252,0.1026836349628865,for,0.9982850551095908,0.0
7685,203400,for,0.9984693923906888,0.0,for,0.986447039525956,0.000473170686746,for,0.9984387404692825,0.0
7686,203423,for,0.999060605543491,0.0,for,0.6482020020484924,0.3455551834776997,for,0.9981282808585092,0.0
7687,203435,for,0.998601716128178,0.0,for,0.9952058088965714,0.0006530549144372,for,0.99874948465731,0.0
7688,203444,for,0.9982666122668888,0.0,for,0.9916010888991876,0.0,for,0.9978643298454699,0.0
7689,203452,for,0.9983606559762848,0.0,for,0.9434870481491088,0.0469653501641005,for,0.997989111005154,0.0
7690,203461,for,0.9952561873942614,0.0,mot,0.0587840192019939,0.9281388316303492,for,0.9908654628088698,0.0007960574002936482
7691,203707,for,0.9966004494344816,0.0,for,0.995114339981228,0.0,for,0.9975082277087495,0.0
7692,203716,for,0.9991388157031906,0.0,for,0.997940227498475,0.0,for,0.9992349310341524,0.0
7693,203724,for,0.9866433776915072,0.0045987516641616,for,0.9929383332491852,0.0017573595978319,for,0.9945353415096179,0.0007161670364439487
7694,203725,for,0.9978534037945792,0.0,for,0.9937061027158052,0.0011269490933045,for,0.9979080971024814,0.0
7695,203731,for,0.5095003247261047,0.4836856297915801,for,0.987442590354476,0.0092105461517348,mot,0.0008994854288175702,0.9963509188964963
7696,203732,mot,0.0,0.9971451521851122,for,0.997966840484878,0.0,for,0.6401546001434326,0.3447687211446464
7697,203733,mot,0.0,0.9984654799336568,for,0.9982300993797252,0.0,for,0.9898508488258813,0.0012419269187375903
7698,203740,for,0.9869557394413278,0.0006784666329622,for,0.9971860449295492,0.0,for,0.9928684446495026,0.0
7699,203832,mot,0.0,0.9989860477508046,for,0.9958340556477197,0.0017356496537104,mot,0.003926210571080446,0.992070788925048
7700,203851,for,0.996369059663266,0.0,mot,0.0034322030842304,0.9864104292355478,for,0.9893715353682637,0.0
7701,203862,for,0.9991204802208812,0.0,for,0.997154169890564,0.0,for,0.9990852793343947,0.0
7702,203873,for,0.9982436078244064,0.0,for,0.9951430427609012,0.0,for,0.9985852307872847,0.0
7703,203881,for,0.9979634990086196,0.0,mot,0.0686836540699005,0.9237994910217822,for,0.9960234683458111,0.0
7704,203907,for,0.990571447648108,0.0,for,0.9959701601183042,0.0,for,0.9950301780481823,0.0
7705,203913,for,0.9985945421649376,0.0,mot,0.0016248777974396,0.9933735898230224,for,0.9981087071646471,0.0
7706,203915,for,0.9987117559358012,0.0,mot,0.0024256720207631,0.9951511747203768,for,0.9982683975867985,0.0
7707,203926,for,0.998143186006928,0.0,for,0.9781423369422556,0.0072217504493892,for,0.9980698786166613,0.0
7708,203934,for,0.99862368417962,0.0,mot,0.0917276367545127,0.9006834502797574,for,0.9983681712619727,0.0
7709,203942,for,0.998321839098935,0.0,for,0.9915531086735428,0.0001905217068269,for,0.9982044612552272,0.0
7710,203951,for,0.999037474488432,0.0,for,0.9600514049525372,0.0328123408835381,for,0.9988237465149723,0.0
7711,203528,for,0.9987945850880352,0.0,for,0.9900496065965854,0.003405219875276,for,0.9982206167733239,0.0
7712,203529,for,0.9985090600675904,0.0,for,0.996720681519946,9.575117292115463e-05,for,0.99863762606401,0.0
7713,203536,for,0.9977170617785304,0.0,mot,0.0570632815361022,0.9378129299730062,for,0.9941846575820819,0.0
7714,203537,for,0.9933833984541708,0.0,for,0.9854355835414026,0.0083895409479737,for,0.9889418138191104,0.00016409019008278847
7715,203544,for,0.9911497940775008,0.0033500818535685,mot,0.0099064316600561,0.9854026916436852,mot,0.007999341003596783,0.9883795087225735
7716,203545,for,0.9968217648565768,0.0,for,0.8520216863253154,0.1413897569291293,for,0.9947692239657044,0.0
7717,203553,for,0.9983704229816794,0.0,mot,0.0,0.9990679295151494,for,0.9973624384729192,0.00013934671005699784
7718,203562,for,0.9875170340528712,0.0064921588636934,for,0.8836615838808939,0.1107665679883211,mot,0.0038215352687984705,0.9894523600814864
7719,203590,for,0.9966007162001916,0.0,for,0.9902938004815952,0.0034586626570671,for,0.9961704881861806,0.0
7720,204194,for,0.996818288214854,0.0,for,0.9825677240733056,0.0116762712132185,for,0.9965610755753005,0.0
7721,204203,for,0.9945966573432088,0.0002824371040333,for,0.9788160123862326,0.0170989268226549,for,0.9872386967763305,0.007239475846290588
7722,204211,for,0.9638396501541138,0.0249679146218113,for,0.9971762509085238,0.0003265450359322,for,0.9903370443498716,0.0025692523922771215
7723,204212,mot,0.00212526274845,0.9955807075602934,mot,0.0242665186524391,0.971476397709921,for,0.7854666709899902,0.20758330775424838
7724,204232,for,0.9982276948867366,0.0,for,0.986044043529546,0.009919899952365,for,0.9975568900626968,0.0
7725,204251,for,0.9602704141288996,0.0,mot,0.1310359388589859,0.5603696703910828,for,0.8850540518760681,0.02017408236861229
7726,204253,for,0.9981444495097094,0.0,for,0.9901803584070876,0.0057765318488236,for,0.9976785401231609,0.0
7727,204270,for,0.9983487584395334,0.0,mot,0.0,0.9978682914515956,for,0.9945637864293531,0.000398816482629627
7728,204287,for,0.9986309794694536,0.0,mot,0.0051832697354257,0.9909999787341804,for,0.9966240958310664,0.00023099296959117055
7729,204301,for,0.998879276943626,0.0,for,0.9611661182716488,0.0317553484346717,for,0.9986956123902928,0.0
7730,204302,for,0.9973829254740848,0.0,for,0.9921200587414204,0.0003590960404835,for,0.9975377249866142,0.0
7731,204303,for,0.998238876247342,0.0,for,0.992058465082664,0.0007096291519701,for,0.997414592293353,0.0
7732,204304,for,0.9982000740856164,0.0,for,0.990264815860428,0.0037989863194525,for,0.9984019757248461,0.0
7733,204305,for,0.9978700871142792,0.0,for,0.9912949743447824,0.0004436481685843,for,0.9978785996354418,0.0
7734,204306,for,0.998381625759066,0.0,for,0.9460285893874244,0.0494610217865556,for,0.9976455750875175,0.0005208227084949613
7735,204312,for,0.9986712785903364,0.0,for,0.8715471424802672,0.1256514275446534,for,0.9595942497253418,0.0349338268279098
7736,204330,for,0.9986444727946946,0.0,mot,0.0,0.9986650369828568,for,0.9953054218203761,0.00015757705841679126
7737,203970,for,0.9976805809419602,0.0,for,0.9910607952042484,0.0052801421843469,for,0.9978830151958391,0.0
7738,203980,for,0.9959354088641704,0.0002807207638397,for,0.8319701045984402,0.1608105776831507,for,0.9858140484429896,0.007448090706020594
7739,203990,for,0.9931854932801798,0.0,mot,0.0178368836641311,0.9768650215119123,for,0.9860779272858053,0.005408956669270992
7740,204012,for,0.9972917007398792,0.0,mot,0.0018290318548679,0.994760636240244,for,0.9889893461368047,0.0056955753825604916
7741,204022,for,0.998650717570854,0.0,for,0.9929572092951277,0.0008634671685285,for,0.9976109125018411,0.0
7742,204023,for,0.9954291456378996,0.0,mot,0.3021425902843475,0.6870624413713813,for,0.9860085541731678,0.00399475684389472
7743,204024,for,0.9973261015838945,0.0,for,0.9928482099494432,0.0001880810596048,for,0.9971990884150728,0.0
7744,204025,for,0.9971628516213968,0.0,for,0.8913335154065862,0.1029798362869769,for,0.9416451819706708,0.051275109173730016
7745,204041,for,0.997354809049284,0.0,mot,0.0108662350103259,0.9826769293285906,for,0.9932685135863721,0.0
7746,204060,for,0.9901422862894832,0.0,mot,0.0050858557224273,0.9884783518500626,for,0.9323642908129841,0.05485422909259796
7747,204075,for,0.9959279205650092,0.000598932034336,for,0.9953518697293476,0.0022955811582505,for,0.9948935362044722,0.001575714093632996
7748,204086,for,0.9985362956649624,0.0,mot,0.0521965585649013,0.9424572088755668,for,0.9977215328253806,0.0
7749,204094,for,0.995600220747292,0.0,for,0.9934326124493964,0.0026604770682752,for,0.9974155159434304,0.0
7750,204102,mot,0.0016923932125791,0.9945551813580096,mot,0.4099044501781463,0.5829052561894059,for,0.49949684739112854,0.49419604428112507
7751,204111,for,0.9953607090283184,0.0003992242272943,for,0.6696367388940416,0.3231768840923905,for,0.9876523795537651,0.007300527300685644
7752,204113,for,0.9947284627705812,0.0,for,0.998453906562645,0.0,for,0.9969241851795232,0.0
7753,204120,for,0.99699401948601,0.0,for,0.965892332198564,0.0285909744561649,for,0.9964235520455986,0.0
7754,204121,for,0.9969879287527874,0.0,for,0.9937081076204776,0.0021384845022112,for,0.9975879553239793,0.0
7755,204122,for,0.9989489512518048,0.0,for,0.997094124846626,0.0,for,0.9990044921469234,0.0
7756,204140,for,0.997604158037575,0.0,for,0.9879292708355932,0.00042469726759,for,0.99704733028193,0.0
7757,204151,for,0.9977024656618596,0.0,mot,0.4053685367107391,0.5864913035184145,for,0.995758870310965,0.0
7758,204162,for,0.9981797257205473,0.0,mot,0.0697346553206443,0.9228277574293317,for,0.9961294245440513,0.00013591922470368445
7759,204173,for,0.9945889838272706,0.0,for,0.993963758170139,0.0014137327671051,for,0.9953101754654199,0.0003335167421028018
7760,204180,for,0.9984978363572736,0.0,for,0.9910988373449072,0.0010306765325367,for,0.9984230865520658,0.0
7761,204181,for,0.9964784850599244,0.0,for,0.9287402629852296,0.0584324563387781,for,0.9955791904358193,0.0
7762,204780,for,0.99081965800724,0.0039231912232935,mot,0.0008804196259006,0.9966753327171318,for,0.9932889866468031,0.002559111686423421
7763,204800,for,0.9988037814036944,0.0,mot,0.0,0.9993812098982744,for,0.9887855119304731,0.0004975284682586789
7764,204370,for,0.9980673607205972,0.0,for,0.9900188053143212,0.0009378877584822,for,0.9978167185327038,0.0
7765,204380,for,0.9951954262796788,0.0,for,0.861136456951499,0.12983168521896,for,0.9962296208104817,0.0
7766,204402,for,0.9937699943548068,0.0,for,0.956043237587437,0.0,for,0.9930781559087336,0.0
7767,204421,for,0.9981481677823468,0.0,for,0.9866134673065972,0.0003743847191799,for,0.9980476473283488,0.0
7768,204422,for,0.9977532400225756,0.0,for,0.9876121397974202,0.0,for,0.9977086949147633,0.0
7769,204432,for,0.9955769156804308,0.0,for,0.9943596334196628,0.0003466235648375,for,0.9968211668310687,0.0
7770,204450,for,0.9950709746335632,0.0002638106525409,for,0.994816625432577,0.0008783924859017,for,0.99762608401943,0.00011738444300135598
7771,204463,for,0.9894421307835728,0.000432198314229,for,0.9941692766151392,0.0002515073865652,for,0.9927840805612504,0.00023578475520480424
7772,204471,for,0.9965260552344262,0.0,for,0.9912100358633325,0.0016734504606574,for,0.9973275717275101,0.0
7773,204500,for,0.996250468724611,0.0,mot,0.0055067571811378,0.9880296383053064,for,0.9919963192660362,0.0
7774,204516,for,0.9935779828447266,0.0,mot,0.0,0.9979361693840474,for,0.9844143441878259,0.0
7775,204531,for,0.9964877193560824,0.0,for,0.9804441917221992,0.014292778156232,for,0.9968745731166564,0.0
7776,204532,for,0.9958716263063252,0.0,mot,0.0004023806250188,0.9962210893863812,for,0.9856971573317423,0.00019722501747310162
7777,204533,for,0.9962892399635166,0.0,mot,0.0,0.9988268807064742,for,0.9885398747865111,0.0032156086526811123
7778,204534,for,0.9982162608066574,0.0,mot,0.0,0.9977941802935676,for,0.9976013019331731,0.0
7779,204535,for,0.9968761678319424,0.0,mot,0.0,0.9984365639975294,for,0.9923841551644728,0.0
7780,204537,for,0.9987197301488776,0.0,mot,0.0,0.9991953574353828,for,0.9939492890844122,0.0
7781,204543,for,0.9978891043574548,0.0,mot,0.0003965403011534,0.9971388154663146,for,0.9929343506810255,0.0017576179234310985
7782,204544,mot,0.000520430970937,0.9960961486212908,mot,0.0,0.9969639603514224,mot,0.0,0.9976468107197434
7783,204552,for,0.9984763326356187,0.0,mot,0.0005815406329929,0.996763256029226,for,0.9974697215438937,0.0
7784,204561,for,0.9988179239589954,0.0,mot,0.0227799192070961,0.97143377433531,for,0.9984502489460283,0.0
7785,204605,for,0.9987480790587142,0.0,mot,0.0,0.9992463410599156,for,0.9876756710582413,0.006054819095879793
7786,204613,for,0.995168796973303,0.0008849353762343,mot,0.0,0.997886604978703,mot,0.038759853690862656,0.9562739236280322
7787,204614,for,0.9962906458531506,0.0,mot,0.0006484567420557,0.9965780368074776,mot,0.002874962752684951,0.9933319141855463
7788,204631,for,0.9987551657686708,0.0,mot,0.0,0.9982009631348774,for,0.9980310655664653,0.0
7789,204632,mot,0.4822147295344621,0.5083914287388325,for,0.992089037084952,0.0022865494247525,for,0.9901211510878056,0.0033180799800902605
7790,204650,for,0.9858642189938108,0.0004311417287681,for,0.9910389803990256,0.0028263342101126,for,0.9899021305609494,0.0005221054307185113
7791,204665,for,0.9974368783005048,0.0,mot,0.0017524724826216,0.9917200356721878,for,0.9956130406717421,0.0
7792,204674,for,0.9945986358216032,0.0,mot,0.0,0.9947800538502634,for,0.8615501704625785,0.1262128041125834
7793,204681,for,0.9982008499791846,0.0,mot,0.0,0.9986216473625972,for,0.9938185908249579,0.001307232421822846
7794,204692,for,0.9976236295769922,0.0,for,0.9981462694704532,0.0,for,0.9980068215518259,0.0
7795,204703,for,0.9973877169650224,0.0,mot,0.0,0.9969104098854586,for,0.9964314002318133,0.0
7796,204710,for,0.9921436416916548,0.0,for,0.9909447224345058,0.0011404633987694,for,0.9924485399387777,0.0
