,id,gpt-4o-mini_translate
10293,2325013,"The Parliament requests the government to ensure that all investments from the Government Pension Fund Global (GPFG) in financial instruments issued by Israeli companies are frozen with immediate effect, and that the GPFG divests from the same companies."
10294,232517,"The Parliament requests the government to intensify efforts to avoid investments in deforestation so that the Government Pension Fund Global (GPFG) achieves the goal of a deforestation-free portfolio by 2025, and if necessary, adopt plans for how this goal will be reached."
10295,232521,The Parliament requests the government to establish a goal for NBIM's investment portfolio to achieve net zero emissions by 2050.
10296,232522,"The Parliament requests the government to begin the work on establishing a climate-adjusted reference index for the oil fund, and that this is presented to the Parliament no later than in connection with next year's parliamentary report on the Government Pension Fund."
10297,232523,The Parliament requests the government to mandate NBIM to require emission reduction pathways from the companies they are invested in by 2026.
10298,232524,"The Storting requests the government to make changes to the ""Guidelines for the observation and exclusion of companies from the Government Pension Fund Global"" so that § 3 second paragraph reads: (2) Observation or exclusion may be decided for mining companies and power producers that themselves or consolidated with entities they control either: a) derive 10 percent or more of their revenues from thermal coal, b) base 10 percent or more of their operations on thermal coal, c) extract more than 10 million tons of thermal coal per year, or d) have a power capacity of more than 5,000 MW from thermal coal."
10299,232525,"The Parliament requests the government to propose that NBIM is not allowed to invest in, and is expected to withdraw from, companies that expand or make new investments in coal-related activities, both thermal and metallurgical."
10300,232526,The Parliament requests the government to adjust the guidelines for the Government Pension Fund Global (GPFG) to withdraw the fund from investments that do not meet Norwegian standards for animal welfare.
10301,232550,"The Parliament requests the government to ensure that all investments from the Government Pension Fund Global (GPFG) in companies that have business ties to illegal Israeli settlements in the West Bank are frozen with immediate effect, and that the GPFG divests from the same companies."
10302,232570,The Parliament requests the government to change the criteria for observation and exclusion of companies to ensure that the Government Pension Fund Global withdraws its investments from companies that violate fundamental labor rights and deny their employees collective agreements.
10303,232601,The Parliament requests the government to promptly amend the regulation on the lending practices of financial institutions (the lending regulation) so that the maximum loan-to-value ratio for first-time buyers is set to 95%.
10304,232602,The Parliament requests the government to promptly amend the regulation on the lending practices of financial institutions (the lending regulation) so that the banks' special flexibility quota for Oslo is abolished and that there will be a common national quota of 10 percent.
10305,232620,The Storting asks the government to veto the inclusion of the EU's fourth energy market package in the EEA Agreement and to communicate this to the EEA Committee in accordance with Article 102 of the EEA Agreement.
10306,232683,The Storting asks the government to initiate negotiations with the EU on a proposal for an agreement regarding the terms of Norwegian membership. The process should be transparent and ensure that the public is kept informed. A final draft of the agreement shall be presented for a referendum.
10307,232692,"The Parliament requests the government to propose ways to revitalize the public debate on the EU and EEA, including by increasing financial support for the member-based, grassroots organizations' information work on the topic."
10308,232701,The Parliament requests the government to investigate the advantages and disadvantages of Norwegian EU membership compared to the current EEA membership.
10309,232726,The Storting asks the government to join Belgium's initiative for EU sanctions against goods produced in Israel's illegal settlements.
10310,232735,The Parliament requests the government to take the initiative to restore the UN Special Committee against Apartheid.
10311,232744,The Parliament requests the government to join Belgium's initiative for economic sanctions against Israel.
10312,232752,"The Storting asks the government to submit an intervention statement in the case South Africa brought against Israel at the International Court of Justice, clarifying Norway's view on how the genocide convention should be applied."
10313,232753,The Storting requests that the government promptly return to the Storting in an appropriate manner with a report on Norway's obligations under the genocide convention as they are relevant to Norwegian cooperation with Israel.
10314,232761,"The Storting asks the government to take the initiative for the USA and other NATO member countries to stop all deliveries of weapons, weapon components, and dual-use goods that could contribute to war crimes."
10315,2329139,"The Parliament requests the government, in collaboration with the municipal sector, to investigate which grants and schemes can be changed or introduced with the aim of rewarding municipalities for preserving nature."
10316,2329235,The Parliament requests the government to propose in the state budget for 2025 an increase in free revenues to the municipal sector of at least 8 billion kroner.
10317,2329237,"The Parliament requests the government to consider additional compensation in connection with the new income system for municipalities for those with low tax revenues, which will be in addition to the 1.5 billion NOK in the Municipal Proposition 2025, where the funds are distributed at a uniform rate per inhabitant. The funds will be allocated to municipalities with an average tax income per inhabitant – according to the definition of income equalization – that is lower than the national average for the period 2021–2023, and where tax income, including natural resource revenues, does not exceed 105% of the national average level."
10318,2329238,The Parliament requests the government to investigate a maximum number of years a municipality should be allowed to remain on the ROBEK list.
10319,2329336,The Parliament requests the government to reintroduce a specific capital grant.
10320,2329433,"The Storting asks the government in its proposal for the state budget for 2025 to increase the revenues of the municipal sector by 6.035 billion kroner beyond the government's proposal in the Municipal Proposition 2025, with an estimated 3.335 billion kroner for the municipalities and 2.7 billion kroner for the county municipalities."
10321,2329534,"The Parliament requests the government, in connection with the new income system for municipalities, to extend the phasing-in of the tax reform and the symmetrical income equalization from two to three years, so that municipalities experiencing significant cuts in their revenues are given time to adjust their welfare services accordingly."
10322,2329629,The Parliament requests the government to propose a further reduction of the maximum rate for property tax from 4 per thousand.
10323,2329630,The Parliament requests the government to reintroduce trials with state-funded elderly care to improve the quality of elderly care.
10324,2329631,The Parliament requests the government to propose the introduction of a challenge right so that private actors can challenge public monopoly operations of services in order to achieve greater diversity and better quality at the right cost for taxpayers.
10325,2329732,The Storting asks the government in the ferry replacement scheme to ensure that the connections that are allowed to use the 2017 key as a starting point will also be able to benefit from the other improvements to the scheme from 2017 to the present day.
10326,2329825,The Parliament requests the government to establish a common rate for municipal wealth tax for all municipalities.
10327,2329924,"The Parliament requests the government, in the proposal for the state budget for 2025, to consider the possibility of further strengthening the loan framework of the Norwegian State Housing Bank."
10328,2329927,The Parliament requests the government to consider changes and return to the Parliament with proposals on how the expenditure equalization in the income system for municipalities can place greater emphasis on and compensate for the municipalities' involuntary costs related to living condition challenges.
10329,2329928,"The Parliament requests the government to initiate research on which socioeconomic criteria are relevant for explaining the resource needs of municipalities, also using methods other than those typically used as the basis for cost keys in the municipal revenue system."
10330,2330026,"The Parliament asks the government to consider further strengthening the compensation to municipalities for the child welfare reform, for example through an increase in the general grant."
10331,2330119,"The Storting asks the government to ensure that the scheme for free ferries is fully financed by the state, and to return in the proposal for the state budget for 2025 with a scheme that does not incur additional costs for the operators of the ferry service."
10332,2330121,"The Parliament requests the government, in connection with the state budget for 2025, to consider returning to the Parliament with a solution for the establishment of a National Avalanche Center located in Lyngen municipality."
10333,2330222,The Parliament requests the government to consider an additional transitional arrangement for the municipalities that are hardest hit by the reduction of the PU criterion in the new income system for municipalities.
10334,2330320,The Parliament requests the government to propose in the state budget for 2025 to include fast ferries to island communities without mainland connections in the scheme for free ferries.
10335,2330423,The Parliament requests the government to consider a longer transition period and/or additional compensation during a transition phase for municipalities that experience extraordinarily large income losses due to the implementation of a new income system for municipalities.
10336,2330518,"The Storting asks the government to investigate a change in the income system whereby municipalities that are above 140% of the national average in income per capita, including the same income that the government has used as the basis for the extended income concept for district grants in Southern Norway, should not be compensated through income equalization."
10337,2330611,The Storting requests the government to establish a funding scheme in connection with the state budget for 2025 that alleviates the financial burden on the former host municipalities following the HVPU reform.
10338,2330617,"The Parliament requests the government, in connection with the state budget for 2025, to abolish the upper age limit for the top financing scheme for resource-intensive services."
10339,233079,"The Parliament requests the government, in connection with the state budget for 2025, to propose increased funding for elderly care and investments in more care homes and nursing home places through the Housing Bank's investment grants."
10340,2330715,The Parliament requests the government to raise the age limit to 70 years for top financing of particularly resource-intensive services starting from 2025.
10341,2330716,"The Parliament requests the government, in the proposal for the state budget for 2025, to consider improving the top financing scheme for resource-intensive services in the municipalities."
10342,2330810,The Parliament requests the government to present a model for a support scheme for investments in nitrogen treatment of wastewater in areas that are subject to new treatment requirements.
10343,2330812,"The Parliament requests the government to facilitate that kiosks and gas stations are given the opportunity to participate in the Merkur program on the same terms as actors in the grocery sector, as Menon suggests in the report prepared for the Ministry of Local Government and Modernization (Menon publication no. 131/2021)."
10344,233098,The Parliament requests the government to investigate a settlement scheme so that health services used outside the municipality of residence can be charged more to the municipality where the service recipient pays taxes.
10345,2330913,"The Parliament requests the government to closely monitor the development of the restructuring of the PU criterion in the expenditure equalization and to ensure that municipalities have the resources to provide good and legally mandated services for people with disabilities, as well as to keep track of that the service offerings in the municipalities are not reduced as a result of the restructuring."
10346,2330914,"The Parliament requests the government, in connection with the next comprehensive revision of the income system for municipalities, to specifically consider experiences with the weighted-down PU criterion."
10347,233104,"The Parliament requests the government to place greater emphasis on municipal self-governance as a fundamental value in planning, land use, and building matters than is done in current practice."
10348,233117,"The Parliament requests the government, together with the municipal sector, to investigate how a five-year transitional arrangement for income equalization, including for ownership income, under the new income system should be implemented, and to return to the Parliament with a proposal no later than in connection with the state budget for 2025."
10349,233125,The Parliament requests the government to postpone changes to the income system for municipalities and to conduct further investigations.
10350,233136,"The Parliament requests the government, in its further work on expenditure equalization, to investigate one or more factors that better address the special situation of growth municipalities."
10351,233141,"The Parliament requests the government to investigate a model for capital city funding, including how it can be introduced and structured. The government is asked to present a proposal on this to the Parliament no later than in connection with the state budget for 2025."
10352,233142,"The Parliament requests the government, in collaboration with the municipal sector, to investigate a regional policy grant for municipalities with significant living condition challenges, including how the grant can be structured and implemented. The government is asked to present a proposal to the Parliament no later than in connection with the state budget for 2025."
10353,233143,"The Parliament requests the government, in collaboration with the municipal sector, to investigate grants and arrangements that can be changed or introduced to better address the living conditions challenges in the municipalities. The government is asked to present proposals to the Parliament no later than in connection with the state budget for 2025."
10354,233150,"The Parliament requests the government to investigate changes in the regulations so that municipalities can set different tax rates for secondary, vacation, and primary residences."
10355,233151,The Parliament asks the government to evaluate the new income system for municipalities by 2029.
10356,233152,"The Parliament requests the government to change the name of the PU criterion in the expenditure equalization in the income system for municipalities by removing the term ""mental."" The diagnoses that fall under the criterion remain unchanged."
10357,233161,The Parliament requests the government to evaluate the restructuring of the top financing scheme for resource-intensive services and to assess the threshold for resource-intensive services in connection with regular budget processes.
10358,233162,The Parliament requests the government to return to the Parliament with an assessment of compensation for the municipalities that stand out with the largest negative first-year impact per inhabitant as a result of the changes in the income system for municipalities.
10359,232781,"The Parliament requests the government to change the subsidy schemes so that they more effectively encourage increased production, and to actively use the subsidy schemes to favor reindeer herders who have reindeer husbandry as their main occupation."
10360,232782,"The Parliament requests the government to initiate a comprehensive revision of the reindeer herding law, and in this context, to make new assessments and establish upper reindeer numbers so that they more closely align with grazing resources."
10361,232784,The Parliament requests the government to review the established population targets for large carnivores in reindeer husbandry areas with the aim of reducing the target numbers and decreasing the populations to the new population goals.
10362,232793,The Parliament requests the government to introduce an exemption from the road use tax for operational vehicles in reindeer herding.
10363,232833,The Parliament requests the government to continue the subsidy scheme for seal hunting in line with price increases to ensure ongoing population regulation and the maintenance of traditions in coastal communities.
10364,232841,"The Parliament requests the government to return to the Parliament with a five-year plan to contribute to increased catch of seals, whales, and other marine mammals."
10365,232862,The Parliament requests the government to propose the removal of subsidies in the national budget for seal hunting.
10366,23344177,"The Parliament requests the government to prioritize the start of tunnel work on E45, Natoveien between Altafjorden and Finland, in the spring of 2025."
10367,23345189,The Parliament requests the government to commit to maintaining and securing county roads that are used for detours when national roads are closed.
10368,23345193,"The Parliament requests the government to increase the annual support for county roads by 1 billion NOK per year, so that the total support during the planning period is increased by 12 billion NOK."
10369,23346190,"The Parliament requests the government to assess which county roads can be returned to the state based on the criteria of state-regulated emergency roads, significant maintenance backlog, and strategic national road sections, and to report back to the Parliament in an appropriate manner."
10370,23347192,The Parliament requests the government to continue the focus on traffic safety for children and young people by maintaining the framework of the Children's Transport Plan from the previous National Transport Plan with a similar allocation and support scheme.
10371,23348191,"The Parliament requests the government to establish a grant scheme for the counties for landslide, avalanche, and flood protection, where the state and the county municipality commit to a 50/50 distribution for the protection routes, and to report back to the Parliament in an appropriate manner."
10372,23349156,The Parliament requests the government to ensure that increased funding is allocated in the National Transport Plan specifically for the establishment of more express bus routes throughout the country.
10373,23349165,The Parliament requests the government to increase the state share of larger public transport projects from 66% to 80% starting from 2025.
10374,23349166,"The Parliament requests the government to finally terminate all projects in the development portfolio for roads, except for Rv. 19 Moss, which should be prioritized with funding in the transport plan."
10375,23349167,The Storting asks the government to begin the work of rebuilding the Ålgård Line in the first six-year period.
10376,23349168,"The Storting asks the government to dissolve Nye Veier and discontinue the E6 Moelv-Øyer, E16 Skaret - Hønefoss, E6 Ulsberg - Melhus, E18 Arendal-Grimstad, E18 Tvedestrand - Bamble, E16 Kongsvinger - E6, E39 Lyngdal - Ålgård, E18 Ytre Ringvei, Rv 4 Hunndalen - Mjøsbrua, Rv 26 Hamar - Løten, E6 Øyer - Otta, and E39 Mandal - Lyngdal projects. The remaining projects will be transferred to the Norwegian Public Roads Administration."
10377,23349169,The Parliament requests the government to ensure that municipalities wishing to establish night train connections to foreign countries on their own have the opportunity to do so.
10378,23349194,"The Parliament requests the government to introduce a new scheme for new toll-funded road projects, where tolls are increased by 25%, which will be allocated to a fund for the maintenance of nearby roads, better solutions for cyclists and pedestrians, and to improve public transport services in the region where the toll-funded roads are being built."
10379,23350159,The Storting asks the government to follow up on the recommendations of the Norwegian Railway Directorate regarding double-decker trains and to proceed with the purchase of these so that double-decker trains can be in place in Eastern Norway before 2030.
10380,23351161,The Parliament requests the government to establish an annual fund for difference contracts aimed at emission-free fuel for shipping.
10381,23351173,"The Storting asks the government to improve the current E16 route to Ringerike in such a way that the road capacity is not increased, but that necessary improvements are made to accident-prone sections in order to enhance traffic safety."
10382,23352171,"The Parliament requests the government to transfer funds from new motorway projects to a pool for improving and renewing existing national roads with measures such as additional median barriers, wider road shoulders, and landslide and avalanche protection."
10383,23352174,"The Parliament requests the government to investigate an alternative route for the Ringeriksbanen that has fewer negative consequences for nature and agricultural land, and that ensures significantly shorter travel time between Oslo and Bergen."
10384,23353158,"The Parliament requests the government to move more of the funds allocated for maintenance and renewal of the railway to the first six-year period, and to increase the total amount directed towards the maintenance and renewal of the railway."
10385,23353170,"The Storting asks the government to apply for Norway's membership in the Connecting Europe Facility (CEF) as part of the TEN-T cooperation, so that Norway can seek EU funds for the development of future transport projects."
10386,23354175,"The Parliament requests the government to ensure that more funds are allocated for environmentally friendly improvements of shipping routes, so that projects such as the dredging at Borg harbor can be carried out in a more environmentally friendly and circular manner."
10387,23355163,The Parliament requests the government to set requirements for fossil-free construction sites by 2025 and emission-free construction sites by 2030 for all state transportation projects.
10388,23356176,The Storting asks the government to start negotiations on a city growth agreement for Grenland as soon as possible. Negotiations with Buskerudbyen will commence as soon as local decisions on toll financing are approved.
10389,23357157,The Parliament requests the government to instruct the Norwegian Public Roads Administration to terminate all further planning related to phases 2 and 3 of the E18 West Corridor and E6 Oslo East.
10390,23358164,"The Parliament requests the government to impose requirements for area neutrality in all state transportation projects, so that the total amount of nature restored equals the amount lost due to development. Preferably, the restoration of nature should be carried out in the same municipality where the nature is lost."
10391,23359160,The Parliament requests the government to require the use of nitrogen and environmentally friendly explosives in all transportation projects as soon as it is feasible.
10392,23359172,The Parliament requests the government to deliver a climate account by 2025 for all measurable climate effects in the short and long term from the finally adopted National Transport Plan (NTP).
10393,23360182,The Parliament requests the government to develop a plan and initiate the process of phasing out tender operations and consolidating the railway into a fully integrated organization.
10394,23361184,The Parliament requests the government to set the reduction of noise and air pollution from state transportation infrastructure in urban areas as a separate prioritization criterion in the next revision of the National Transport Plan.
10395,23361185,"The Parliament requests the government to ensure that all construction of roads, railways, and other infrastructure, including that which is built by the Norwegian Public Roads Administration, Nye Veier, and Bane Nor, is carried out with Norwegian wage and working conditions and without social dumping."
10396,23361187,"The Parliament requests the government to set an annual target for Avinor regarding reduced air traffic, where the reduction should occur in flights between the major cities and in international traffic."
10397,23362179,"The Parliament requests the government to initiate a KVU (Concept Study) for the railway line Oslo-Stockholm, in accordance with the recommendation in the Norwegian Railway Directorate's feasibility study dated September 30, 2022."
10398,23362181,The Storting asks the government to incorporate a plan for the improvement of the Sørlandsbanen in the next revision of the National Transport Plan.
10399,23362183,"The Parliament requests the government to investigate and return to the Parliament with proposals on how infrastructure contributions from large private landowners can be used to co-finance future railway development, based on the model of how this is done for large local public transport projects."
10400,23362186,"The Parliament requests the government to set specific targets for emission reductions for the various transport sectors leading up to 2030, in line with what is necessary to collectively meet national goals and international commitments."
10401,23362188,"The Parliament requests the government to review the construction portfolios of the Norwegian Public Roads Administration and New Roads in order to downscale projects planned with motorway standards and four-lane solutions, with the aim of reducing environmental impact, greenhouse gas emissions, and costs."
10402,23363178,"The Parliament requests the government to map and present to the Parliament an overview of the rehabilitation needs for bridges, both on national roads, county roads, and railways."
10403,23363180,The Parliament requests the government to incorporate a plan to catch up on the maintenance backlog for railways in the next iteration of the National Transport Plan.
10404,23364196,The Parliament requests the government to increase the state share for larger public transport projects to 80% starting from the renegotiation of existing urban development agreements.
10405,23365199,The Parliament requests the government to ensure that the annual grant to urban areas without urban growth agreements is strengthened.
10406,23366198,The Storting asks the government to plan for the reopening of the Ålgårdbanen.
10407,23367197,The Parliament requests the government to follow up on the recommendations of the Norwegian Railway Directorate regarding double-decker trains.
10408,23368145,"The Storting asks the government to make the following changes to the project portfolio for the National Transport Plan 2025–2036: Projects to be prioritized: E18 Ramstadsletta–Nesbru Ringeriksbanen Vestfoldbanen, double track Stokke–Torp–Sandefjord Vestfoldbanen, double track Sandefjord–Larvik, planning funds Rv. 15 Strynefjellet E16 Fagernes–Hande, planning funds Rv. 19 Moss Rv. 4 Nittedal–Gjelleråsen, planning funds Trønderbanen, electrification and two trains per hour to Steinkjer Ofotbanen Double-decker trains by 2030 Increased maintenance of the railway Freight terminal Eina Nord, planning funds The port in Longyearbyen Majorstuen station Increased framework for urban growth agreements and reward schemes for smaller urban areas Increased cycling framework Wildlife crossings. Projects to be deprioritized in the National Transport Plan 2025–2036: E18 Retvet–Vinterbro E16 Nymoen–Eggemoen E6 Moelv–Øyer (New Roads AS) Østfoldbanen, double track Råde–Seut Dovrebanen, double track Hamar–Åkersvika Free ferry."
10409,23369146,"The Parliament requests the government, in an additional agreement, to assign Enova the responsibility for establishing 30 publicly accessible hydrogen filling stations by 2027."
10410,23370152,The Storting asks the government to ensure a minimum of 200 million kroner in planning funds for the further planning of the double track between Sandefjord and Larvik.
10411,23370155,The Parliament requests the government to ensure that the annual grant to urban areas without urban growth agreements is continued with at least 150 million kroner in annual average.
10412,23371147,"The Parliament requests the government, in an additional agreement, to assign Enova the responsibility for establishing a national network of filling stations with liquid biogas by 2027."
10413,23371148,The Storting asks the government to ensure that the maintenance backlog on the railways is reduced by at least one third during the National Transport Plan period.
10414,23371149,"The Parliament requests the government to facilitate the construction of the planned double track between Sandnes and Nærbø, and that the planning of the stretch further to Egersund continues."
10415,23371154,The Parliament requests the government to ensure assistance for the planning of the new rail-based public transport service in Nord-Jæren and to ensure that construction can take place in the final part of the planning period.
10416,23372153,"The Parliament requests the government to ensure that the subway extension to Skårer in Lørenskog becomes part of the next urban growth agreement between the state and the Oslo area, and that the project is financed as a 70/30 project."
10417,23373150,The Parliament requests the government to ensure service improvements on the Jæren Line by facilitating increased frequency between Stavanger and Skeiane station as soon as possible.
10418,23373151,The Storting asks the government to ensure further planning of the double track between Sandefjord and Larvik.
10419,23374142,The Storting asks the government to ensure progress in the process of the Northern Norway Railway and to follow up the KVU with a KS1 and KS2 during the National Transport Plan period.
10420,23375130,The Parliament requests the government to implement a GPS-based system for road pricing of heavy vehicles based on the initiated investigation in the area. This should be actively used as a tool to achieve the goal that all new trucks will be zero-emission vehicles or run on biogas by 2030.
10421,23375133,The Parliament requests the government to dissolve Nye Veier AS and transfer ongoing projects to the Norwegian Public Roads Administration.
10422,23375135,The Parliament requests the government to shelve the plans for a new E18 between Nesbru and Ramstadsletta.
10423,23375144,"The Parliament requests the government to ensure that municipalities can set their own fine levels for parking violations, so that there is also the possibility of increasing the fine level for repeated offenses."
10424,23377126,The Parliament requests the government to ensure that universal design is made an absolute requirement in all tender processes in the transport sector.
10425,23377140,The Parliament requests the government to allocate sufficient funds to halve the current child and student ticket prices for trains throughout the entire National Transport Plan period.
10426,23378100,"The Storting asks the government to ensure that the toll rate for zero-emission vehicles can be set at a maximum of 70% of the rates for fossil fuel-powered cars, and to ensure that this rule is maintained until at least 2030."
10427,23378123,The Parliament requests the government to allow municipalities to establish geographically limited zero-emission zones.
10428,2337998,The Parliament requests the government to initiate the work of electrifying the remaining diesel lines on the railway in the first six-year period of the National Transport Plan 2025–2036.
10429,23379109,The Storting asks the government to halt the plans for the E6 between Moelv and Øyer over the Lågendelta nature reserve.
10430,23380107,The Parliament urges the government to invest in wildlife crossings for railways and roads.
10431,23381118,The Storting asks the government to provide a new study on high-speed trains in the first six-year period of the National Transport Plan 2025–2036.
10432,23381119,"The Storting asks the government to investigate high-speed rail lines between the largest cities in Norway, as well as between Oslo–Gothenburg and Oslo–Stockholm."
10433,23381124,"The Parliament requests the government to allow differentiated rates for new fossil fuel vehicles registered after January 1, 2026."
10434,2338394,The Storting asks the government to continue the goal that 30% of all goods transported over distances greater than 300 km should be transferred from road to sea and rail by 2030.
10435,2338395,"The Parliament requests the government to develop a national plan for the transfer of freight from road to rail and sea, which coordinates the agencies in the area, with the aim of transferring all transferable goods."
10436,2338396,"The Parliament requests the government to intensify efforts for a comprehensive universal design of the transport sector, including platforms and boarding and alighting from the means of transport, to ensure that everyone can use public transport, including on railway lines, regardless of ability, and to continue the goal of universal design in the transport sector by 2035."
10437,23383105,"The Parliament requests the government, in the state budget for 2025, to account for the work on utilizing the potential for local energy production on developed areas in connection with transportation infrastructure through requirements and goals for the transportation agencies."
10438,23383111,The Parliament requests the government to present a separate county road plan for the Parliament.
10439,23383112,"The Parliament requests the government to present a county road plan to the Parliament, with proposals for structural measures that can better enable the public sector to catch up on the maintenance backlog of county roads."
10440,23383121,The Parliament requests the government to scrap the plans for a third runway at Oslo Airport Gardermoen and a second runway at Bergen Airport Flesland.
10441,23383125,"The Storting asks the government to include the Light Rail to Åsane in the National Transport Plan 2025–2036, with a start in the first six-year period."
10442,23384162,"The Parliament requests the government to commit to contributing to the extension of the Light Rail to Åsane, including a new Fløyfjell tunnel, in the first six-year period, with at least 70% state funding for the rail portion of the project and that negotiations be held regarding a possible toll contribution for the Fløyfjell tunnel. The Parliament asks the government to primarily base this on the valid zoning plan, and secondarily requests that the government will contribute to starting the work on the Light Rail and Fløyfjell tunnel in Eidsvåg/Åsane in the first six-year period, pending the completion of Bergen municipality's supplementary study related to section 1 in Bergen city center."
10443,23385116,"The Storting asks the government to ensure that the train service on the Trønderbanen is strengthened, and that the schedule of two trains per hour between Trondheim and Steinkjer becomes a reality no later than 2027."
10444,2338845,"The Storting asks the government to prioritize the E15 Strynefjellet with a branch to Geiranger in the National Transport Plan's first six-year period, with start and implementation during this part of the planning period. The branch to Geiranger is co-financed by the state in a project that is a collaboration with Møre and Romsdal County Municipality. The state finances and carries out the planning and design."
10445,2338869,The Storting asks the government to prioritize E39 Smiene–Harestad for Nye Veier AS's portfolio.
10446,2338870,The Storting asks the government to prioritize E39 Figgjo–Ålgård for Nye Veier AS's portfolio.
10447,2338871,The Storting asks the government to prioritize E39 Osli–Figgjo in Nye Veier AS's portfolio.
10448,2338979,The Parliament requests the government to assign the project E39 Solevågseidet–Veibust/Blindheim–Moa to the portfolio of Nye Veier AS.
10449,2338992,The Parliament requests the government to establish a new urban transport program that equalizes the modes of transport and aims for a simpler and more efficient daily travel experience.
10450,2339085,The Parliament requests the government to prioritize the initiation of dredging in Leirpollen in Tana.
10451,2339181,The Parliament requests the government to facilitate the reclassification of county roads with high traffic volumes or a high proportion of commercial traffic to national roads.
10452,2339244,The Parliament requests the government to prioritize the further development of the national road 70.
10453,2339267,"The Storting asks the government to initiate the Bakka–Solheim project in the first six-year period of the National Transport Plan 2025–2036, starting with the sub-project Bakka–Mo and the regulation of the entire project. The remaining part of the project is to be started in the last six-year period."
10454,2339480,The Parliament requests the government to maintain the earmarking of state funds for county roads.
10455,2339555,The Storting asks the government to prioritize the construction of E6 Sørelva–Borkamo in the first six-year period of the National Transport Plan 2025–2036.
10456,2339593,The Parliament requests the government to prioritize contributions to the financing of a new subway tunnel in Oslo as part of the urban transport program.
10457,2339682,"The Parliament requests the government to investigate how new technology can be used to detect when an avalanche occurs on the road, prevent cars from entering the avalanche area, and detect whether there are cars or people inside the area, and to report back to the Parliament in an appropriate manner no later than spring 2025."
10458,2339731,The Parliament requests the government to ensure preparedness for ambulance flights at Haugesund Airport and to compensate the airports for the associated costs.
10459,2339828,The Storting asks the government to ensure the start of convoy driving for heavy vehicles over E134 Haukeli in the upcoming winter of 2024-2025.
10460,2339830,The Storting asks the government to prioritize the expansion of double track on the Ofot Line.
10461,2339927,The Storting asks the government to prioritize the development of a new intersection solution for the Kopstad Freight Terminal by the E18 in Vestfold.
10462,2339929,The Storting asks the government to prioritize a comprehensive improvement of the Meråker Line.
10463,2340025,"The Parliament requests the government to prioritize the development from E18, Batteriveien Arendal."
10464,2340126,The Parliament requests the government to prioritize the development of Ballstad fishing harbor.
10465,2340222,"The Storting asks the government to make the following changes to the project portfolio for the National Transport Plan 2025–2036: Projects to be prioritized: E18 Ramstadsletta–Nesbru Ringeriksbanen E39 Hordfast Vestfoldbanen, double track Stokke–Sandefjord E39 Vik–Molde E10 Nappstraumen–Å E18 Retvet–Vinterbro E39 Smiene–Harestad E134 Dagslett–E18 Rv. 15 Strynefjellet E6 Narviktunnelen Rv. 19 Moss. Projects that are not ready and therefore deprioritized: Østfoldbanen, double track Råde–Seut E6 Høybukta–Hesseng, Finnmark Rv. 4 Grua–Roa, Innlandet E16 Nymoen–Eggemoen, Buskerud E39 Klakegg–Byrkjelo, Vestland."
10466,2340323,The Storting asks the government to prioritize the construction of E39 Vik–Molde in the first six-year period of the National Transport Plan 2025–2036.
10467,2340324,The Storting asks the government to prioritize the construction of E39 Smiene–Harestad in the first six-year period of the National Transport Plan 2025–2036.
10468,2340421,The Parliament requests the government to report annually on the status of the maintenance backlog in the road sector when the national budget is presented.
10469,2340519,The Parliament requests the government to specify goals for automated transport for all modes of transport in both the short and long term. The goals should also be considered across different modes of transport.
10470,2340618,"The Storting asks the government to once again review alternative energy carriers for the railway lines that have not yet been electrified, in light of the technological developments that have occurred since KVU Green presented its report, with the aim of finding more optimal and cost-effective solutions to ensure zero emissions in the transport sector. This work should also be viewed in the context of value chains that can be established and the business development of new energy carriers."
10471,2340720,The Storting asks the government to register Norway in the EU's Union Database for sustainable fuels.
10472,2340817,"The Storting asks the government to clarify the framework conditions for the operation and procurement of ferry and fast boat services that are purchased and managed by the county municipalities as soon as possible, so that zero and low-emission solutions are ensured in upcoming tenders."
10473,2340913,"The Parliament requests the government to facilitate locally produced energy on developed areas and buildings in connection with all transportation infrastructure such as roads, railways, airports, port facilities, and parking lots, and to quantify a target for such production for the transportation sector."
10474,2341012,The Parliament requests the government to set requirements for zero emissions on the Coastal Route by 2030.
10475,2341014,The Parliament asks the government to facilitate more heart zones around schools.
10476,2341015,"The Parliament requests the government to provide a progress report in connection with the state budget for 2025, regarding the status of the implementation of the National Audit Office's findings in Document 3:10 (2023–2024) Seamless Public Transport and the government's work on the conclusions presented in the report."
10477,2341016,The Parliament requests the government to present its own case to the Parliament with proposals for measures to catch up on the backlog of county roads.
10478,234117,"The Storting asks the government to prioritize a comprehensive development to a four-lane standard for the E18 Oslo–Riksgrensen project, including the sub-project Retvet–Vinterbro. It is assumed that the start will take place in the first six-year period of the National Transport Plan 2025–2036."
10479,234118,"The Storting asks the government to prioritize the construction of E134 Dagslett–E18, Viker in the first six-year period of the National Transport Plan 2025–2036."
10480,234126,The Storting asks the government to prioritize the construction of E18 Ramstadsletta–Nesbru. It is assumed that the project will start in the first six-year period of the National Transport Plan 2025–2036.
10481,234139,"The Storting asks the government to prioritize the construction of E39 Ring Road East, starting in the first six-year period of the National Transport Plan 2025–2036."
10482,2341310,The Parliament requests the government to prioritize the construction of E39 Hordfast.
10483,234145,The Parliament requests the government to initiate an external evaluation of the National Transport Plan as a tool for further developing the transport system.
10484,2341511,The Parliament requests the government to prioritize the construction of the E6 Narvik Tunnel.
