,id,gpt-4o-mini_vote,gpt-4o-mini_voor_lprob,gpt-4o-mini_tegen_lprob
1689,2023D15280,voor,-0.078980014,-14.82898
1690,2023D15274,voor,-0.033698723,-11.408699
1691,2023D15282,voor,-0.009807917,-11.509808
1692,2023D15276,voor,-0.078956544,-14.828957
1693,2023D15277,tegen,-8.875887,-0.000886445
1694,2023D15272,voor,-0.20152287,-13.076523
1695,2023D15244,voor,-0.029798508,-14.7797985
1696,2023D15271,voor,-0.01109982,-11.2611
1697,2023D15241,voor,-0.018197937,-11.893198
1698,2023D15220,voor,-0.012610547,-9.88761
1699,2023D15223,tegen,-1.6032827,-0.22828265
1700,2023D14817,voor,-0.038099322,-12.038099
1701,2023D15054,voor,-0.12195907,-2.246959
1702,2023D15245,tegen,-4.0349264,-0.034926627
1703,2023D14818,voor,-0.16031663,-14.035316
1704,2023D14528,voor,-0.07895467,-12.078955
1705,2023D14813,voor,-0.062023144,-13.937023
1706,2023D14811,voor,-0.12701693,-12.627017
1707,2023D14808,voor,-0.078983866,-10.828984
1708,2023D14812,voor,-0.029800946,-15.029801
1709,2023D14807,voor,-0.25205138,-12.127051
1710,2023D14810,voor,-0.1603145,-12.410315
1711,2023D14809,voor,-0.007682935,-10.382683
1712,2023D14798,voor,-0.003214546,-12.503215
1713,2023D14797,tegen,-1.1397064,-0.38970634
1714,2023D14627,voor,-0.009856549,-9.884856
1715,2023D14631,voor,-0.009805198,-14.134805
1716,2023D14576,voor,-0.25204057,-12.752041
1717,2023D14575,voor,-0.01256934,-10.887569
1718,2023D14573,tegen,-6.627863,-0.002863128
1719,2023D14534,voor,-0.16033694,-10.5353365
1720,2023D14572,voor,-0.020640453,-9.77064
1721,2023D14514,voor,-0.014206757,-13.264207
1722,2023D14465,voor,-0.006890255,-8.88189
1723,2023D14464,voor,-0.07897792,-10.953978
1724,2023D14461,voor,-0.04866458,-13.048665
1725,2023D14470,voor,-0.029814716,-13.029815
1726,2023D14462,voor,-0.020596778,-12.3955965
1727,2023D14460,voor,-0.026356962,-13.151357
1728,2023D14463,voor,-0.023292763,-14.273293
1729,2023D14434,voor,-0.02981645,-14.904817
1730,2023D14433,voor,-0.01044022,-7.3854403
1731,2023D14432,voor,-0.106850125,-2.3568501
1732,2023D14437,voor,-0.004658088,-11.629658
1733,2023D14431,tegen,-10.501802,-0.001802865
1734,2023D14435,tegen,-1.8076874,-0.18268736
1735,2023D14430,tegen,-9.37587,-0.000869302
1736,2023D14436,voor,-0.007300991,-6.632301
1737,2023D14008,voor,-0.026365561,-13.401365
1738,2023D13762,voor,-0.048650615,-14.298651
1739,2023D13764,voor,-0.014203116,-14.264203
1740,2023D13761,voor,-0.005967661,-11.880968
1741,2023D13253,voor,-0.02981101,-12.154811
1742,2023D13257,voor,-0.005700416,-6.8807006
1743,2023D13338,voor,-0.12701683,-14.127017
1744,2023D13339,voor,-0.043050118,-14.16805
1745,2023D13336,voor,-0.20149705,-13.201497
1746,2023D13332,voor,-0.07927321,-8.079273
1747,2023D13266,voor,-0.016075896,-15.391076
1748,2023D13333,voor,-0.57610404,-10.451104
1749,2023D13334,voor,-0.2520563,-12.627056
1750,2023D13262,voor,-0.04865924,-12.423659
1751,2023D13259,voor,-0.005307285,-10.255307
1752,2023D13260,voor,-0.078966126,-14.078966
1753,2023D13058,voor,-0.023450796,-8.898451
1754,2023D12964,voor,-0.048686154,-10.298686
1755,2023D12884,voor,-0.014233677,-10.514234
1756,2023D12821,voor,-0.048662763,-10.798663
1757,2023D12813,voor,-0.026345007,-14.026345
1758,2023D12827,voor,-0.07895137,-12.828952
1759,2023D12828,voor,-0.06201967,-12.062019
1760,2023D12826,voor,-0.079047754,-9.329048
1761,2023D12830,voor,-0.018195365,-14.018195
1762,2023D12818,voor,-0.07895809,-11.5789585
1763,2023D12814,voor,-0.3133438,-13.438344
1764,2023D12815,voor,-0.25203794,-13.627038
1765,2023D12817,voor,-0.014228852,-11.014229
1766,2023D12809,voor,-0.12701914,-15.752019
1767,2023D12812,voor,-0.029801289,-13.279801
1768,2023D12770,voor,-0.20439875,-1.7043988
1769,2023D12773,tegen,-4.7607126,-0.010712572
1770,2023D12768,voor,-0.00660773,-7.3816075
1771,2023D12769,voor,-0.22808622,-1.6030862
1772,2023D12767,voor,-0.038137425,-10.288137
1773,2023D12766,voor,-0.05541736,-5.0554175
1774,2023D12761,voor,-0.018194895,-13.768195
1775,2023D12749,voor,-0.048643917,-12.298644
1776,2023D12745,voor,-0.014212634,-14.389213
1777,2023D12746,voor,-0.016088098,-12.2660885
1778,2023D12760,voor,-0.02980511,-15.029805
1779,2023D12748,voor,-0.062032104,-13.937032
1780,2023D12756,voor,-0.020589184,-13.895589
1781,2023D12461,voor,-0.016150966,-9.516151
1782,2023D12572,voor,-0.07895566,-15.453956
1783,2023D12565,voor,-0.0789539,-12.828954
1784,2023D12744,voor,-0.038108625,-11.413109
1785,2023D12442,voor,-0.062031657,-13.187032
1786,2023D12441,voor,-0.038109884,-13.28811
1787,2023D12437,voor,-0.014337788,-9.139338
1788,2023D12432,voor,-0.043076836,-11.1680765
1789,2023D12433,voor,-0.4395184,-1.0645185
1790,2023D12431,voor,-0.062594265,-7.5625944
1791,2023D12428,voor,-0.008098546,-5.8830986
1792,2023D12420,voor,-0.048654705,-11.923655
1793,2023D12044,voor,-0.16030902,-11.785309
1794,2023D12056,voor,-0.003221683,-11.7532215
1795,2023D11904,voor,-0.055000424,-9.68
1796,2023D12080,voor,-0.038092785,-13.038093
1797,2023D12079,voor,-0.03738863,-3.5373886
1798,2023D12053,voor,-0.12720275,-8.627203
1799,2023D12070,voor,-0.016143695,-9.641144
1800,2023D12071,voor,-0.02636033,-12.1513605
1801,2023D12072,voor,-0.009822791,-10.884823
1802,2023D12066,voor,-0.03373041,-10.4087305
1803,2023D12042,voor,-0.048661742,-11.298662
1804,2023D12015,voor,-0.16029805,-13.660298
1805,2023D12018,voor,-0.00978714,-14.634788
1806,2023D12067,voor,-0.014268583,-9.889269
1807,2023D12040,voor,-0.20154352,-10.076544
1808,2023D12041,voor,-0.009806263,-11.634807
1809,2023D12005,voor,-0.04865845,-13.673658
1810,2023D12000,voor,-0.011107489,-11.636107
1811,2023D12082,voor,-0.014207935,-13.514208
1812,2023D12001,voor,-0.014220271,-11.13922
1813,2023D12017,voor,-0.026349533,-14.651349
1814,2023D12014,voor,-0.062030092,-12.81203
1815,2023D11994,voor,-0.014226736,-10.764227
1816,2023D12049,voor,-0.25210708,-13.377107
1817,2023D11993,voor,-0.062027287,-15.687027
1818,2023D12046,voor,-0.029811246,-12.654811
1819,2023D11992,voor,-0.12700549,-11.127006
1820,2023D11985,voor,-0.07895687,-11.453957
1821,2023D11984,voor,-0.0789626,-15.703962
1822,2023D11983,voor,-0.062059443,-11.937059
1823,2023D11989,voor,-0.20149149,-16.201492
1824,2023D11987,voor,-0.04864845,-13.923649
1825,2023D11991,voor,-0.002864439,-10.627865
1826,2023D11986,voor,-0.04863778,-15.798637
1827,2023D11988,voor,-0.12699498,-14.501995
1828,2023D12012,voor,-0.03810128,-13.413101
1829,2023D11771,voor,-0.100341894,-9.725342
1830,2023D11763,tegen,-3.6537027,-0.028702734
1831,2023D11774,voor,-0.020597478,-11.770597
1832,2023D11727,voor,-0.005279296,-11.88028
1833,2023D11722,voor,-0.033708867,-14.033709
1834,2023D11708,voor,-0.006748767,-13.506749
1835,2023D11787,voor,-0.011086731,-12.886086
1836,2023D11786,voor,-0.020714024,-9.020714
1837,2023D11785,voor,-0.69554013,-0.69554013
1838,2023D11784,voor,-0.028550047,-4.15355
1839,2023D11782,voor,-0.020601682,-11.270601
1840,2023D11783,voor,-0.11139803,-2.361398
1841,2023D11813,voor,-0.029865146,-9.904865
1842,2023D11819,voor,-0.06207804,-9.812078
1843,2023D11818,voor,-0.055055033,-9.180055
1844,2023D11811,voor,-0.023331545,-10.148332
1845,2023D11815,voor,-0.002301674,-7.5023017
1846,2023D11810,voor,-0.004665561,-13.004665
1847,2023D11807,voor,-0.020578792,-15.770578
1848,2023D11805,voor,-0.048644595,-15.673645
1849,2023D11808,tegen,-4.6374016,-0.012401576
1850,2023D11802,voor,-0.12701283,-13.877013
1851,2023D11806,voor,-0.026355455,-15.401356
1852,2023D11814,voor,-0.048719425,-9.548719
1853,2023D11812,voor,-0.005973,-13.505973
1854,2023D11799,voor,-0.012549328,-14.137549
1855,2023D11798,voor,-0.013030221,-4.51303
1856,2023D11770,voor,-0.018220881,-11.018221
1857,2023D11776,voor,-0.005269334,-12.505269
1858,2023D11801,voor,-0.0097967,-11.759797
1859,2023D11773,voor,-0.047051042,-5.547051
1860,2023D11768,voor,-0.009363839,-7.2593637
1861,2023D11761,voor,-0.062056754,-10.437057
1862,2023D11767,voor,-0.018210463,-11.39321
1863,2023D11764,voor,-0.0620525,-10.562053
1864,2023D11762,tegen,-1.6033938,-0.22839385
1865,2023D11769,voor,-0.012423588,-6.6374235
1866,2023D11754,voor,-0.04953624,-3.4245362
1867,2023D11756,voor,-0.012549798,-12.887549
1868,2023D11751,voor,-0.033695035,-12.658695
1869,2023D11750,voor,-0.010044694,-8.385045
1870,2023D11747,tegen,-2.5805986,-0.080598675
1871,2023D11746,voor,-0.07896844,-13.578968
1872,2023D11532,voor,-0.014283031,-9.514283
1873,2023D11531,voor,-0.009790798,-13.13479
1874,2023D11748,voor,-0.01819583,-13.768196
1875,2023D11749,voor,-0.16032568,-11.785326
1876,2023D11530,voor,-0.07896756,-13.828967
1877,2023D11526,voor,-0.020590823,-13.770591
1878,2023D11504,voor,-0.048651975,-11.423652
1879,2023D11506,voor,-0.2520574,-13.002057
1880,2023D11499,voor,-0.048634373,-15.298635
1881,2023D11498,voor,-0.023286706,-12.148287
1882,2023D11474,tegen,-1.4223886,-0.2973885
1883,2023D11477,voor,-0.062024932,-13.062025
1884,2023D11475,tegen,-7.6289268,-0.003926657
1885,2023D11476,voor,-0.03616166,-3.4111617
1886,2023D11472,voor,-0.01539187,-5.015392
1887,2023D11127,voor,-0.018194895,-15.518195
1888,2023D10726,voor,-0.004669357,-11.254669
1889,2023D10716,voor,-0.18044585,-7.5554457
1890,2023D10701,voor,-0.003213246,-13.378213
1891,2023D10700,voor,-0.012555443,-14.262555
1892,2023D10705,voor,-0.07895291,-12.328953
1893,2023D10723,voor,-0.007670395,-10.75767
1894,2023D10722,voor,-0.038317807,-3.413318
1895,2023D10725,tegen,-1.5042646,-0.2542646
1896,2023D10724,voor,-0.009808864,-11.384809
1897,2023D10616,voor,-0.011097577,-12.761098
1898,2023D10601,voor,-0.078965575,-14.328965
1899,2023D10721,voor,-0.010046933,-8.385047
1900,2023D10720,voor,-0.12700434,-12.502005
1901,2023D10605,voor,-0.054955743,-11.5549555
1902,2023D10718,voor,-0.02328182,-12.398282
1903,2023D10728,voor,-0.07897164,-12.828972
1904,2023D10727,voor,-0.007715586,-7.0077157
1905,2023D10719,voor,-0.020589067,-12.270589
1906,2023D10715,voor,-0.062019106,-14.187019
1907,2023D10729,voor,-0.048648566,-11.173649
1908,2023D10717,voor,-0.026359288,-11.27636
1909,2023D10730,voor,-0.04453135,-3.4195313
1910,2023D10711,voor,-0.020599118,-12.645599
1911,2023D10712,voor,-0.00638601,-6.381386
1912,2023D10709,voor,-0.03371993,-10.65872
1913,2023D09825,voor,-0.0620376,-11.312037
1914,2023D10125,voor,-0.008650026,-12.00865
1915,2023D10267,voor,-0.06204633,-12.062046
1916,2023D10265,voor,-0.029299226,-3.7792993
1917,2023D10266,voor,-0.1603015,-12.410301
1918,2023D10257,voor,-0.16033797,-10.410338
1919,2023D10258,voor,-0.16032313,-13.785323
1920,2023D10259,voor,-0.014308293,-9.264308
1921,2023D10256,voor,-0.029831823,-10.779832
1922,2023D10244,voor,-0.016081179,-12.891081
1923,2023D10245,voor,-0.026351273,-13.401351
1924,2023D10251,voor,-0.16033755,-12.285337
1925,2023D10249,voor,-0.20154901,-13.326549
1926,2023D10250,voor,-0.01819583,-12.893196
1927,2023D10248,voor,-0.01819267,-13.643192
1928,2023D10253,voor,-0.007686009,-10.257686
1929,2023D10239,tegen,-3.6527927,-0.027792672
1930,2023D09692,voor,-0.054979205,-10.179979
1931,2023D09689,voor,-0.007644371,-12.257645
1932,2023D09690,voor,-0.012560156,-12.26256
1933,2023D09687,voor,-0.12209159,-2.2470915
1934,2023D09684,voor,-0.026368693,-10.901369
1935,2023D09508,voor,-0.06204331,-13.937043
1936,2023D09683,voor,-0.005982832,-10.880982
1937,2023D09685,voor,-0.005266958,-14.505267
1938,2023D09393,voor,-0.2015026,-12.076503
1939,2023D09233,tegen,-1.4280825,-0.3030824
1940,2023D09224,voor,-0.04319684,-9.043197
1941,2023D09219,voor,-0.06202516,-17.062025
1942,2023D09215,voor,-0.062048916,-10.437049
1943,2023D09223,voor,-0.0383459,-8.288346
1944,2023D09216,voor,-0.006311032,-6.881311
1945,2023D08065,voor,-0.029811703,-11.779812
1946,2023D09181,voor,-0.007667556,-10.882668
1947,2023D08062,voor,-0.0620488,-11.187049
1948,2023D08948,voor,-0.003679171,-10.128679
1949,2023D09169,voor,-0.006772211,-10.881772
1950,2023D08050,voor,-0.011104768,-11.511105
1951,2023D08051,voor,-0.12966637,-2.1296663
1952,2023D08044,voor,-0.005270754,-12.380271
1953,2023D08040,tegen,-6.88048,-0.005479914
1954,2023D08041,voor,-0.43396422,-1.0589643
1955,2023D08042,voor,-0.00768944,-10.132689
1956,2023D08039,voor,-0.023557343,-4.523557
1957,2023D08038,voor,-0.008652157,-14.258652
1958,2023D08033,voor,-0.009800242,-11.3848
1959,2023D08034,tegen,-9.756984,-0.006983299
1960,2023D08031,voor,-0.057672605,-2.9326725
1961,2023D08032,voor,-0.008662198,-13.883662
1962,2023D08030,tegen,-3.5311856,-0.03118573
1963,2023D08029,tegen,-1.1239972,-0.4989972
1964,2023D08028,tegen,-9.752096,-0.002095896
1965,2023D08027,tegen,-7.7512913,-0.001291428
1966,2023D08023,voor,-0.27118817,-1.6461881
1967,2023D08021,voor,-0.008085652,-7.7580857
1968,2023D08020,voor,-0.005958545,-15.130959
1969,2023D07799,voor,-0.1270119,-12.252012
1970,2023D07818,voor,-0.06203995,-13.93704
1971,2023D07858,voor,-0.020588836,-13.895589
1972,2023D07853,voor,-0.022183273,-4.5221834
1973,2023D07791,voor,-0.16030444,-11.785304
1974,2023D07837,tegen,-9.125663,-0.000662876
1975,2023D07811,voor,-0.034253545,-7.5342536
1976,2023D07804,voor,-0.00675871,-11.506759
1977,2023D07792,voor,-0.009825391,-10.759826
1978,2023D07790,voor,-0.026362192,-11.526362
1979,2023D07764,voor,-0.20150454,-12.076505
1980,2023D07766,voor,-0.008654639,-11.758655
1981,2023D07762,voor,-0.25203675,-14.877037
1982,2023D07781,voor,-0.007673234,-10.382673
1983,2023D07761,voor,-0.1002952,-11.475295
1984,2023D07657,voor,-0.00866409,-11.133664
1985,2023D07662,voor,-0.00686089,-9.131861
1986,2023D07648,voor,-0.004661165,-11.254662
1987,2023D07653,voor,-0.008653573,-13.258654
1988,2023D07519,voor,-0.026345007,-12.901345
1989,2023D07728,voor,-0.002266709,-8.127267
1990,2023D07521,voor,-0.018201452,-13.143202
1991,2023D07663,voor,-0.078978136,-10.203979
1992,2023D07511,tegen,-2.7019267,-0.0769267
1993,2023D07517,voor,-0.038098067,-12.663098
1994,2023D07512,voor,-0.100277185,-13.600277
1995,2023D07504,voor,-0.018214209,-10.768214
1996,2023D07516,voor,-0.07897252,-15.203973
1997,2023D07513,voor,-0.07895742,-15.328958
1998,2023D07733,voor,-0.00866409,-11.758664
1999,2023D07734,voor,-0.016119767,-10.26612
2000,2023D07737,voor,-0.007733804,-9.257733
2001,2023D07729,voor,-0.021227544,-7.3962274
2002,2023D07730,voor,-0.012579817,-12.13758
2003,2023D06967,voor,-0.007246318,-7.6322465
2004,2023D07465,voor,-0.009807917,-11.634808
2005,2023D07468,voor,-0.025798433,-4.1507983
2006,2023D07469,voor,-0.31736234,-1.4423623
2007,2023D07380,tegen,-5.132995,-0.007995068
2008,2023D07389,voor,-0.011089914,-13.63609
2009,2023D07387,tegen,-4.760496,-0.010496017
2010,2023D07383,voor,-0.038102653,-12.788103
2011,2023D07388,tegen,-3.4106302,-0.035630327
2012,2023D06638,voor,-0.0205983,-15.395598
2013,2023D06639,voor,-0.010367422,-5.6353674
2014,2023D06341,tegen,-1.8071303,-0.1821303
2015,2023D06326,voor,-0.012574638,-10.887574
2016,2023D06328,voor,-0.06204745,-11.062047
2017,2023D06636,voor,-0.011116203,-10.636116
2018,2023D06634,voor,-0.062040173,-14.81204
2019,2023D06632,voor,-0.008658065,-13.383658
2020,2023D06629,tegen,-3.0529084,-0.05290838
2021,2023D06630,voor,-0.007645441,-12.007646
2022,2023D06626,voor,-0.007732027,-9.382732
2023,2023D06628,voor,-0.048636533,-13.048636
2024,2023D06631,voor,-0.005270396,-12.63027
2025,2023D06624,voor,-0.1603071,-12.785307
2026,2023D06095,voor,-0.020589419,-15.14559
2027,2023D06093,voor,-0.029832406,-11.779833
2028,2023D06281,voor,-0.029867236,-9.529867
2029,2023D06288,voor,-0.008655584,-12.383656
2030,2023D06279,voor,-0.04864766,-13.798648
2031,2023D06289,voor,-0.002846126,-11.377846
2032,2023D06285,voor,-0.078961715,-15.203961
2033,2023D06282,voor,-0.018214913,-10.768215
2034,2023D06291,voor,-0.062035132,-12.437036
2035,2023D06280,voor,-0.10028991,-14.72529
2036,2023D06284,voor,-0.010104171,-8.135104
2037,2023D06106,voor,-0.008657239,-12.258657
2038,2023D06101,voor,-0.100297995,-15.350298
2039,2023D06099,voor,-0.014072414,-6.5140724
2040,2023D06100,voor,-0.02635801,-12.276358
2041,2023D06097,voor,-0.014217808,-13.139217
2042,2023D06092,voor,-0.029812513,-13.404813
2043,2023D06091,tegen,-3.7769258,-0.026925737
2044,2023D06089,voor,-0.10026609,-13.600266
2045,2023D06088,voor,-0.002849687,-12.00285
2046,2023D06000,voor,-0.04864914,-14.923649
2047,2023D05644,voor,-0.055703897,-3.1807039
2048,2023D05998,voor,-0.008564341,-7.0085645
2049,2023D05112,voor,-0.03492156,-4.7849216
2050,2023D05165,voor,-0.4813515,-0.9813515
2051,2023D05158,voor,-0.020596778,-11.3955965
2052,2023D05319,tegen,-4.02531,-0.02531027
2053,2023D05320,voor,-0.038099438,-12.163099
2054,2023D05322,voor,-0.006755752,-12.381756
2055,2023D05312,voor,-0.020854946,-4.520855
2056,2023D05313,voor,-0.16034101,-10.910341
2057,2023D05299,voor,-0.009804728,-12.009805
2058,2023D05316,voor,-0.04305891,-12.293059
2059,2023D05121,voor,-0.06940029,-2.8194003
2060,2023D05122,tegen,-13.253883,-0.003883215
2061,2023D05294,tegen,-11.75209,-0.002090781
2062,2023D05094,voor,-0.0041272,-11.7541275
2063,2023D05115,voor,-0.6959729,-0.6959729
2064,2023D05093,voor,-0.005166397,-6.8801665
2065,2023D05108,voor,-0.01149575,-4.7614956
2066,2023D05104,voor,-0.012618071,-9.637618
2067,2023D05107,voor,-0.009801777,-12.384802
2068,2023D05103,voor,-0.011096985,-12.261097
2069,2023D05102,voor,-0.029809851,-11.52981
2070,2023D04878,tegen,-13.750395,-0.00039445
2071,2023D04881,voor,-0.004153192,-7.0041533
2072,2023D04879,voor,-0.048645616,-13.298646
2073,2023D04876,voor,-0.012559686,-12.38756
2074,2023D04874,voor,-0.03370426,-14.533704
2075,2023D04872,tegen,-7.1275315,-0.00253131
2076,2023D04867,voor,-0.38700438,-10.887005
2077,2023D04868,voor,-0.004698427,-10.004699
2078,2023D05059,voor,-0.014252943,-10.014253
2079,2023D05058,voor,-0.008959622,-6.13396
2080,2023D05056,tegen,-1.6075864,-0.23258641
2081,2023D05049,tegen,-13.750906,-0.000906342
2082,2023D05045,voor,-0.004843054,-8.629843
2083,2023D05046,voor,-0.005986743,-10.755987
2084,2023D05043,voor,-0.014211571,-11.514212
2085,2023D04838,voor,-0.048643917,-12.423644
2086,2023D04839,voor,-0.10028959,-13.475289
2087,2023D04614,voor,-0.006750901,-13.381751
2088,2023D04134,tegen,-1.3249257,-0.32492572
2089,2023D04135,voor,-0.016078714,-14.141079
2090,2023D04137,voor,-0.04662277,-5.6716228
2091,2023D04136,voor,-0.009607218,-5.1346073
2092,2023D03614,voor,-0.009818777,-10.884819
2093,2023D03654,tegen,-4.513019,-0.013019161
2094,2023D03803,voor,-0.055023216,-9.430023
2095,2023D03805,voor,-0.012549798,-12.762549
2096,2023D03806,voor,-0.010451655,-7.385452
2097,2023D03802,voor,-0.005168886,-6.505169
2098,2023D03801,tegen,-1.2247705,-0.3497705
2099,2023D03616,voor,-0.07897065,-13.953971
2100,2023D03615,voor,-0.100274704,-11.975275
2101,2023D03620,voor,-0.038117573,-13.288117
2102,2023D03619,voor,-0.026371477,-10.526371
2103,2023D02898,voor,-0.014211806,-11.764212
2104,2023D02891,voor,-0.014211806,-11.764212
2105,2023D03548,voor,-0.10029088,-11.100291
2106,2023D03546,voor,-0.007836467,-8.632836
2107,2023D03545,voor,-0.03949857,-5.164499
2108,2023D03547,tegen,-1.9294397,-0.17943971
2109,2023D03538,voor,-0.008159203,-5.133159
2110,2023D03305,voor,-0.06205664,-10.562057
2111,2023D03303,voor,-0.007753788,-9.257753
2112,2023D02815,voor,-0.029791918,-14.529792
2113,2023D02585,voor,-0.06203054,-11.812031
2114,2023D02861,voor,-0.008450393,-7.1334505
2115,2023D02570,voor,-0.02331571,-12.773315
2116,2023D02866,voor,-0.08377762,-2.7087777
2117,2023D02855,voor,-0.012574988,-11.012575
2118,2023D02564,voor,-0.008692569,-10.758693
2119,2023D02864,voor,-0.12704538,-15.002046
2120,2023D02854,voor,-0.03810357,-15.538103
2121,2023D02863,voor,-0.018220881,-11.018221
2122,2023D02862,voor,-0.032643445,-5.9076433
2123,2023D02865,voor,-0.012555203,-15.887555
2124,2023D02839,voor,-0.02980511,-13.529805
2125,2023D02842,voor,-0.026480963,-9.026481
2126,2023D02841,voor,-0.048655722,-16.173656
2127,2023D02840,voor,-0.029812861,-11.654813
2128,2023D02847,voor,-0.020614995,-10.520615
2129,2023D02846,voor,-0.029795151,-13.779795
2130,2023D02813,voor,-0.023304526,-11.023305
2131,2023D02814,voor,-0.07897395,-10.953974
2132,2023D02816,voor,-0.0181826,-15.143183
2133,2023D02812,voor,-0.07895907,-14.703959
2134,2023D02834,voor,-0.009791976,-12.884792
2135,2023D02835,voor,-0.12701021,-11.25201
2136,2023D02808,voor,-0.014214396,-13.3892145
2137,2023D02809,voor,-0.07895929,-11.828959
2138,2023D02613,tegen,-1.2704265,-0.6454265
2139,2023D02619,voor,-0.008707226,-10.008707
2140,2023D02597,voor,-0.009159389,-6.5091596
2141,2023D02623,voor,-0.007648034,-13.132648
2142,2023D02620,voor,-0.011099939,-13.1361
2143,2023D02596,tegen,-9.754321,-0.004321049
2144,2023D02622,voor,-0.016082352,-15.266083
2145,2023D02578,tegen,-3.1700134,-0.045013502
2146,2023D02576,voor,-0.09308485,-2.4680848
2147,2023D02577,tegen,-6.5024447,-0.002444858
2148,2023D02519,tegen,-9.125589,-0.000589372
2149,2023D02526,tegen,-10.128039,-0.003039625
2150,2023D02525,tegen,-10.000529,-0.000528845
2151,2023D02345,voor,-0.008655346,-12.008656
2152,2023D02515,voor,-0.048643917,-12.173644
2153,2023D02346,voor,-0.009818893,-10.759819
2154,2023D02294,voor,-0.020596543,-14.8955965
2155,2023D02295,voor,-0.2322923,-1.6072923
2156,2023D00306,voor,-0.026355341,-13.401356
2157,2023D02031,voor,-0.004651319,-13.254651
2158,2023D02030,voor,-0.3133973,-15.188397
2159,2023D02291,voor,-0.023292648,-15.523293
2160,2023D02292,voor,-0.023290548,-16.02329
2161,2023D02268,voor,-0.2520235,-12.002024
2162,2023D02269,tegen,-6.879426,-0.004425963
2163,2023D02265,voor,-0.078969106,-13.453969
2164,2023D02280,voor,-0.0789615,-13.453961
2165,2023D02240,voor,-0.023294741,-13.398294
2166,2023D02252,voor,-0.3135402,-8.93854
2167,2023D02251,voor,-0.0836182,-2.7086182
2168,2023D02242,voor,-0.012553449,-13.387553
2169,2023D01581,voor,-0.022768294,-6.1477685
2170,2023D01574,tegen,-2.46475,-0.089750096
2171,2023D01580,voor,-0.029984662,-5.6549845
2172,2023D01575,voor,-0.020601917,-11.895602
2173,2023D01578,voor,-0.01830305,-9.393303
2174,2023D01573,tegen,-11.75145,-0.001449995
2175,2023D01579,voor,-0.07350737,-2.6985073
2176,2023D01564,tegen,-6.8849087,-0.009908604
2177,2023D01563,tegen,-3.653397,-0.028397007
2178,2023D01566,voor,-0.07895534,-11.828956
2179,2023D01545,voor,-0.5322508,-0.9072508
2180,2023D01567,voor,-0.02329684,-15.523297
2181,2023D01317,voor,-0.029798856,-16.279799
2182,2023D01204,voor,-0.05276772,-3.1777678
2183,2023D01205,voor,-0.012559213,-11.637559
2184,2023D01318,voor,-0.018215735,-12.143216
2185,2023D01315,voor,-0.018193604,-12.893193
2186,2023D01314,voor,-0.062050708,-13.187051
2187,2023D01309,voor,-0.12704958,-10.127049
2188,2023D01308,voor,-0.10028237,-13.100283
2189,2023D01313,voor,-0.20151508,-12.076515
2190,2023D01311,voor,-0.12703887,-14.627039
2191,2022D56545,voor,-0.004662234,-12.5046625
2192,2022D56165,voor,-0.029800361,-14.6548
2193,2022D56330,voor,-0.008886012,-8.383886
2194,2022D56102,voor,-0.10028711,-13.725287
2195,2022D55851,voor,-0.026501851,-8.901502
2196,2022D55972,voor,-0.007649926,-11.25765
2197,2022D56175,voor,-0.004648592,-13.004648
2198,2022D56105,voor,-0.10029951,-14.6003
2199,2022D56132,voor,-0.016080005,-13.26608
2200,2022D56004,voor,-0.062044546,-14.437044
2201,2022D56552,voor,-0.012683168,-5.0126834
2202,2022D56550,voor,-0.19918834,-1.8241884
2203,2022D56548,voor,-0.03371094,-11.4087105
2204,2022D56536,voor,-0.011081892,-13.136082
2205,2022D56543,voor,-0.006709094,-7.256709
2206,2022D56532,tegen,-6.752041,-0.002040699
2207,2022D56533,tegen,-2.129982,-0.12998202
2208,2022D56535,tegen,-7.3778553,-0.002855159
2209,2022D56541,voor,-0.03810242,-11.913102
2210,2022D56542,voor,-0.10046125,-8.725461
2211,2022D56546,voor,-0.062049806,-11.06205
2212,2022D56526,voor,-0.01608622,-12.016087
2213,2022D56522,voor,-0.05268742,-3.0526874
2214,2022D56531,voor,-0.009223652,-7.5092235
2215,2022D56524,tegen,-6.003945,-0.003944706
2216,2022D56530,voor,-0.07896712,-12.953967
2217,2022D56528,tegen,-1.6026855,-0.22768548
2218,2022D56529,voor,-0.020618381,-11.270618
2219,2022D56501,tegen,-1.9131378,-0.1631378
2220,2022D56515,tegen,-13.378003,-0.003003139
2221,2022D56513,voor,-0.006036039,-5.756036
2222,2022D56517,tegen,-13.876003,-0.001003155
2223,2022D56516,tegen,-9.750921,-0.00092087
2224,2022D56508,tegen,-3.5310867,-0.031086698
2225,2022D56512,voor,-0.006771857,-10.756772
2226,2022D56511,tegen,-3.6527247,-0.027724832
2227,2022D56509,tegen,-3.2895856,-0.03958555
2228,2022D56499,voor,-0.10028355,-13.725284
2229,2022D56488,tegen,-12.251511,-0.001510336
2230,2022D56502,tegen,-3.8992107,-0.024210684
2231,2022D56486,tegen,-8.376353,-0.001352976
2232,2022D56487,voor,-0.014202766,-13.139203
2233,2022D56485,voor,-0.07895776,-12.828958
2234,2022D56460,voor,-0.029797122,-15.029798
2235,2022D56441,voor,-0.05496522,-10.679965
2236,2022D56483,voor,-0.011097457,-11.511098
2237,2022D56151,tegen,-1.4229435,-0.29794344
2238,2022D56155,voor,-0.006766887,-12.631767
